County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Ross,Central,Columbus,"42,374","3,847",Governor,,R,John Kasich,"1,810"
Ross,Central,Columbus,"42,374","3,847",Attorney General,,R,Mike DeWine,"1,790"
Ross,Central,Columbus,"42,374","3,847",Auditor of State,,R,Dave Yost,"1,662"
Ross,Central,Columbus,"42,374","3,847",Secretary of State,,R,Jon Husted,"1,681"
Ross,Central,Columbus,"42,374","3,847",Treasurer of State,,R,Josh Mandel,"1,676"
Ross,Central,Columbus,"42,374","3,847",U.S. House of Representatives,02,R,Brad Wenstrup,928
Ross,Central,Columbus,"42,374","3,847",U.S. House of Representatives,15,R,Charles S. Chope,112
Ross,Central,Columbus,"42,374","3,847",U.S. House of Representatives,15,R,Steve Stivers,732
Ross,Central,Columbus,"42,374","3,847",State Senate,17,R,Bob Peterson,"1,682"
Ross,Central,Columbus,"42,374","3,847",State House of Representatives,91,R,Barb Cole,32
Ross,Central,Columbus,"42,374","3,847",State House of Representatives,91,R,Cliff Rosenberger,71
Ross,Central,Columbus,"42,374","3,847",State House of Representatives,92,R,Gary Scherer,"1,239"
Ross,Central,Columbus,"42,374","3,847",State House of Representatives,92,R,Kirk Stinson,407
