County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Ross,ABE,PRECINCT BUCKSKIN NORTH,Central,Columbus,497,42,Governor/Lieutenant Governor,,R,"Kasich, John",22
Ross,ABE,PRECINCT BUCKSKIN NORTH,Central,Columbus,497,42,Attorney General,,R,"DeWine, Mike",22
Ross,ABE,PRECINCT BUCKSKIN NORTH,Central,Columbus,497,42,Auditor of State,,R,"Yost, Dave",21
Ross,ABE,PRECINCT BUCKSKIN NORTH,Central,Columbus,497,42,Secretary of State,,R,"Husted, Jon",21
Ross,ABE,PRECINCT BUCKSKIN NORTH,Central,Columbus,497,42,Treasurer of State,,R,"Mandel, Josh",18
Ross,ABE,PRECINCT BUCKSKIN NORTH,Central,Columbus,497,42,U.S. House of Representatives,02,R,"Wenstrup, Brad",0
Ross,ABE,PRECINCT BUCKSKIN NORTH,Central,Columbus,497,42,U.S. House of Representatives,15,R,"Chope, Charles S.",5
Ross,ABE,PRECINCT BUCKSKIN NORTH,Central,Columbus,497,42,U.S. House of Representatives,15,R,"Stivers, Steve",18
Ross,ABE,PRECINCT BUCKSKIN NORTH,Central,Columbus,497,42,State Senate,17,R,"Peterson, Bob",20
Ross,ABE,PRECINCT BUCKSKIN NORTH,Central,Columbus,497,42,State House of Representatives,91,R,"Cole, Barb",0
Ross,ABE,PRECINCT BUCKSKIN NORTH,Central,Columbus,497,42,State House of Representatives,91,R,"Rosenberger, Cliff",0
Ross,ABE,PRECINCT BUCKSKIN NORTH,Central,Columbus,497,42,State House of Representatives,92,R,"Scherer, Gary",17
Ross,ABE,PRECINCT BUCKSKIN NORTH,Central,Columbus,497,42,State House of Representatives,92,R,"Stinson, Kirk",4
Ross,ABF,PRECINCT BUCKSKIN SOUTH,Central,Columbus,616,31,Governor/Lieutenant Governor,,R,"Kasich, John",13
Ross,ABF,PRECINCT BUCKSKIN SOUTH,Central,Columbus,616,31,Attorney General,,R,"DeWine, Mike",16
Ross,ABF,PRECINCT BUCKSKIN SOUTH,Central,Columbus,616,31,Auditor of State,,R,"Yost, Dave",15
Ross,ABF,PRECINCT BUCKSKIN SOUTH,Central,Columbus,616,31,Secretary of State,,R,"Husted, Jon",15
