County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Vinton,Southeast,Charleston,"8,395","1,143",Governor,,D,Larry Ealy,82
Vinton,Southeast,Charleston,"8,395","1,143",Governor,,D,Ed FitzGerald,298
Vinton,Southeast,Charleston,"8,395","1,143",Attorney General,,D,David Pepper,317
Vinton,Southeast,Charleston,"8,395","1,143",Auditor of State,,D,John Patrick Carney,330
Vinton,Southeast,Charleston,"8,395","1,143",Secretary of State,,D,Nina Turner,318
Vinton,Southeast,Charleston,"8,395","1,143",Treasurer of State,,D,Connie Pillich,327
Vinton,Southeast,Charleston,"8,395","1,143",U.S. House of Representatives,15,D,Scott Wharton,326
Vinton,Southeast,Charleston,"8,395","1,143",State House of Representatives,93,D,Josh Bailey,159
Vinton,Southeast,Charleston,"8,395","1,143",State House of Representatives,94,D,Debbie Phillips,167
