County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Jefferson,ADB,PRECINCT ADENA,Southeast,Wheeling,420,105,Governor/Lieutenant Governor,,D,"Ealy, Larry",17
Jefferson,ADB,PRECINCT ADENA,Southeast,Wheeling,420,105,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",48
Jefferson,ADB,PRECINCT ADENA,Southeast,Wheeling,420,105,Attorney General,,D,"Pepper, David",58
Jefferson,ADB,PRECINCT ADENA,Southeast,Wheeling,420,105,Auditor of State,,D,"Carney, John Patrick",61
Jefferson,ADB,PRECINCT ADENA,Southeast,Wheeling,420,105,Secretary of State,,D,"Turner, Nina",58
Jefferson,ADB,PRECINCT ADENA,Southeast,Wheeling,420,105,Treasurer of State,,D,"Pillich, Connie",62
Jefferson,ADB,PRECINCT ADENA,Southeast,Wheeling,420,105,U.S. House of Representatives,06,D,"Garrison, Jennifer",47
Jefferson,ADB,PRECINCT ADENA,Southeast,Wheeling,420,105,U.S. House of Representatives,06,D,"Howard, Gregory D.",17
Jefferson,ADB,PRECINCT ADENA,Southeast,Wheeling,420,105,State House of Representatives,96,D,"Cera, Jack",66
Jefferson,ADG,PRECINCT AMSTERDAM,Southeast,Wheeling,289,125,Governor/Lieutenant Governor,,D,"Ealy, Larry",20
Jefferson,ADG,PRECINCT AMSTERDAM,Southeast,Wheeling,289,125,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",49
Jefferson,ADG,PRECINCT AMSTERDAM,Southeast,Wheeling,289,125,Attorney General,,D,"Pepper, David",66
Jefferson,ADG,PRECINCT AMSTERDAM,Southeast,Wheeling,289,125,Auditor of State,,D,"Carney, John Patrick",64
Jefferson,ADG,PRECINCT AMSTERDAM,Southeast,Wheeling,289,125,Secretary of State,,D,"Turner, Nina",65
Jefferson,ADG,PRECINCT AMSTERDAM,Southeast,Wheeling,289,125,Treasurer of State,,D,"Pillich, Connie",64
Jefferson,ADG,PRECINCT AMSTERDAM,Southeast,Wheeling,289,125,U.S. House of Representatives,06,D,"Garrison, Jennifer",37
Jefferson,ADG,PRECINCT AMSTERDAM,Southeast,Wheeling,289,125,U.S. House of Representatives,06,D,"Howard, Gregory D.",25
Jefferson,ADG,PRECINCT AMSTERDAM,Southeast,Wheeling,289,125,State House of Representatives,96,D,"Cera, Jack",66
Jefferson,ABJ,PRECINCT BANTAM RIDGE,Southeast,Wheeling,1093,307,Governor/Lieutenant Governor,,D,"Ealy, Larry",38
Jefferson,ABJ,PRECINCT BANTAM RIDGE,Southeast,Wheeling,1093,307,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",100
Jefferson,ABJ,PRECINCT BANTAM RIDGE,Southeast,Wheeling,1093,307,Attorney General,,D,"Pepper, David",113
Jefferson,ABJ,PRECINCT BANTAM RIDGE,Southeast,Wheeling,1093,307,Auditor of State,,D,"Carney, John Patrick",114
Jefferson,ABJ,PRECINCT BANTAM RIDGE,Southeast,Wheeling,1093,307,Secretary of State,,D,"Turner, Nina",110
Jefferson,ABJ,PRECINCT BANTAM RIDGE,Southeast,Wheeling,1093,307,Treasurer of State,,D,"Pillich, Connie",110
Jefferson,ABJ,PRECINCT BANTAM RIDGE,Southeast,Wheeling,1093,307,U.S. House of Representatives,06,D,"Garrison, Jennifer",100
Jefferson,ABJ,PRECINCT BANTAM RIDGE,Southeast,Wheeling,1093,307,U.S. House of Representatives,06,D,"Howard, Gregory D.",40
Jefferson,ABJ,PRECINCT BANTAM RIDGE,Southeast,Wheeling,1093,307,State House of Representatives,96,D,"Cera, Jack",129
Jefferson,AEB,PRECINCT BELVEDERE,Southeast,Wheeling,601,204,Governor/Lieutenant Governor,,D,"Ealy, Larry",34
Jefferson,AEB,PRECINCT BELVEDERE,Southeast,Wheeling,601,204,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",55
