County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Huron,Northeast,Cleveland,"35,300","6,044",Governor,,R,John Kasich,"2,727"
Huron,Northeast,Cleveland,"35,300","6,044",Attorney General,,R,Mike DeWine,"2,592"
Huron,Northeast,Cleveland,"35,300","6,044",Auditor of State,,R,Dave Yost,"2,406"
Huron,Northeast,Cleveland,"35,300","6,044",Secretary of State,,R,Jon Husted,"2,426"
Huron,Northeast,Cleveland,"35,300","6,044",Treasurer of State,,R,Josh Mandel,"2,539"
Huron,Northeast,Cleveland,"35,300","6,044",U.S. House of Representatives,04,R,Jim Jordan,"1,304"
Huron,Northeast,Cleveland,"35,300","6,044",U.S. House of Representatives,07,R,Bob Gibbs,"1,227"
Huron,Northeast,Cleveland,"35,300","6,044",State Senate,13,R,Gayle Manning,"2,414"
Huron,Northeast,Cleveland,"35,300","6,044",State House of Representatives,57,R,Terry Boose,"2,647"
