County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Fairfield,ABL,AMANDA A,Central,Columbus,574,47,Governor/Lieutenant Governor,,R,"Kasich, John",35
Fairfield,ABL,AMANDA A,Central,Columbus,574,47,Attorney General,,R,"DeWine, Mike",33
Fairfield,ABL,AMANDA A,Central,Columbus,574,47,Auditor of State,,R,"Yost, Dave",34
Fairfield,ABL,AMANDA A,Central,Columbus,574,47,Secretary of State,,R,"Husted, Jon",33
Fairfield,ABL,AMANDA A,Central,Columbus,574,47,Treasurer of State,,R,"Mandel, Josh",33
Fairfield,ABL,AMANDA A,Central,Columbus,574,47,U.S. House of Representatives,15,R,"Chope, Charles S.",4
Fairfield,ABL,AMANDA A,Central,Columbus,574,47,U.S. House of Representatives,15,R,"Stivers, Steve",34
Fairfield,ABL,AMANDA A,Central,Columbus,574,47,State House of Representatives,77,R,"Basinger, Ned Naden",0
Fairfield,ABL,AMANDA A,Central,Columbus,574,47,State House of Representatives,77,R,"Schaffer, Tim",0
Fairfield,ABL,AMANDA A,Central,Columbus,574,47,State House of Representatives,78,R,"Hood, Ron",34
Fairfield,ABM,AMANDA B,Central,Columbus,1117,107,Governor/Lieutenant Governor,,R,"Kasich, John",64
Fairfield,ABM,AMANDA B,Central,Columbus,1117,107,Attorney General,,R,"DeWine, Mike",59
Fairfield,ABM,AMANDA B,Central,Columbus,1117,107,Auditor of State,,R,"Yost, Dave",60
Fairfield,ABM,AMANDA B,Central,Columbus,1117,107,Secretary of State,,R,"Husted, Jon",60
Fairfield,ABM,AMANDA B,Central,Columbus,1117,107,Treasurer of State,,R,"Mandel, Josh",54
Fairfield,ABM,AMANDA B,Central,Columbus,1117,107,U.S. House of Representatives,15,R,"Chope, Charles S.",7
Fairfield,ABM,AMANDA B,Central,Columbus,1117,107,U.S. House of Representatives,15,R,"Stivers, Steve",61
Fairfield,ABM,AMANDA B,Central,Columbus,1117,107,State House of Representatives,77,R,"Basinger, Ned Naden",0
