County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Hardin,Central,Columbus,"17,965","6,657",Governor,,D,Edward FitzGerald,"1,544"
Hardin,Central,Columbus,"17,965","6,657",Governor,,R,John Kasich,"4,806"
Hardin,Central,Columbus,"17,965","6,657",Governor,,G,Anita Rios,151
Hardin,Central,Columbus,"17,965","6,657",Attorney General,,R,Mike DeWine,"4,601"
Hardin,Central,Columbus,"17,965","6,657",Attorney General,,D,David Pepper,"1,914"
Hardin,Central,Columbus,"17,965","6,657",Auditor of State,,L,Bob Bridges,338
Hardin,Central,Columbus,"17,965","6,657",Auditor of State,,D,John Patrick Carney,"1,628"
Hardin,Central,Columbus,"17,965","6,657",Auditor of State,,R,Dave Yost,"4,499"
Hardin,Central,Columbus,"17,965","6,657",Secretary of State,,R,Jon Husted,"4,696"
Hardin,Central,Columbus,"17,965","6,657",Secretary of State,,L,Kevin Knedler,335
Hardin,Central,Columbus,"17,965","6,657",Secretary of State,,D,Nina Turner,"1,460"
Hardin,Central,Columbus,"17,965","6,657",Treasurer of State,,R,Josh Mandel,"4,464"
Hardin,Central,Columbus,"17,965","6,657",Treasurer of State,,D,Connie Pillich,"2,047"
Hardin,Central,Columbus,"17,965","6,657",U.S. House of Representatives,05,L,Eric Eberly,310
Hardin,Central,Columbus,"17,965","6,657",U.S. House of Representatives,05,D,Robert Fry,"1,622"
Hardin,Central,Columbus,"17,965","6,657",U.S. House of Representatives,05,R,Bob Latta,"4,568"
Hardin,Central,Columbus,"17,965","6,657",State Senate,01,R,Cliff Hite,"5,139"
Hardin,Central,Columbus,"17,965","6,657",State House of Representatives,83,L,Gregory A. Norris,653
Hardin,Central,Columbus,"17,965","6,657",State House of Representatives,83,I,Kevin Rettig,869
Hardin,Central,Columbus,"17,965","6,657",State House of Representatives,83,R,Robert Cole Sprague,"4,570"
