County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Williams,Northwest,Toledo,"24,538","4,587",Governor,,R,John Kasich,"2,448"
Williams,Northwest,Toledo,"24,538","4,587",Attorney General,,R,Mike DeWine,"2,445"
Williams,Northwest,Toledo,"24,538","4,587",Auditor of State,,R,Dave Yost,"2,233"
Williams,Northwest,Toledo,"24,538","4,587",Secretary of State,,R,Jon Husted,"2,374"
Williams,Northwest,Toledo,"24,538","4,587",Treasurer of State,,R,Josh Mandel,"2,267"
Williams,Northwest,Toledo,"24,538","4,587",U.S. House of Representatives,05,R,Bob Latta,"2,509"
Williams,Northwest,Toledo,"24,538","4,587",State Senate,01,R,Cliff Hite,"1,601"
Williams,Northwest,Toledo,"24,538","4,587",State Senate,01,R,Milo Schaffner,393
Williams,Northwest,Toledo,"24,538","4,587",State Senate,01,R,Corey Shankleton,914
Williams,Northwest,Toledo,"24,538","4,587",State House of Representatives,81,R,Robert McColley,910
Williams,Northwest,Toledo,"24,538","4,587",State House of Representatives,81,R,Jason Rockey,"2,089"
