county,office,district,party,candidate,votes
Adams,Governor,,D,Larry Ealy,136
Adams,Governor,,D,Ed FitzGerald,493
Adams,Attorney General,,D,David Pepper,597
Adams,Auditor of State,,D,John Patrick Carney,560
Adams,Secretary of State,,D,Nina Turner,570
Adams,Treasurer of State,,D,Connie Pillich,572
Adams,U.S. House,2,D,Ronny Richards,275
Adams,U.S. House,2,D,John Sheil,92
Adams,U.S. House,2,D,William R. Smith,150
Adams,U.S. House,2,D,Marek Tyszkiewicz,123
Adams,State House,90,D,Thomas Jefferson Davis,558
Allen,Governor,,D,Larry Ealy,509
Allen,Governor,,D,Ed FitzGerald,2148
Allen,Attorney General,,D,David Pepper,2294
Allen,Auditor of State,,D,John Patrick Carney,2258
Allen,Secretary of State,,D,Nina Turner,2320
Allen,Treasurer of State,,D,Connie Pillich,2257
Allen,U.S. House,4,D,Janet Garrett (WI)*,140
Allen,State House,4,D,Bo Huenke,2185
Ashland,Governor,,D,Larry Ealy,167
Ashland,Governor,,D,Ed FitzGerald,730
Ashland,Attorney General,,D,David Pepper,783
Ashland,Auditor of State,,D,John Patrick Carney,779
Ashland,Secretary of State,,D,Nina Turner,787
Ashland,Treasurer of State,,D,Connie Pillich,776
Ashland,State House,70,D,James E. Riley,755
Ashtabula,Governor,,D,Larry Ealy,1100
Ashtabula,Governor,,D,Ed FitzGerald,5263
Ashtabula,Attorney General,,D,David Pepper,5590
Ashtabula,Auditor of State,,D,John Patrick Carney,5641
Ashtabula,Secretary of State,,D,Nina Turner,5620
Ashtabula,Treasurer of State,,D,Connie Pillich,5495
Ashtabula,U.S. House,14,D,Michael Wager,5381
Ashtabula,State House,64,D,Eugene Mach II,17
Ashtabula,State House,64,D,Ken MacPherson,141
Ashtabula,State House,64,D,Michael J. O'Brien,201
Ashtabula,State House,99,D,John Patterson,5849
Athens,Governor,,D,Larry Ealy,626
Athens,Governor,,D,Ed FitzGerald,2677
Athens,Attorney General,,D,David Pepper,2812
Athens,Auditor of State,,D,John Patrick Carney,2728
Athens,Secretary of State,,D,Nina Turner,2759
Athens,Treasurer of State,,D,Connie Pillich,2751
Athens,U.S. House,6,D,Jennifer Garrison,95
Athens,U.S. House,6,D,Gregory D. Howard,34
Athens,U.S. House,15,D,Scott Wharton,2602
Athens,State House,78,D,Laina Fetherolf Rogers,355
Athens,State House,94,D,Debbie Phillips,2715
Auglaize,Governor,,D,Larry Ealy,233
Auglaize,Governor,,D,Ed FitzGerald,806
Auglaize,Attorney General,,D,David Pepper,926
Auglaize,Auditor of State,,D,John Patrick Carney,916
Auglaize,Secretary of State,,D,Nina Turner,939
Auglaize,Treasurer of State,,D,Connie Pillich,929
Auglaize,U.S. House,4,D,Janet Garrett (WI)*,12
Belmont,Governor,,D,Larry Ealy,762
Belmont,Governor,,D,Ed FitzGerald,2914
Belmont,Attorney General,,D,David Pepper,3045
Belmont,Auditor of State,,D,John Patrick Carney,3075
Belmont,Secretary of State,,D,Nina Turner,3020
Belmont,Treasurer of State,,D,Connie Pillich,2991
Belmont,U.S. House,6,D,Jennifer Garrison,2902
Belmont,U.S. House,6,D,Gregory D. Howard,829
Belmont,State House,95,D,Charlie Daniels,1201
Belmont,State House,96,D,Jack Cera,2335
Brown,Governor,,D,Larry Ealy,337
Brown,Governor,,D,Ed FitzGerald,758
Brown,Attorney General,,D,David Pepper,1048
Brown,Auditor of State,,D,John Patrick Carney,996
Brown,Secretary of State,,D,Nina Turner,996
Brown,Treasurer of State,,D,Connie Pillich,1001
Brown,U.S. House,2,D,Ronny Richards,331
Brown,U.S. House,2,D,John Sheil,161
Brown,U.S. House,2,D,William R. Smith,290
Brown,U.S. House,2,D,Marek Tyszkiewicz,299
Brown,State House,66,D,Ken P. McNeely Jr.,976
Butler,Governor,,D,Larry Ealy,1388
Butler,Governor,,D,Ed FitzGerald,5097
Butler,Attorney General,,D,David Pepper,5966
Butler,Auditor of State,,D,John Patrick Carney,5659
Butler,Secretary of State,,D,Nina Turner,5843
Butler,Treasurer of State,,D,Connie Pillich,5692
Butler,U.S. House,8,D,Matthew J. Guyette,2500
Butler,U.S. House,8,D,Tom Poetter,3631
Butler,State Senate,7,D,Jimmy Allen,362
Butler,State House,51,D,Michele DeCresce,1662
Butler,State House,52,D,Cathina M. Hourani,1510
Butler,State House,53,D,Suzi Rubin,2030
Butler,State House,54,D,Rick Smith,360
Carroll,Governor,,D,Larry Ealy,226
Carroll,Governor,,D,Ed FitzGerald,622
Carroll,Attorney General,,D,David Pepper,768
Carroll,Auditor of State,,D,John Patrick Carney,752
Carroll,Secretary of State,,D,Nina Turner,751
Carroll,Treasurer of State,,D,Connie Pillich,727
Carroll,U.S. House,6,D,Jennifer Garrison,555
Carroll,U.S. House,6,D,Gregory D. Howard,270
Carroll,State House,95,D,Charlie Daniels,759
Champaign,Governor,,D,Larry Ealy,170
Champaign,Governor,,D,Ed FitzGerald,636
Champaign,Attorney General,,D,David Pepper,679
Champaign,Auditor of State,,D,John Patrick Carney,668
Champaign,Secretary of State,,D,Nina Turner,672
Champaign,Treasurer of State,,D,Connie Pillich,665
Champaign,U.S. House,4,D,Janet Garrett (WI)*,15
Clark,Governor,,D,Larry Ealy,1104
Clark,Governor,,D,Ed FitzGerald,4545
Clark,Attorney General,,D,David Pepper,4864
Clark,Auditor of State,,D,John Patrick Carney,4872
Clark,Secretary of State,,D,Nina Turner,4931
Clark,Treasurer of State,,D,Connie Pillich,4748
Clark,U.S. House,8,D,Matthew J. Guyette,2469
Clark,U.S. House,8,D,Tom Poetter,2772
Clark,State House,79,D,Darrell Jackson,4069
Clermont,Governor,,D,Larry Ealy,577
Clermont,Governor,,D,Ed FitzGerald,2125
Clermont,Attorney General,,D,David Pepper,2498
