County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Meigs,AAA,PRECINCT BEDFORD,Southeast,Charleston,848,121,Governor/Lieutenant Governor,,R,"Kasich, John",62
Meigs,AAA,PRECINCT BEDFORD,Southeast,Charleston,848,121,Attorney General,,R,"DeWine, Mike",61
Meigs,AAA,PRECINCT BEDFORD,Southeast,Charleston,848,121,Auditor of State,,R,"Yost, Dave",58
Meigs,AAA,PRECINCT BEDFORD,Southeast,Charleston,848,121,Secretary of State,,R,"Husted, Jon",56
Meigs,AAA,PRECINCT BEDFORD,Southeast,Charleston,848,121,Treasurer of State,,R,"Mandel, Josh",55
Meigs,AAA,PRECINCT BEDFORD,Southeast,Charleston,848,121,U.S. House of Representatives,06,R,"Johnson, Bill",60
Meigs,AAA,PRECINCT BEDFORD,Southeast,Charleston,848,121,State House of Representatives,94,R,"Dennis, Yolan G.",33
Meigs,AAA,PRECINCT BEDFORD,Southeast,Charleston,848,121,State House of Representatives,94,R,"Lantz, Daniel W.",45
Meigs,AAO,PRECINCT BRADBURY,Southeast,Charleston,435,46,Governor/Lieutenant Governor,,R,"Kasich, John",29
Meigs,AAO,PRECINCT BRADBURY,Southeast,Charleston,435,46,Attorney General,,R,"DeWine, Mike",29
Meigs,AAO,PRECINCT BRADBURY,Southeast,Charleston,435,46,Auditor of State,,R,"Yost, Dave",28
Meigs,AAO,PRECINCT BRADBURY,Southeast,Charleston,435,46,Secretary of State,,R,"Husted, Jon",28
Meigs,AAO,PRECINCT BRADBURY,Southeast,Charleston,435,46,Treasurer of State,,R,"Mandel, Josh",28
Meigs,AAO,PRECINCT BRADBURY,Southeast,Charleston,435,46,U.S. House of Representatives,06,R,"Johnson, Bill",28
Meigs,AAO,PRECINCT BRADBURY,Southeast,Charleston,435,46,State House of Representatives,94,R,"Dennis, Yolan G.",14
Meigs,AAO,PRECINCT BRADBURY,Southeast,Charleston,435,46,State House of Representatives,94,R,"Lantz, Daniel W.",14
Meigs,AAE,PRECINCT COLUMBIA,Southeast,Charleston,761,93,Governor/Lieutenant Governor,,R,"Kasich, John",31
Meigs,AAE,PRECINCT COLUMBIA,Southeast,Charleston,761,93,Attorney General,,R,"DeWine, Mike",34
Meigs,AAE,PRECINCT COLUMBIA,Southeast,Charleston,761,93,Auditor of State,,R,"Yost, Dave",37
Meigs,AAE,PRECINCT COLUMBIA,Southeast,Charleston,761,93,Secretary of State,,R,"Husted, Jon",35
Meigs,AAE,PRECINCT COLUMBIA,Southeast,Charleston,761,93,Treasurer of State,,R,"Mandel, Josh",35
Meigs,AAE,PRECINCT COLUMBIA,Southeast,Charleston,761,93,U.S. House of Representatives,06,R,"Johnson, Bill",35
Meigs,AAE,PRECINCT COLUMBIA,Southeast,Charleston,761,93,State House of Representatives,94,R,"Dennis, Yolan G.",19
Meigs,AAE,PRECINCT COLUMBIA,Southeast,Charleston,761,93,State House of Representatives,94,R,"Lantz, Daniel W.",19
Meigs,AAC,PRECINCT EAST CHESTER,Southeast,Charleston,849,92,Governor/Lieutenant Governor,,R,"Kasich, John",58
Meigs,AAC,PRECINCT EAST CHESTER,Southeast,Charleston,849,92,Attorney General,,R,"DeWine, Mike",64
Meigs,AAC,PRECINCT EAST CHESTER,Southeast,Charleston,849,92,Auditor of State,,R,"Yost, Dave",58
Meigs,AAC,PRECINCT EAST CHESTER,Southeast,Charleston,849,92,Secretary of State,,R,"Husted, Jon",56
Meigs,AAC,PRECINCT EAST CHESTER,Southeast,Charleston,849,92,Treasurer of State,,R,"Mandel, Josh",56
Meigs,AAC,PRECINCT EAST CHESTER,Southeast,Charleston,849,92,U.S. House of Representatives,06,R,"Johnson, Bill",61
Meigs,AAC,PRECINCT EAST CHESTER,Southeast,Charleston,849,92,State House of Representatives,94,R,"Dennis, Yolan G.",30
Meigs,AAC,PRECINCT EAST CHESTER,Southeast,Charleston,849,92,State House of Representatives,94,R,"Lantz, Daniel W.",35
Meigs,AAK,PRECINCT EAST RUTLAND,Southeast,Charleston,531,45,Governor/Lieutenant Governor,,R,"Kasich, John",19
Meigs,AAK,PRECINCT EAST RUTLAND,Southeast,Charleston,531,45,Attorney General,,R,"DeWine, Mike",25
Meigs,AAK,PRECINCT EAST RUTLAND,Southeast,Charleston,531,45,Auditor of State,,R,"Yost, Dave",22
Meigs,AAK,PRECINCT EAST RUTLAND,Southeast,Charleston,531,45,Secretary of State,,R,"Husted, Jon",20
