County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Erie,ACF,PRECINCT BER TWP #1,Northeast,Cleveland,808,138,Governor/Lieutenant Governor,,R,"Kasich, John",43
Erie,ACF,PRECINCT BER TWP #1,Northeast,Cleveland,808,138,Attorney General,,R,"DeWine, Mike",36
Erie,ACF,PRECINCT BER TWP #1,Northeast,Cleveland,808,138,Auditor of State,,R,"Yost, Dave",36
Erie,ACF,PRECINCT BER TWP #1,Northeast,Cleveland,808,138,Secretary of State,,R,"Husted, Jon",35
Erie,ACF,PRECINCT BER TWP #1,Northeast,Cleveland,808,138,Treasurer of State,,R,"Mandel, Josh",35
Erie,ACF,PRECINCT BER TWP #1,Northeast,Cleveland,808,138,U.S. House of Representatives,04,R,"Jordan, Jim",21
Erie,ACF,PRECINCT BER TWP #1,Northeast,Cleveland,808,138,U.S. House of Representatives,09,R,"Horrocks Jr., Robert C.",5
Erie,ACF,PRECINCT BER TWP #1,Northeast,Cleveland,808,138,U.S. House of Representatives,09,R,"May, Richard",8
Erie,ACF,PRECINCT BER TWP #1,Northeast,Cleveland,808,138,State House of Representatives,89,R,"Kraus, Steven W.",33
Erie,ACD,PRECINCT BER TWP #2,Northeast,Cleveland,1102,150,Governor/Lieutenant Governor,,R,"Kasich, John",63
Erie,ACD,PRECINCT BER TWP #2,Northeast,Cleveland,1102,150,Attorney General,,R,"DeWine, Mike",61
Erie,ACD,PRECINCT BER TWP #2,Northeast,Cleveland,1102,150,Auditor of State,,R,"Yost, Dave",55
Erie,ACD,PRECINCT BER TWP #2,Northeast,Cleveland,1102,150,Secretary of State,,R,"Husted, Jon",58
Erie,ACD,PRECINCT BER TWP #2,Northeast,Cleveland,1102,150,Treasurer of State,,R,"Mandel, Josh",57
Erie,ACD,PRECINCT BER TWP #2,Northeast,Cleveland,1102,150,U.S. House of Representatives,04,R,"Jordan, Jim",58
Erie,ACD,PRECINCT BER TWP #2,Northeast,Cleveland,1102,150,U.S. House of Representatives,09,R,"Horrocks Jr., Robert C.",0
Erie,ACD,PRECINCT BER TWP #2,Northeast,Cleveland,1102,150,U.S. House of Representatives,09,R,"May, Richard",0
Erie,ACD,PRECINCT BER TWP #2,Northeast,Cleveland,1102,150,State House of Representatives,89,R,"Kraus, Steven W.",51
Erie,ACC,PRECINCT BER VILL,Northeast,Cleveland,480,104,Governor/Lieutenant Governor,,R,"Kasich, John",42
Erie,ACC,PRECINCT BER VILL,Northeast,Cleveland,480,104,Attorney General,,R,"DeWine, Mike",41
Erie,ACC,PRECINCT BER VILL,Northeast,Cleveland,480,104,Auditor of State,,R,"Yost, Dave",36
Erie,ACC,PRECINCT BER VILL,Northeast,Cleveland,480,104,Secretary of State,,R,"Husted, Jon",38
Erie,ACC,PRECINCT BER VILL,Northeast,Cleveland,480,104,Treasurer of State,,R,"Mandel, Josh",39
Erie,ACC,PRECINCT BER VILL,Northeast,Cleveland,480,104,U.S. House of Representatives,04,R,"Jordan, Jim",37
Erie,ACC,PRECINCT BER VILL,Northeast,Cleveland,480,104,U.S. House of Representatives,09,R,"Horrocks Jr., Robert C.",0
Erie,ACC,PRECINCT BER VILL,Northeast,Cleveland,480,104,U.S. House of Representatives,09,R,"May, Richard",0
Erie,ACC,PRECINCT BER VILL,Northeast,Cleveland,480,104,State House of Representatives,89,R,"Kraus, Steven W.",38
Erie,ACO,PRECINCT BV VILL,Northeast,Cleveland,444,79,Governor/Lieutenant Governor,,R,"Kasich, John",27
Erie,ACO,PRECINCT BV VILL,Northeast,Cleveland,444,79,Attorney General,,R,"DeWine, Mike",24
Erie,ACO,PRECINCT BV VILL,Northeast,Cleveland,444,79,Auditor of State,,R,"Yost, Dave",24
Erie,ACO,PRECINCT BV VILL,Northeast,Cleveland,444,79,Secretary of State,,R,"Husted, Jon",23
Erie,ACO,PRECINCT BV VILL,Northeast,Cleveland,444,79,Treasurer of State,,R,"Mandel, Josh",24
Erie,ACO,PRECINCT BV VILL,Northeast,Cleveland,444,79,U.S. House of Representatives,04,R,"Jordan, Jim",0
Erie,ACO,PRECINCT BV VILL,Northeast,Cleveland,444,79,U.S. House of Representatives,09,R,"Horrocks Jr., Robert C.",5
Erie,ACO,PRECINCT BV VILL,Northeast,Cleveland,444,79,U.S. House of Representatives,09,R,"May, Richard",20
