County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Fairfield,ABL,AMANDA A,Central,Columbus,574,47,Governor/Lieutenant Governor,,D,"Ealy, Larry",1
Fairfield,ABL,AMANDA A,Central,Columbus,574,47,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",5
Fairfield,ABL,AMANDA A,Central,Columbus,574,47,Attorney General,,D,"Pepper, David",5
Fairfield,ABL,AMANDA A,Central,Columbus,574,47,Auditor of State,,D,"Carney, John Patrick",5
Fairfield,ABL,AMANDA A,Central,Columbus,574,47,Secretary of State,,D,"Turner, Nina",5
Fairfield,ABL,AMANDA A,Central,Columbus,574,47,Treasurer of State,,D,"Pillich, Connie",5
Fairfield,ABL,AMANDA A,Central,Columbus,574,47,U.S. House of Representatives,15,D,"Wharton, Scott",4
Fairfield,ABL,AMANDA A,Central,Columbus,574,47,State House of Representatives,77,D,"Saunders, Hollie Ann",0
Fairfield,ABL,AMANDA A,Central,Columbus,574,47,State House of Representatives,78,D,"Fetherolf Rogers, Laina",5
Fairfield,ABM,AMANDA B,Central,Columbus,1117,107,Governor/Lieutenant Governor,,D,"Ealy, Larry",6
Fairfield,ABM,AMANDA B,Central,Columbus,1117,107,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",23
Fairfield,ABM,AMANDA B,Central,Columbus,1117,107,Attorney General,,D,"Pepper, David",28
Fairfield,ABM,AMANDA B,Central,Columbus,1117,107,Auditor of State,,D,"Carney, John Patrick",26
Fairfield,ABM,AMANDA B,Central,Columbus,1117,107,Secretary of State,,D,"Turner, Nina",27
Fairfield,ABM,AMANDA B,Central,Columbus,1117,107,Treasurer of State,,D,"Pillich, Connie",28
Fairfield,ABM,AMANDA B,Central,Columbus,1117,107,U.S. House of Representatives,15,D,"Wharton, Scott",33
Fairfield,ABM,AMANDA B,Central,Columbus,1117,107,State House of Representatives,77,D,"Saunders, Hollie Ann",0
Fairfield,ABM,AMANDA B,Central,Columbus,1117,107,State House of Representatives,78,D,"Fetherolf Rogers, Laina",28
Fairfield,ACR,BALTIMORE VILLAGE A,Central,Columbus,996,216,Governor/Lieutenant Governor,,D,"Ealy, Larry",15
Fairfield,ACR,BALTIMORE VILLAGE A,Central,Columbus,996,216,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",37
Fairfield,ACR,BALTIMORE VILLAGE A,Central,Columbus,996,216,Attorney General,,D,"Pepper, David",40
Fairfield,ACR,BALTIMORE VILLAGE A,Central,Columbus,996,216,Auditor of State,,D,"Carney, John Patrick",38
Fairfield,ACR,BALTIMORE VILLAGE A,Central,Columbus,996,216,Secretary of State,,D,"Turner, Nina",38
Fairfield,ACR,BALTIMORE VILLAGE A,Central,Columbus,996,216,Treasurer of State,,D,"Pillich, Connie",40
Fairfield,ACR,BALTIMORE VILLAGE A,Central,Columbus,996,216,U.S. House of Representatives,15,D,"Wharton, Scott",40
Fairfield,ACR,BALTIMORE VILLAGE A,Central,Columbus,996,216,State House of Representatives,77,D,"Saunders, Hollie Ann",36
Fairfield,ACR,BALTIMORE VILLAGE A,Central,Columbus,996,216,State House of Representatives,78,D,"Fetherolf Rogers, Laina",0
Fairfield,ACS,BALTIMORE VILLAGE B,Central,Columbus,860,212,Governor/Lieutenant Governor,,D,"Ealy, Larry",6
Fairfield,ACS,BALTIMORE VILLAGE B,Central,Columbus,860,212,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",53
Fairfield,ACS,BALTIMORE VILLAGE B,Central,Columbus,860,212,Attorney General,,D,"Pepper, David",49
Fairfield,ACS,BALTIMORE VILLAGE B,Central,Columbus,860,212,Auditor of State,,D,"Carney, John Patrick",51
Fairfield,ACS,BALTIMORE VILLAGE B,Central,Columbus,860,212,Secretary of State,,D,"Turner, Nina",48
Fairfield,ACS,BALTIMORE VILLAGE B,Central,Columbus,860,212,Treasurer of State,,D,"Pillich, Connie",49
Fairfield,ACS,BALTIMORE VILLAGE B,Central,Columbus,860,212,U.S. House of Representatives,15,D,"Wharton, Scott",48
