County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Union,AAN,ALLEN 1,Central,Columbus,656,123,Governor/Lieutenant Governor,,D,"Ealy, Larry",4
Union,AAN,ALLEN 1,Central,Columbus,656,123,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",6
Union,AAN,ALLEN 1,Central,Columbus,656,123,Attorney General,,D,"Pepper, David",8
Union,AAN,ALLEN 1,Central,Columbus,656,123,Auditor of State,,D,"Carney, John Patrick",8
Union,AAN,ALLEN 1,Central,Columbus,656,123,Secretary of State,,D,"Turner, Nina",8
Union,AAN,ALLEN 1,Central,Columbus,656,123,Treasurer of State,,D,"Pillich, Connie",9
Union,AAN,ALLEN 1,Central,Columbus,656,123,State House of Representatives,86,D,"Babik, John Allen",9
Union,ABW,ALLEN 2,Central,Columbus,958,151,Governor/Lieutenant Governor,,D,"Ealy, Larry",0
Union,ABW,ALLEN 2,Central,Columbus,958,151,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",10
Union,ABW,ALLEN 2,Central,Columbus,958,151,Attorney General,,D,"Pepper, David",8
Union,ABW,ALLEN 2,Central,Columbus,958,151,Auditor of State,,D,"Carney, John Patrick",9
Union,ABW,ALLEN 2,Central,Columbus,958,151,Secretary of State,,D,"Turner, Nina",8
Union,ABW,ALLEN 2,Central,Columbus,958,151,Treasurer of State,,D,"Pillich, Connie",7
Union,ABW,ALLEN 2,Central,Columbus,958,151,State House of Representatives,86,D,"Babik, John Allen",7
Union,AAP,CLAIBOURNE,Central,Columbus,845,194,Governor/Lieutenant Governor,,D,"Ealy, Larry",6
Union,AAP,CLAIBOURNE,Central,Columbus,845,194,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",18
Union,AAP,CLAIBOURNE,Central,Columbus,845,194,Attorney General,,D,"Pepper, David",17
Union,AAP,CLAIBOURNE,Central,Columbus,845,194,Auditor of State,,D,"Carney, John Patrick",19
Union,AAP,CLAIBOURNE,Central,Columbus,845,194,Secretary of State,,D,"Turner, Nina",20
Union,AAP,CLAIBOURNE,Central,Columbus,845,194,Treasurer of State,,D,"Pillich, Connie",17
Union,AAP,CLAIBOURNE,Central,Columbus,845,194,State House of Representatives,86,D,"Babik, John Allen",17
Union,AAW,DARBY 1,Central,Columbus,837,125,Governor/Lieutenant Governor,,D,"Ealy, Larry",1
Union,AAW,DARBY 1,Central,Columbus,837,125,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",9
Union,AAW,DARBY 1,Central,Columbus,837,125,Attorney General,,D,"Pepper, David",10
Union,AAW,DARBY 1,Central,Columbus,837,125,Auditor of State,,D,"Carney, John Patrick",10
Union,AAW,DARBY 1,Central,Columbus,837,125,Secretary of State,,D,"Turner, Nina",10
Union,AAW,DARBY 1,Central,Columbus,837,125,Treasurer of State,,D,"Pillich, Connie",10
Union,AAW,DARBY 1,Central,Columbus,837,125,State House of Representatives,86,D,"Babik, John Allen",9
Union,AAV,DARBY 2,Central,Columbus,695,115,Governor/Lieutenant Governor,,D,"Ealy, Larry",3
Union,AAV,DARBY 2,Central,Columbus,695,115,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",12
Union,AAV,DARBY 2,Central,Columbus,695,115,Attorney General,,D,"Pepper, David",11
Union,AAV,DARBY 2,Central,Columbus,695,115,Auditor of State,,D,"Carney, John Patrick",11
Union,AAV,DARBY 2,Central,Columbus,695,115,Secretary of State,,D,"Turner, Nina",11
Union,AAV,DARBY 2,Central,Columbus,695,115,Treasurer of State,,D,"Pillich, Connie",11
Union,AAV,DARBY 2,Central,Columbus,695,115,State House of Representatives,86,D,"Babik, John Allen",10
Union,AAX,DOVER 1,Central,Columbus,642,81,Governor/Lieutenant Governor,,D,"Ealy, Larry",2
Union,AAX,DOVER 1,Central,Columbus,642,81,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",11
Union,AAX,DOVER 1,Central,Columbus,642,81,Attorney General,,D,"Pepper, David",13
Union,AAX,DOVER 1,Central,Columbus,642,81,Auditor of State,,D,"Carney, John Patrick",13
Union,AAX,DOVER 1,Central,Columbus,642,81,Secretary of State,,D,"Turner, Nina",14
Union,AAX,DOVER 1,Central,Columbus,642,81,Treasurer of State,,D,"Pillich, Connie",13
Union,AAX,DOVER 1,Central,Columbus,642,81,State House of Representatives,86,D,"Babik, John Allen",12
Union,AAY,DOVER 2,Central,Columbus,888,164,Governor/Lieutenant Governor,,D,"Ealy, Larry",5
Union,AAY,DOVER 2,Central,Columbus,888,164,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",16
Union,AAY,DOVER 2,Central,Columbus,888,164,Attorney General,,D,"Pepper, David",17
Union,AAY,DOVER 2,Central,Columbus,888,164,Auditor of State,,D,"Carney, John Patrick",18
Union,AAY,DOVER 2,Central,Columbus,888,164,Secretary of State,,D,"Turner, Nina",17
Union,AAY,DOVER 2,Central,Columbus,888,164,Treasurer of State,,D,"Pillich, Connie",16
Union,AAY,DOVER 2,Central,Columbus,888,164,State House of Representatives,86,D,"Babik, John Allen",17
Union,ABX,DUBLIN CITY 1,Central,Columbus,821,186,Governor/Lieutenant Governor,,D,"Ealy, Larry",5
Union,ABX,DUBLIN CITY 1,Central,Columbus,821,186,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",10
Union,ABX,DUBLIN CITY 1,Central,Columbus,821,186,Attorney General,,D,"Pepper, David",14
Union,ABX,DUBLIN CITY 1,Central,Columbus,821,186,Auditor of State,,D,"Carney, John Patrick",15
Union,ABX,DUBLIN CITY 1,Central,Columbus,821,186,Secretary of State,,D,"Turner, Nina",14
Union,ABX,DUBLIN CITY 1,Central,Columbus,821,186,Treasurer of State,,D,"Pillich, Connie",14
Union,ABX,DUBLIN CITY 1,Central,Columbus,821,186,State House of Representatives,86,D,"Babik, John Allen",13
Union,ABY,DUBLIN CITY 2,Central,Columbus,1055,47,Governor/Lieutenant Governor,,D,"Ealy, Larry",0
Union,ABY,DUBLIN CITY 2,Central,Columbus,1055,47,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",10
Union,ABY,DUBLIN CITY 2,Central,Columbus,1055,47,Attorney General,,D,"Pepper, David",7
Union,ABY,DUBLIN CITY 2,Central,Columbus,1055,47,Auditor of State,,D,"Carney, John Patrick",7
Union,ABY,DUBLIN CITY 2,Central,Columbus,1055,47,Secretary of State,,D,"Turner, Nina",7
Union,ABY,DUBLIN CITY 2,Central,Columbus,1055,47,Treasurer of State,,D,"Pillich, Connie",7
Union,ABY,DUBLIN CITY 2,Central,Columbus,1055,47,State House of Representatives,86,D,"Babik, John Allen",7
Union,AAZ,JACKSON,Central,Columbus,588,139,Governor/Lieutenant Governor,,D,"Ealy, Larry",3
Union,AAZ,JACKSON,Central,Columbus,588,139,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",17
Union,AAZ,JACKSON,Central,Columbus,588,139,Attorney General,,D,"Pepper, David",19
Union,AAZ,JACKSON,Central,Columbus,588,139,Auditor of State,,D,"Carney, John Patrick",19
Union,AAZ,JACKSON,Central,Columbus,588,139,Secretary of State,,D,"Turner, Nina",18
Union,AAZ,JACKSON,Central,Columbus,588,139,Treasurer of State,,D,"Pillich, Connie",19
Union,AAZ,JACKSON,Central,Columbus,588,139,State House of Representatives,86,D,"Babik, John Allen",17
Union,ABA,JEROME 1,Central,Columbus,1114,335,Governor/Lieutenant Governor,,D,"Ealy, Larry",4
Union,ABA,JEROME 1,Central,Columbus,1114,335,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",37
Union,ABA,JEROME 1,Central,Columbus,1114,335,Attorney General,,D,"Pepper, David",38
Union,ABA,JEROME 1,Central,Columbus,1114,335,Auditor of State,,D,"Carney, John Patrick",38
