County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Huron,AAA,BELLEVUE 3,Northeast,Cleveland,1067,59,Governor/Lieutenant Governor,,R,"Kasich, John",26
Huron,AAA,BELLEVUE 3,Northeast,Cleveland,1067,59,Attorney General,,R,"DeWine, Mike",24
Huron,AAA,BELLEVUE 3,Northeast,Cleveland,1067,59,Auditor of State,,R,"Yost, Dave",24
Huron,AAA,BELLEVUE 3,Northeast,Cleveland,1067,59,Secretary of State,,R,"Husted, Jon",24
Huron,AAA,BELLEVUE 3,Northeast,Cleveland,1067,59,Treasurer of State,,R,"Mandel, Josh",25
Huron,AAA,BELLEVUE 3,Northeast,Cleveland,1067,59,U.S. House of Representatives,04,R,"Jordan, Jim",25
Huron,AAA,BELLEVUE 3,Northeast,Cleveland,1067,59,U.S. House of Representatives,07,R,"Gibbs, Bob",0
Huron,AAA,BELLEVUE 3,Northeast,Cleveland,1067,59,State Senate,13,R,"Manning, Gayle",25
Huron,AAA,BELLEVUE 3,Northeast,Cleveland,1067,59,State House of Representatives,57,R,"Boose, Terry",23
Huron,AAD,BELLEVUE 4,Northeast,Cleveland,1054,88,Governor/Lieutenant Governor,,R,"Kasich, John",47
Huron,AAD,BELLEVUE 4,Northeast,Cleveland,1054,88,Attorney General,,R,"DeWine, Mike",48
Huron,AAD,BELLEVUE 4,Northeast,Cleveland,1054,88,Auditor of State,,R,"Yost, Dave",46
Huron,AAD,BELLEVUE 4,Northeast,Cleveland,1054,88,Secretary of State,,R,"Husted, Jon",47
Huron,AAD,BELLEVUE 4,Northeast,Cleveland,1054,88,Treasurer of State,,R,"Mandel, Josh",45
Huron,AAD,BELLEVUE 4,Northeast,Cleveland,1054,88,U.S. House of Representatives,04,R,"Jordan, Jim",46
Huron,AAD,BELLEVUE 4,Northeast,Cleveland,1054,88,U.S. House of Representatives,07,R,"Gibbs, Bob",0
Huron,AAD,BELLEVUE 4,Northeast,Cleveland,1054,88,State Senate,13,R,"Manning, Gayle",47
Huron,AAD,BELLEVUE 4,Northeast,Cleveland,1054,88,State House of Representatives,57,R,"Boose, Terry",50
Huron,ABI,BRONSON TWP 1,Northeast,Cleveland,614,150,Governor/Lieutenant Governor,,R,"Kasich, John",79
Huron,ABI,BRONSON TWP 1,Northeast,Cleveland,614,150,Attorney General,,R,"DeWine, Mike",76
Huron,ABI,BRONSON TWP 1,Northeast,Cleveland,614,150,Auditor of State,,R,"Yost, Dave",72
Huron,ABI,BRONSON TWP 1,Northeast,Cleveland,614,150,Secretary of State,,R,"Husted, Jon",71
Huron,ABI,BRONSON TWP 1,Northeast,Cleveland,614,150,Treasurer of State,,R,"Mandel, Josh",72
Huron,ABI,BRONSON TWP 1,Northeast,Cleveland,614,150,U.S. House of Representatives,04,R,"Jordan, Jim",0
Huron,ABI,BRONSON TWP 1,Northeast,Cleveland,614,150,U.S. House of Representatives,07,R,"Gibbs, Bob",76
Huron,ABI,BRONSON TWP 1,Northeast,Cleveland,614,150,State Senate,13,R,"Manning, Gayle",68
Huron,ABI,BRONSON TWP 1,Northeast,Cleveland,614,150,State House of Representatives,57,R,"Boose, Terry",79
Huron,ABJ,BRONSON TWP 2,Northeast,Cleveland,722,205,Governor/Lieutenant Governor,,R,"Kasich, John",113
Huron,ABJ,BRONSON TWP 2,Northeast,Cleveland,722,205,Attorney General,,R,"DeWine, Mike",101
Huron,ABJ,BRONSON TWP 2,Northeast,Cleveland,722,205,Auditor of State,,R,"Yost, Dave",99
Huron,ABJ,BRONSON TWP 2,Northeast,Cleveland,722,205,Secretary of State,,R,"Husted, Jon",102
Huron,ABJ,BRONSON TWP 2,Northeast,Cleveland,722,205,Treasurer of State,,R,"Mandel, Josh",113
Huron,ABJ,BRONSON TWP 2,Northeast,Cleveland,722,205,U.S. House of Representatives,04,R,"Jordan, Jim",0
Huron,ABJ,BRONSON TWP 2,Northeast,Cleveland,722,205,U.S. House of Representatives,07,R,"Gibbs, Bob",106
Huron,ABJ,BRONSON TWP 2,Northeast,Cleveland,722,205,State Senate,13,R,"Manning, Gayle",99
Huron,ABJ,BRONSON TWP 2,Northeast,Cleveland,722,205,State House of Representatives,57,R,"Boose, Terry",113
Huron,ABK,CLARKSFIELD TWP,Northeast,Cleveland,1015,156,Governor/Lieutenant Governor,,R,"Kasich, John",75
Huron,ABK,CLARKSFIELD TWP,Northeast,Cleveland,1015,156,Attorney General,,R,"DeWine, Mike",73
Huron,ABK,CLARKSFIELD TWP,Northeast,Cleveland,1015,156,Auditor of State,,R,"Yost, Dave",67
Huron,ABK,CLARKSFIELD TWP,Northeast,Cleveland,1015,156,Secretary of State,,R,"Husted, Jon",69
Huron,ABK,CLARKSFIELD TWP,Northeast,Cleveland,1015,156,Treasurer of State,,R,"Mandel, Josh",67
Huron,ABK,CLARKSFIELD TWP,Northeast,Cleveland,1015,156,U.S. House of Representatives,04,R,"Jordan, Jim",0
Huron,ABK,CLARKSFIELD TWP,Northeast,Cleveland,1015,156,U.S. House of Representatives,07,R,"Gibbs, Bob",74
Huron,ABK,CLARKSFIELD TWP,Northeast,Cleveland,1015,156,State Senate,13,R,"Manning, Gayle",68
Huron,ABK,CLARKSFIELD TWP,Northeast,Cleveland,1015,156,State House of Representatives,57,R,"Boose, Terry",71
Huron,ABL,FAIRFIELD TWP/VILLAGE,Northeast,Cleveland,674,131,Governor/Lieutenant Governor,,R,"Kasich, John",91
Huron,ABL,FAIRFIELD TWP/VILLAGE,Northeast,Cleveland,674,131,Attorney General,,R,"DeWine, Mike",87
Huron,ABL,FAIRFIELD TWP/VILLAGE,Northeast,Cleveland,674,131,Auditor of State,,R,"Yost, Dave",77
Huron,ABL,FAIRFIELD TWP/VILLAGE,Northeast,Cleveland,674,131,Secretary of State,,R,"Husted, Jon",78
Huron,ABL,FAIRFIELD TWP/VILLAGE,Northeast,Cleveland,674,131,Treasurer of State,,R,"Mandel, Josh",82
Huron,ABL,FAIRFIELD TWP/VILLAGE,Northeast,Cleveland,674,131,U.S. House of Representatives,04,R,"Jordan, Jim",0
Huron,ABL,FAIRFIELD TWP/VILLAGE,Northeast,Cleveland,674,131,U.S. House of Representatives,07,R,"Gibbs, Bob",81
Huron,ABL,FAIRFIELD TWP/VILLAGE,Northeast,Cleveland,674,131,State Senate,13,R,"Manning, Gayle",76
Huron,ABL,FAIRFIELD TWP/VILLAGE,Northeast,Cleveland,674,131,State House of Representatives,57,R,"Boose, Terry",89
Huron,ABN,FITCHVILLE TWP,Northeast,Cleveland,667,71,Governor/Lieutenant Governor,,R,"Kasich, John",44
Huron,ABN,FITCHVILLE TWP,Northeast,Cleveland,667,71,Attorney General,,R,"DeWine, Mike",46
Huron,ABN,FITCHVILLE TWP,Northeast,Cleveland,667,71,Auditor of State,,R,"Yost, Dave",41
Huron,ABN,FITCHVILLE TWP,Northeast,Cleveland,667,71,Secretary of State,,R,"Husted, Jon",43
Huron,ABN,FITCHVILLE TWP,Northeast,Cleveland,667,71,Treasurer of State,,R,"Mandel, Josh",45
Huron,ABN,FITCHVILLE TWP,Northeast,Cleveland,667,71,U.S. House of Representatives,04,R,"Jordan, Jim",0
Huron,ABN,FITCHVILLE TWP,Northeast,Cleveland,667,71,U.S. House of Representatives,07,R,"Gibbs, Bob",44
Huron,ABN,FITCHVILLE TWP,Northeast,Cleveland,667,71,State Senate,13,R,"Manning, Gayle",40
Huron,ABN,FITCHVILLE TWP,Northeast,Cleveland,667,71,State House of Representatives,57,R,"Boose, Terry",46
Huron,ABO,GREENFIELD TWP,Northeast,Cleveland,966,276,Governor/Lieutenant Governor,,R,"Kasich, John",155
Huron,ABO,GREENFIELD TWP,Northeast,Cleveland,966,276,Attorney General,,R,"DeWine, Mike",141
Huron,ABO,GREENFIELD TWP,Northeast,Cleveland,966,276,Auditor of State,,R,"Yost, Dave",130
Huron,ABO,GREENFIELD TWP,Northeast,Cleveland,966,276,Secretary of State,,R,"Husted, Jon",124
Huron,ABO,GREENFIELD TWP,Northeast,Cleveland,966,276,Treasurer of State,,R,"Mandel, Josh",128
Huron,ABO,GREENFIELD TWP,Northeast,Cleveland,966,276,U.S. House of Representatives,04,R,"Jordan, Jim",0
Huron,ABO,GREENFIELD TWP,Northeast,Cleveland,966,276,U.S. House of Representatives,07,R,"Gibbs, Bob",134
Huron,ABO,GREENFIELD TWP,Northeast,Cleveland,966,276,State Senate,13,R,"Manning, Gayle",122
Huron,ABO,GREENFIELD TWP,Northeast,Cleveland,966,276,State House of Representatives,57,R,"Boose, Terry",141
Huron,ABP,GREENWICH TWP,Northeast,Cleveland,499,53,Governor/Lieutenant Governor,,R,"Kasich, John",30
Huron,ABP,GREENWICH TWP,Northeast,Cleveland,499,53,Attorney General,,R,"DeWine, Mike",34
Huron,ABP,GREENWICH TWP,Northeast,Cleveland,499,53,Auditor of State,,R,"Yost, Dave",25
Huron,ABP,GREENWICH TWP,Northeast,Cleveland,499,53,Secretary of State,,R,"Husted, Jon",30
Huron,ABP,GREENWICH TWP,Northeast,Cleveland,499,53,Treasurer of State,,R,"Mandel, Josh",29
Huron,ABP,GREENWICH TWP,Northeast,Cleveland,499,53,U.S. House of Representatives,04,R,"Jordan, Jim",0
Huron,ABP,GREENWICH TWP,Northeast,Cleveland,499,53,U.S. House of Representatives,07,R,"Gibbs, Bob",30
Huron,ABP,GREENWICH TWP,Northeast,Cleveland,499,53,State Senate,13,R,"Manning, Gayle",27
Huron,ABP,GREENWICH TWP,Northeast,Cleveland,499,53,State House of Representatives,57,R,"Boose, Terry",31
Huron,ABQ,GREENWICH VILLAGE,Northeast,Cleveland,865,94,Governor/Lieutenant Governor,,R,"Kasich, John",42
Huron,ABQ,GREENWICH VILLAGE,Northeast,Cleveland,865,94,Attorney General,,R,"DeWine, Mike",38
Huron,ABQ,GREENWICH VILLAGE,Northeast,Cleveland,865,94,Auditor of State,,R,"Yost, Dave",40
Huron,ABQ,GREENWICH VILLAGE,Northeast,Cleveland,865,94,Secretary of State,,R,"Husted, Jon",38
Huron,ABQ,GREENWICH VILLAGE,Northeast,Cleveland,865,94,Treasurer of State,,R,"Mandel, Josh",37
Huron,ABQ,GREENWICH VILLAGE,Northeast,Cleveland,865,94,U.S. House of Representatives,04,R,"Jordan, Jim",0
Huron,ABQ,GREENWICH VILLAGE,Northeast,Cleveland,865,94,U.S. House of Representatives,07,R,"Gibbs, Bob",41
Huron,ABQ,GREENWICH VILLAGE,Northeast,Cleveland,865,94,State Senate,13,R,"Manning, Gayle",35
Huron,ABQ,GREENWICH VILLAGE,Northeast,Cleveland,865,94,State House of Representatives,57,R,"Boose, Terry",42
Huron,ABS,HARTLAND TWP,Northeast,Cleveland,659,67,Governor/Lieutenant Governor,,R,"Kasich, John",37
Huron,ABS,HARTLAND TWP,Northeast,Cleveland,659,67,Attorney General,,R,"DeWine, Mike",36
Huron,ABS,HARTLAND TWP,Northeast,Cleveland,659,67,Auditor of State,,R,"Yost, Dave",36
Huron,ABS,HARTLAND TWP,Northeast,Cleveland,659,67,Secretary of State,,R,"Husted, Jon",36
Huron,ABS,HARTLAND TWP,Northeast,Cleveland,659,67,Treasurer of State,,R,"Mandel, Josh",33
Huron,ABS,HARTLAND TWP,Northeast,Cleveland,659,67,U.S. House of Representatives,04,R,"Jordan, Jim",29
Huron,ABS,HARTLAND TWP,Northeast,Cleveland,659,67,U.S. House of Representatives,07,R,"Gibbs, Bob",6
Huron,ABS,HARTLAND TWP,Northeast,Cleveland,659,67,State Senate,13,R,"Manning, Gayle",32
Huron,ABS,HARTLAND TWP,Northeast,Cleveland,659,67,State House of Representatives,57,R,"Boose, Terry",33
Huron,ABT,LYME TWP,Northeast,Cleveland,643,76,Governor/Lieutenant Governor,,R,"Kasich, John",38
Huron,ABT,LYME TWP,Northeast,Cleveland,643,76,Attorney General,,R,"DeWine, Mike",38
Huron,ABT,LYME TWP,Northeast,Cleveland,643,76,Auditor of State,,R,"Yost, Dave",37
Huron,ABT,LYME TWP,Northeast,Cleveland,643,76,Secretary of State,,R,"Husted, Jon",39
Huron,ABT,LYME TWP,Northeast,Cleveland,643,76,Treasurer of State,,R,"Mandel, Josh",35
Huron,ABT,LYME TWP,Northeast,Cleveland,643,76,U.S. House of Representatives,04,R,"Jordan, Jim",36
Huron,ABT,LYME TWP,Northeast,Cleveland,643,76,U.S. House of Representatives,07,R,"Gibbs, Bob",0
Huron,ABT,LYME TWP,Northeast,Cleveland,643,76,State Senate,13,R,"Manning, Gayle",35
Huron,ABT,LYME TWP,Northeast,Cleveland,643,76,State House of Representatives,57,R,"Boose, Terry",39
Huron,ACI,MONROEVILLE VILLAGE,Northeast,Cleveland,791,72,Governor/Lieutenant Governor,,R,"Kasich, John",32
