County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Madison,AAG,CANAAN,Central,Columbus,1466,428,Governor/Lieutenant Governor,,D,"Ealy, Larry",5
Madison,AAG,CANAAN,Central,Columbus,1466,428,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",36
Madison,AAG,CANAAN,Central,Columbus,1466,428,Attorney General,,D,"Pepper, David",33
Madison,AAG,CANAAN,Central,Columbus,1466,428,Auditor of State,,D,"Carney, John Patrick",32
Madison,AAG,CANAAN,Central,Columbus,1466,428,Secretary of State,,D,"Turner, Nina",31
Madison,AAG,CANAAN,Central,Columbus,1466,428,Treasurer of State,,D,"Pillich, Connie",34
Madison,AAG,CANAAN,Central,Columbus,1466,428,U.S. House of Representatives,15,D,"Wharton, Scott",35
Madison,AAY,CHOCTAW LAKE EAST,Central,Columbus,684,99,Governor/Lieutenant Governor,,D,"Ealy, Larry",4
Madison,AAY,CHOCTAW LAKE EAST,Central,Columbus,684,99,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",18
Madison,AAY,CHOCTAW LAKE EAST,Central,Columbus,684,99,Attorney General,,D,"Pepper, David",19
Madison,AAY,CHOCTAW LAKE EAST,Central,Columbus,684,99,Auditor of State,,D,"Carney, John Patrick",19
Madison,AAY,CHOCTAW LAKE EAST,Central,Columbus,684,99,Secretary of State,,D,"Turner, Nina",20
Madison,AAY,CHOCTAW LAKE EAST,Central,Columbus,684,99,Treasurer of State,,D,"Pillich, Connie",21
Madison,AAY,CHOCTAW LAKE EAST,Central,Columbus,684,99,U.S. House of Representatives,15,D,"Wharton, Scott",19
Madison,AAZ,CHOCTAW LAKE WEST,Central,Columbus,826,127,Governor/Lieutenant Governor,,D,"Ealy, Larry",2
Madison,AAZ,CHOCTAW LAKE WEST,Central,Columbus,826,127,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",28
Madison,AAZ,CHOCTAW LAKE WEST,Central,Columbus,826,127,Attorney General,,D,"Pepper, David",25
Madison,AAZ,CHOCTAW LAKE WEST,Central,Columbus,826,127,Auditor of State,,D,"Carney, John Patrick",24
Madison,AAZ,CHOCTAW LAKE WEST,Central,Columbus,826,127,Secretary of State,,D,"Turner, Nina",27
Madison,AAZ,CHOCTAW LAKE WEST,Central,Columbus,826,127,Treasurer of State,,D,"Pillich, Connie",25
Madison,AAZ,CHOCTAW LAKE WEST,Central,Columbus,826,127,U.S. House of Representatives,15,D,"Wharton, Scott",25
Madison,AAK,DARBY,Central,Columbus,488,128,Governor/Lieutenant Governor,,D,"Ealy, Larry",5
