County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Highland,Southwest,Cincinnati,"26,148","10,300",Governor,,D,Edward FitzGerald,"2,078"
Highland,Southwest,Cincinnati,"26,148","10,300",Governor,,R,John Kasich,"7,718"
Highland,Southwest,Cincinnati,"26,148","10,300",Governor,,G,Anita Rios,208
Highland,Southwest,Cincinnati,"26,148","10,300",Attorney General,,R,Mike DeWine,"7,247"
Highland,Southwest,Cincinnati,"26,148","10,300",Attorney General,,D,David Pepper,"2,833"
Highland,Southwest,Cincinnati,"26,148","10,300",Auditor of State,,L,Bob Bridges,509
Highland,Southwest,Cincinnati,"26,148","10,300",Auditor of State,,D,John Patrick Carney,"2,320"
Highland,Southwest,Cincinnati,"26,148","10,300",Auditor of State,,R,Dave Yost,"7,028"
Highland,Southwest,Cincinnati,"26,148","10,300",Secretary of State,,R,Jon Husted,"7,301"
Highland,Southwest,Cincinnati,"26,148","10,300",Secretary of State,,L,Kevin Knedler,514
Highland,Southwest,Cincinnati,"26,148","10,300",Secretary of State,,D,Nina Turner,"2,100"
Highland,Southwest,Cincinnati,"26,148","10,300",Treasurer of State,,R,Josh Mandel,"7,701"
Highland,Southwest,Cincinnati,"26,148","10,300",Treasurer of State,,D,Connie Pillich,"2,335"
Highland,Southwest,Cincinnati,"26,148","10,300",U.S. House of Representatives,02,D,Marek Tyszkiewicz,"2,195"
Highland,Southwest,Cincinnati,"26,148","10,300",U.S. House of Representatives,02,R,Brad Wenstrup,"7,715"
Highland,Southwest,Cincinnati,"26,148","10,300",State Senate,17,R,Bob Peterson,"7,841"
Highland,Southwest,Cincinnati,"26,148","10,300",State House of Representatives,91,R,Cliff Rosenberger,"7,662"
