County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Ottawa,Northwest,Toledo,"29,390","15,402",Governor,,D,Edward FitzGerald,"4,938"
Ottawa,Northwest,Toledo,"29,390","15,402",Governor,,R,John Kasich,"9,432"
Ottawa,Northwest,Toledo,"29,390","15,402",Governor,,G,Anita Rios,497
Ottawa,Northwest,Toledo,"29,390","15,402",Attorney General,,R,Mike DeWine,"8,998"
Ottawa,Northwest,Toledo,"29,390","15,402",Attorney General,,D,David Pepper,"5,897"
Ottawa,Northwest,Toledo,"29,390","15,402",Auditor of State,,L,Bob Bridges,910
Ottawa,Northwest,Toledo,"29,390","15,402",Auditor of State,,D,John Patrick Carney,"5,601"
Ottawa,Northwest,Toledo,"29,390","15,402",Auditor of State,,R,Dave Yost,"8,008"
Ottawa,Northwest,Toledo,"29,390","15,402",Secretary of State,,R,Jon Husted,"9,453"
Ottawa,Northwest,Toledo,"29,390","15,402",Secretary of State,,L,Kevin Knedler,778
Ottawa,Northwest,Toledo,"29,390","15,402",Secretary of State,,D,Nina Turner,"4,583"
Ottawa,Northwest,Toledo,"29,390","15,402",Treasurer of State,,R,Josh Mandel,"8,166"
Ottawa,Northwest,Toledo,"29,390","15,402",Treasurer of State,,D,Connie Pillich,"6,733"
Ottawa,Northwest,Toledo,"29,390","15,402",U.S. House of Representatives,05,L,Eric Eberly,338
Ottawa,Northwest,Toledo,"29,390","15,402",U.S. House of Representatives,05,D,Robert Fry,"2,369"
Ottawa,Northwest,Toledo,"29,390","15,402",U.S. House of Representatives,05,R,Bob Latta,"4,235"
Ottawa,Northwest,Toledo,"29,390","15,402",U.S. House of Representatives,09,WI,Cory Hoffman,6
Ottawa,Northwest,Toledo,"29,390","15,402",U.S. House of Representatives,09,D,Marcy Kaptur,"4,456"
Ottawa,Northwest,Toledo,"29,390","15,402",U.S. House of Representatives,09,R,Richard May,"3,601"
Ottawa,Northwest,Toledo,"29,390","15,402",U.S. House of Representatives,09,WI,George A. Skalsky,0
Ottawa,Northwest,Toledo,"29,390","15,402",State House of Representatives,89,R,Steven W. Kraus,"8,462"
Ottawa,Northwest,Toledo,"29,390","15,402",State House of Representatives,89,D,Chris Redfern,"6,403"
