County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Delaware,Central,Columbus,"118,687","15,727",Governor,,D,Larry Ealy,334
Delaware,Central,Columbus,"118,687","15,727",Governor,,D,Ed FitzGerald,"2,523"
Delaware,Central,Columbus,"118,687","15,727",Attorney General,,D,David Pepper,"2,497"
Delaware,Central,Columbus,"118,687","15,727",Auditor of State,,D,John Patrick Carney,"2,500"
Delaware,Central,Columbus,"118,687","15,727",Secretary of State,,D,Nina Turner,"2,549"
Delaware,Central,Columbus,"118,687","15,727",Treasurer of State,,D,Connie Pillich,"2,500"
Delaware,Central,Columbus,"118,687","15,727",U.S. House of Representatives,12,D,David Arthur Tibbs,"2,448"
Delaware,Central,Columbus,"118,687","15,727",State Senate,19,D,Neil Patel,"2,355"
Delaware,Central,Columbus,"118,687","15,727",State House of Representatives,67,D,David Hogan,"1,638"
Delaware,Central,Columbus,"118,687","15,727",State House of Representatives,68,D,R. Joyce Skocic,792
