County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Mercer,AAK,BLACKCREEK TOWNSHIP,West,Dayton,402,65,Governor/Lieutenant Governor,,R,"Kasich, John",38
Mercer,AAK,BLACKCREEK TOWNSHIP,West,Dayton,402,65,Attorney General,,R,"DeWine, Mike",41
Mercer,AAK,BLACKCREEK TOWNSHIP,West,Dayton,402,65,Auditor of State,,R,"Yost, Dave",40
Mercer,AAK,BLACKCREEK TOWNSHIP,West,Dayton,402,65,Secretary of State,,R,"Husted, Jon",39
Mercer,AAK,BLACKCREEK TOWNSHIP,West,Dayton,402,65,Treasurer of State,,R,"Mandel, Josh",38
Mercer,AAK,BLACKCREEK TOWNSHIP,West,Dayton,402,65,U.S. House of Representatives,04,R,"Jordan, Jim",0
Mercer,AAK,BLACKCREEK TOWNSHIP,West,Dayton,402,65,U.S. House of Representatives,05,R,"Latta, Bob",41
Mercer,AAK,BLACKCREEK TOWNSHIP,West,Dayton,402,65,U.S. House of Representatives,08,R,"Boehner, John A.",0
Mercer,AAK,BLACKCREEK TOWNSHIP,West,Dayton,402,65,U.S. House of Representatives,08,R,"Gurr, Eric",0
Mercer,AAK,BLACKCREEK TOWNSHIP,West,Dayton,402,65,U.S. House of Representatives,08,R,"Winteregg, J.D.",0
Mercer,AAK,BLACKCREEK TOWNSHIP,West,Dayton,402,65,State House of Representatives,84,R,"Buchy, Jim",40
Mercer,AAL,BUTLER EAST,West,Dayton,664,174,Governor/Lieutenant Governor,,R,"Kasich, John",125
Mercer,AAL,BUTLER EAST,West,Dayton,664,174,Attorney General,,R,"DeWine, Mike",118
Mercer,AAL,BUTLER EAST,West,Dayton,664,174,Auditor of State,,R,"Yost, Dave",105
Mercer,AAL,BUTLER EAST,West,Dayton,664,174,Secretary of State,,R,"Husted, Jon",108
Mercer,AAL,BUTLER EAST,West,Dayton,664,174,Treasurer of State,,R,"Mandel, Josh",109
Mercer,AAL,BUTLER EAST,West,Dayton,664,174,U.S. House of Representatives,04,R,"Jordan, Jim",0
Mercer,AAL,BUTLER EAST,West,Dayton,664,174,U.S. House of Representatives,05,R,"Latta, Bob",0
Mercer,AAL,BUTLER EAST,West,Dayton,664,174,U.S. House of Representatives,08,R,"Boehner, John A.",102
Mercer,AAL,BUTLER EAST,West,Dayton,664,174,U.S. House of Representatives,08,R,"Gurr, Eric",5
Mercer,AAL,BUTLER EAST,West,Dayton,664,174,U.S. House of Representatives,08,R,"Winteregg, J.D.",20
