County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Licking,Central,Columbus,"110,978","21,255",Governor,,D,Larry Ealy,896
Licking,Central,Columbus,"110,978","21,255",Governor,,D,Ed FitzGerald,"3,695"
Licking,Central,Columbus,"110,978","21,255",Attorney General,,D,David Pepper,"3,958"
Licking,Central,Columbus,"110,978","21,255",Auditor of State,,D,John Patrick Carney,"3,956"
Licking,Central,Columbus,"110,978","21,255",Secretary of State,,D,Nina Turner,"3,968"
Licking,Central,Columbus,"110,978","21,255",Treasurer of State,,D,Connie Pillich,"3,880"
Licking,Central,Columbus,"110,978","21,255",U.S. House of Representatives,12,D,David Arthur Tibbs,"3,881"
Licking,Central,Columbus,"110,978","21,255",State Senate,31,D,John Carlisle,"3,852"
Licking,Central,Columbus,"110,978","21,255",State House of Representatives,71,D,Ann Rader,"2,681"
Licking,Central,Columbus,"110,978","21,255",State House of Representatives,72,D,Janee Bowman,"1,149"
