County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1112,385,Governor/Lieutenant Governor,,R,"Kasich, John",190
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1112,385,Attorney General,,R,"DeWine, Mike",178
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1112,385,Auditor of State,,R,"Yost, Dave",164
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1112,385,Secretary of State,,R,"Husted, Jon",170
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1112,385,Treasurer of State,,R,"Mandel, Josh",166
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1112,385,U.S. House of Representatives,12,R,"Tiberi, Pat",192
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1112,385,State Senate,31,R,"Hottinger, Jay",174
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1112,385,State House of Representatives,71,R,"Cannon III, James W.",25
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1112,385,State House of Representatives,71,R,"Ryan, Scott K.",145
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1112,385,State House of Representatives,72,R,"Hayes, Bill",0
Licking,ACK,BOWLING GREEN TOWNSHIP,Central,Columbus,1199,141,Governor/Lieutenant Governor,,R,"Kasich, John",79
Licking,ACK,BOWLING GREEN TOWNSHIP,Central,Columbus,1199,141,Attorney General,,R,"DeWine, Mike",77
Licking,ACK,BOWLING GREEN TOWNSHIP,Central,Columbus,1199,141,Auditor of State,,R,"Yost, Dave",71
Licking,ACK,BOWLING GREEN TOWNSHIP,Central,Columbus,1199,141,Secretary of State,,R,"Husted, Jon",73
Licking,ACK,BOWLING GREEN TOWNSHIP,Central,Columbus,1199,141,Treasurer of State,,R,"Mandel, Josh",68
Licking,ACK,BOWLING GREEN TOWNSHIP,Central,Columbus,1199,141,U.S. House of Representatives,12,R,"Tiberi, Pat",78
Licking,ACK,BOWLING GREEN TOWNSHIP,Central,Columbus,1199,141,State Senate,31,R,"Hottinger, Jay",72
Licking,ACK,BOWLING GREEN TOWNSHIP,Central,Columbus,1199,141,State House of Representatives,71,R,"Cannon III, James W.",0
Licking,ACK,BOWLING GREEN TOWNSHIP,Central,Columbus,1199,141,State House of Representatives,71,R,"Ryan, Scott K.",0
Licking,ACK,BOWLING GREEN TOWNSHIP,Central,Columbus,1199,141,State House of Representatives,72,R,"Hayes, Bill",70
Licking,AFJ,BUCKEYE LAKE VILLAGE,Central,Columbus,1552,124,Governor/Lieutenant Governor,,R,"Kasich, John",63
Licking,AFJ,BUCKEYE LAKE VILLAGE,Central,Columbus,1552,124,Attorney General,,R,"DeWine, Mike",60
Licking,AFJ,BUCKEYE LAKE VILLAGE,Central,Columbus,1552,124,Auditor of State,,R,"Yost, Dave",50
Licking,AFJ,BUCKEYE LAKE VILLAGE,Central,Columbus,1552,124,Secretary of State,,R,"Husted, Jon",51
Licking,AFJ,BUCKEYE LAKE VILLAGE,Central,Columbus,1552,124,Treasurer of State,,R,"Mandel, Josh",47
Licking,AFJ,BUCKEYE LAKE VILLAGE,Central,Columbus,1552,124,U.S. House of Representatives,12,R,"Tiberi, Pat",54
Licking,AFJ,BUCKEYE LAKE VILLAGE,Central,Columbus,1552,124,State Senate,31,R,"Hottinger, Jay",55
Licking,AFJ,BUCKEYE LAKE VILLAGE,Central,Columbus,1552,124,State House of Representatives,71,R,"Cannon III, James W.",0
Licking,AFJ,BUCKEYE LAKE VILLAGE,Central,Columbus,1552,124,State House of Representatives,71,R,"Ryan, Scott K.",0
Licking,AFJ,BUCKEYE LAKE VILLAGE,Central,Columbus,1552,124,State House of Representatives,72,R,"Hayes, Bill",48
Licking,ACL,BURLINGTON TOWNSHIP,Central,Columbus,858,323,Governor/Lieutenant Governor,,R,"Kasich, John",178
Licking,ACL,BURLINGTON TOWNSHIP,Central,Columbus,858,323,Attorney General,,R,"DeWine, Mike",165
Licking,ACL,BURLINGTON TOWNSHIP,Central,Columbus,858,323,Auditor of State,,R,"Yost, Dave",160
