County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Wyandot,Northwest,Toledo,"15,369","5,844",Governor,,D,Edward FitzGerald,"1,129"
Wyandot,Northwest,Toledo,"15,369","5,844",Governor,,R,John Kasich,"4,406"
Wyandot,Northwest,Toledo,"15,369","5,844",Governor,,G,Anita Rios,156
Wyandot,Northwest,Toledo,"15,369","5,844",Attorney General,,R,Mike DeWine,"4,272"
Wyandot,Northwest,Toledo,"15,369","5,844",Attorney General,,D,David Pepper,"1,441"
Wyandot,Northwest,Toledo,"15,369","5,844",Auditor of State,,L,Bob Bridges,337
Wyandot,Northwest,Toledo,"15,369","5,844",Auditor of State,,D,John Patrick Carney,"1,295"
Wyandot,Northwest,Toledo,"15,369","5,844",Auditor of State,,R,Dave Yost,"3,977"
Wyandot,Northwest,Toledo,"15,369","5,844",Secretary of State,,R,Jon Husted,"4,232"
Wyandot,Northwest,Toledo,"15,369","5,844",Secretary of State,,L,Kevin Knedler,314
Wyandot,Northwest,Toledo,"15,369","5,844",Secretary of State,,D,Nina Turner,"1,135"
Wyandot,Northwest,Toledo,"15,369","5,844",Treasurer of State,,R,Josh Mandel,"3,988"
Wyandot,Northwest,Toledo,"15,369","5,844",Treasurer of State,,D,Connie Pillich,"1,722"
Wyandot,Northwest,Toledo,"15,369","5,844",U.S. House of Representatives,05,L,Eric Eberly,265
Wyandot,Northwest,Toledo,"15,369","5,844",U.S. House of Representatives,05,D,Robert Fry,"1,176"
Wyandot,Northwest,Toledo,"15,369","5,844",U.S. House of Representatives,05,R,Bob Latta,"4,270"
Wyandot,Northwest,Toledo,"15,369","5,844",State House of Representatives,87,D,Jeffrey A. Lehart,"1,284"
Wyandot,Northwest,Toledo,"15,369","5,844",State House of Representatives,87,R,Jeff McClain,"4,399"
