County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Williams,AAK,PRECINCT BRADY,Northwest,Toledo,625,129,Governor/Lieutenant Governor,,D,"Ealy, Larry",5
Williams,AAK,PRECINCT BRADY,Northwest,Toledo,625,129,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",10
Williams,AAK,PRECINCT BRADY,Northwest,Toledo,625,129,Attorney General,,D,"Pepper, David",13
Williams,AAK,PRECINCT BRADY,Northwest,Toledo,625,129,Auditor of State,,D,"Carney, John Patrick",13
Williams,AAK,PRECINCT BRADY,Northwest,Toledo,625,129,Secretary of State,,D,"Turner, Nina",13
Williams,AAK,PRECINCT BRADY,Northwest,Toledo,625,129,Treasurer of State,,D,"Pillich, Connie",13
Williams,AAK,PRECINCT BRADY,Northwest,Toledo,625,129,U.S. House of Representatives,05,D,"Fry, Robert",13
Williams,AAK,PRECINCT BRADY,Northwest,Toledo,625,129,State House of Representatives,81,D,"Lymanstall, John P.",12
Williams,AAN,PRECINCT BRIDGEWATER,Northwest,Toledo,977,342,Governor/Lieutenant Governor,,D,"Ealy, Larry",15
Williams,AAN,PRECINCT BRIDGEWATER,Northwest,Toledo,977,342,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",36
Williams,AAN,PRECINCT BRIDGEWATER,Northwest,Toledo,977,342,Attorney General,,D,"Pepper, David",41
Williams,AAN,PRECINCT BRIDGEWATER,Northwest,Toledo,977,342,Auditor of State,,D,"Carney, John Patrick",41
Williams,AAN,PRECINCT BRIDGEWATER,Northwest,Toledo,977,342,Secretary of State,,D,"Turner, Nina",39
Williams,AAN,PRECINCT BRIDGEWATER,Northwest,Toledo,977,342,Treasurer of State,,D,"Pillich, Connie",40
Williams,AAN,PRECINCT BRIDGEWATER,Northwest,Toledo,977,342,U.S. House of Representatives,05,D,"Fry, Robert",41
Williams,AAN,PRECINCT BRIDGEWATER,Northwest,Toledo,977,342,State House of Representatives,81,D,"Lymanstall, John P.",35
Williams,AAA,PRECINCT BRYAN A - WD1,Northwest,Toledo,1192,126,Governor/Lieutenant Governor,,D,"Ealy, Larry",8
Williams,AAA,PRECINCT BRYAN A - WD1,Northwest,Toledo,1192,126,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",13
Williams,AAA,PRECINCT BRYAN A - WD1,Northwest,Toledo,1192,126,Attorney General,,D,"Pepper, David",21
Williams,AAA,PRECINCT BRYAN A - WD1,Northwest,Toledo,1192,126,Auditor of State,,D,"Carney, John Patrick",20
Williams,AAA,PRECINCT BRYAN A - WD1,Northwest,Toledo,1192,126,Secretary of State,,D,"Turner, Nina",20
Williams,AAA,PRECINCT BRYAN A - WD1,Northwest,Toledo,1192,126,Treasurer of State,,D,"Pillich, Connie",19
Williams,AAA,PRECINCT BRYAN A - WD1,Northwest,Toledo,1192,126,U.S. House of Representatives,05,D,"Fry, Robert",22
Williams,AAA,PRECINCT BRYAN A - WD1,Northwest,Toledo,1192,126,State House of Representatives,81,D,"Lymanstall, John P.",19
Williams,AAC,PRECINCT BRYAN B - WD2,Northwest,Toledo,1243,141,Governor/Lieutenant Governor,,D,"Ealy, Larry",4
Williams,AAC,PRECINCT BRYAN B - WD2,Northwest,Toledo,1243,141,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",25
Williams,AAC,PRECINCT BRYAN B - WD2,Northwest,Toledo,1243,141,Attorney General,,D,"Pepper, David",27
Williams,AAC,PRECINCT BRYAN B - WD2,Northwest,Toledo,1243,141,Auditor of State,,D,"Carney, John Patrick",25
Williams,AAC,PRECINCT BRYAN B - WD2,Northwest,Toledo,1243,141,Secretary of State,,D,"Turner, Nina",24
Williams,AAC,PRECINCT BRYAN B - WD2,Northwest,Toledo,1243,141,Treasurer of State,,D,"Pillich, Connie",23
Williams,AAC,PRECINCT BRYAN B - WD2,Northwest,Toledo,1243,141,U.S. House of Representatives,05,D,"Fry, Robert",25
Williams,AAC,PRECINCT BRYAN B - WD2,Northwest,Toledo,1243,141,State House of Representatives,81,D,"Lymanstall, John P.",22
Williams,AAF,PRECINCT BRYAN C - WD3,Northwest,Toledo,505,123,Governor/Lieutenant Governor,,D,"Ealy, Larry",4
Williams,AAF,PRECINCT BRYAN C - WD3,Northwest,Toledo,505,123,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",17
Williams,AAF,PRECINCT BRYAN C - WD3,Northwest,Toledo,505,123,Attorney General,,D,"Pepper, David",19
Williams,AAF,PRECINCT BRYAN C - WD3,Northwest,Toledo,505,123,Auditor of State,,D,"Carney, John Patrick",17
Williams,AAF,PRECINCT BRYAN C - WD3,Northwest,Toledo,505,123,Secretary of State,,D,"Turner, Nina",19
Williams,AAF,PRECINCT BRYAN C - WD3,Northwest,Toledo,505,123,Treasurer of State,,D,"Pillich, Connie",19
Williams,AAF,PRECINCT BRYAN C - WD3,Northwest,Toledo,505,123,U.S. House of Representatives,05,D,"Fry, Robert",18
Williams,AAF,PRECINCT BRYAN C - WD3,Northwest,Toledo,505,123,State House of Representatives,81,D,"Lymanstall, John P.",18
Williams,AAG,PRECINCT BRYAN D - WD3,Northwest,Toledo,1180,309,Governor/Lieutenant Governor,,D,"Ealy, Larry",8
Williams,AAG,PRECINCT BRYAN D - WD3,Northwest,Toledo,1180,309,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",32
Williams,AAG,PRECINCT BRYAN D - WD3,Northwest,Toledo,1180,309,Attorney General,,D,"Pepper, David",26
Williams,AAG,PRECINCT BRYAN D - WD3,Northwest,Toledo,1180,309,Auditor of State,,D,"Carney, John Patrick",25
Williams,AAG,PRECINCT BRYAN D - WD3,Northwest,Toledo,1180,309,Secretary of State,,D,"Turner, Nina",25
