County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Harrison,AAA,ARCHER TWP,Southeast,Wheeling,229,55,Governor/Lieutenant Governor,,R,"Kasich, John",31
Harrison,AAA,ARCHER TWP,Southeast,Wheeling,229,55,Attorney General,,R,"DeWine, Mike",32
Harrison,AAA,ARCHER TWP,Southeast,Wheeling,229,55,Auditor of State,,R,"Yost, Dave",32
Harrison,AAA,ARCHER TWP,Southeast,Wheeling,229,55,Secretary of State,,R,"Husted, Jon",30
Harrison,AAA,ARCHER TWP,Southeast,Wheeling,229,55,Treasurer of State,,R,"Mandel, Josh",31
Harrison,AAA,ARCHER TWP,Southeast,Wheeling,229,55,U.S. House of Representatives,06,R,"Johnson, Bill",30
Harrison,AAA,ARCHER TWP,Southeast,Wheeling,229,55,State House of Representatives,95,R,"Thompson, Andy",26
Harrison,AAB,ATHENS TWP,Southeast,Wheeling,367,85,Governor/Lieutenant Governor,,R,"Kasich, John",25
Harrison,AAB,ATHENS TWP,Southeast,Wheeling,367,85,Attorney General,,R,"DeWine, Mike",29
Harrison,AAB,ATHENS TWP,Southeast,Wheeling,367,85,Auditor of State,,R,"Yost, Dave",28
Harrison,AAB,ATHENS TWP,Southeast,Wheeling,367,85,Secretary of State,,R,"Husted, Jon",28
Harrison,AAB,ATHENS TWP,Southeast,Wheeling,367,85,Treasurer of State,,R,"Mandel, Josh",27
Harrison,AAB,ATHENS TWP,Southeast,Wheeling,367,85,U.S. House of Representatives,06,R,"Johnson, Bill",27
Harrison,AAB,ATHENS TWP,Southeast,Wheeling,367,85,State House of Representatives,95,R,"Thompson, Andy",25
Harrison,AAE,CADIZ TWP/VIL NE,Southeast,Wheeling,1141,256,Governor/Lieutenant Governor,,R,"Kasich, John",120
Harrison,AAE,CADIZ TWP/VIL NE,Southeast,Wheeling,1141,256,Attorney General,,R,"DeWine, Mike",121
Harrison,AAE,CADIZ TWP/VIL NE,Southeast,Wheeling,1141,256,Auditor of State,,R,"Yost, Dave",112
