County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Darke,West,Dayton,"33,804","14,920",Governor,,D,Edward FitzGerald,"2,220"
Darke,West,Dayton,"33,804","14,920",Governor,,R,John Kasich,"12,213"
Darke,West,Dayton,"33,804","14,920",Governor,,G,Anita Rios,246
Darke,West,Dayton,"33,804","14,920",Attorney General,,R,Mike DeWine,"11,784"
Darke,West,Dayton,"33,804","14,920",Attorney General,,D,David Pepper,"2,910"
Darke,West,Dayton,"33,804","14,920",Auditor of State,,L,Bob Bridges,716
Darke,West,Dayton,"33,804","14,920",Auditor of State,,D,John Patrick Carney,"2,572"
Darke,West,Dayton,"33,804","14,920",Auditor of State,,R,Dave Yost,"11,135"
Darke,West,Dayton,"33,804","14,920",Secretary of State,,R,Jon Husted,"11,606"
Darke,West,Dayton,"33,804","14,920",Secretary of State,,L,Kevin Knedler,625
Darke,West,Dayton,"33,804","14,920",Secretary of State,,D,Nina Turner,"2,322"
Darke,West,Dayton,"33,804","14,920",Treasurer of State,,R,Josh Mandel,"11,179"
Darke,West,Dayton,"33,804","14,920",Treasurer of State,,D,Connie Pillich,"3,447"
Darke,West,Dayton,"33,804","14,920",U.S. House of Representatives,08,R,John A. Boehner,"11,122"
Darke,West,Dayton,"33,804","14,920",U.S. House of Representatives,08,C,James J. Condit Jr.,766
Darke,West,Dayton,"33,804","14,920",U.S. House of Representatives,08,D,Tom Poetter,"2,748"
Darke,West,Dayton,"33,804","14,920",State Senate,05,R,Bill Beagle,"4,496"
Darke,West,Dayton,"33,804","14,920",State Senate,05,D,Dee Gillis,"1,055"
Darke,West,Dayton,"33,804","14,920",State House of Representatives,80,R,Stephen A. Huffman,"4,392"
Darke,West,Dayton,"33,804","14,920",State House of Representatives,80,D,Jonathan Michalski,"1,046"
Darke,West,Dayton,"33,804","14,920",State House of Representatives,84,R,Jim Buchy,"7,894"
