County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Hocking,Central,Columbus,"17,931","2,829",Governor,,D,Larry Ealy,242
Hocking,Central,Columbus,"17,931","2,829",Governor,,D,Ed FitzGerald,850
Hocking,Central,Columbus,"17,931","2,829",Attorney General,,D,David Pepper,929
Hocking,Central,Columbus,"17,931","2,829",Auditor of State,,D,John Patrick Carney,928
Hocking,Central,Columbus,"17,931","2,829",Secretary of State,,D,Nina Turner,906
Hocking,Central,Columbus,"17,931","2,829",Treasurer of State,,D,Connie Pillich,893
Hocking,Central,Columbus,"17,931","2,829",U.S. House of Representatives,15,D,Scott Wharton,940
Hocking,Central,Columbus,"17,931","2,829",State House of Representatives,78,D,Laina Fetherolf Rogers,957
