County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Vinton,Southeast,Charleston,"8,435","3,386",Governor,,D,Edward FitzGerald,"1,079"
Vinton,Southeast,Charleston,"8,435","3,386",Governor,,R,John Kasich,"1,993"
Vinton,Southeast,Charleston,"8,435","3,386",Governor,,G,Anita Rios,123
Vinton,Southeast,Charleston,"8,435","3,386",Attorney General,,R,Mike DeWine,"2,027"
Vinton,Southeast,Charleston,"8,435","3,386",Attorney General,,D,David Pepper,"1,191"
Vinton,Southeast,Charleston,"8,435","3,386",Auditor of State,,L,Bob Bridges,188
Vinton,Southeast,Charleston,"8,435","3,386",Auditor of State,,D,John Patrick Carney,"1,174"
Vinton,Southeast,Charleston,"8,435","3,386",Auditor of State,,R,Dave Yost,"1,836"
Vinton,Southeast,Charleston,"8,435","3,386",Secretary of State,,R,Jon Husted,"1,857"
Vinton,Southeast,Charleston,"8,435","3,386",Secretary of State,,L,Kevin Knedler,202
Vinton,Southeast,Charleston,"8,435","3,386",Secretary of State,,D,Nina Turner,"1,132"
Vinton,Southeast,Charleston,"8,435","3,386",Treasurer of State,,R,Josh Mandel,"1,961"
Vinton,Southeast,Charleston,"8,435","3,386",Treasurer of State,,D,Connie Pillich,"1,241"
Vinton,Southeast,Charleston,"8,435","3,386",U.S. House of Representatives,15,R,Steve Stivers,"2,000"
Vinton,Southeast,Charleston,"8,435","3,386",U.S. House of Representatives,15,D,Scott Wharton,"1,185"
Vinton,Southeast,Charleston,"8,435","3,386",State Senate,17,R,Bob Peterson,"1,434"
Vinton,Southeast,Charleston,"8,435","3,386",State House of Representatives,93,D,Josh Bailey,659
Vinton,Southeast,Charleston,"8,435","3,386",State House of Representatives,93,R,Ryan Smith,"1,299"
Vinton,Southeast,Charleston,"8,435","3,386",State House of Representatives,94,R,Yolan G. Dennis,567
Vinton,Southeast,Charleston,"8,435","3,386",State House of Representatives,94,D,Debbie Phillips,656
