County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Athens,Southeast,Charleston,"43,869","5,400",Governor,,R,John Kasich,"1,032"
Athens,Southeast,Charleston,"43,869","5,400",Attorney General,,R,Mike DeWine,"1,043"
Athens,Southeast,Charleston,"43,869","5,400",Auditor of State,,R,Dave Yost,"1,010"
Athens,Southeast,Charleston,"43,869","5,400",Secretary of State,,R,Jon Husted,985
Athens,Southeast,Charleston,"43,869","5,400",Treasurer of State,,R,Josh Mandel,984
Athens,Southeast,Charleston,"43,869","5,400",U.S. House of Representatives,06,R,Bill Johnson,130
Athens,Southeast,Charleston,"43,869","5,400",U.S. House of Representatives,15,R,Charles S. Chope,131
Athens,Southeast,Charleston,"43,869","5,400",U.S. House of Representatives,15,R,Steve Stivers,868
Athens,Southeast,Charleston,"43,869","5,400",State House of Representatives,78,R,Ron Hood,99
Athens,Southeast,Charleston,"43,869","5,400",State House of Representatives,94,R,Yolan G. Dennis,487
Athens,Southeast,Charleston,"43,869","5,400",State House of Representatives,94,R,Daniel W. Lantz,481
