County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,977,516,Governor/Lieutenant Governor,,D,Edward FitzGerald,105
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,977,516,Governor/Lieutenant Governor,,R,John Kasich,390
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,977,516,Governor/Lieutenant Governor,,G,Anita Rios,12
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,977,516,Attorney General,,R,Mike DeWine,374
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,977,516,Attorney General,,D,David Pepper,127
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,977,516,Auditor of State,,L,Bob Bridges,18
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,977,516,Auditor of State,,D,John Patrick Carney,137
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,977,516,Auditor of State,,R,Dave Yost,338
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,977,516,Secretary of State,,R,Jon Husted,357
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,977,516,Secretary of State,,L,Kevin Knedler,16
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,977,516,Secretary of State,,D,Nina Turner,114
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,977,516,Treasurer of State,,R,Josh Mandel,328
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,977,516,Treasurer of State,,D,Connie Pillich,175
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,977,516,U.S. House of Representatives,14,R,David P. Joyce,363
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,977,516,U.S. House of Representatives,14,L,David Macko,18
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,977,516,U.S. House of Representatives,14,D,Michael Wager,114
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,977,516,State Senate,25,R,Hasani A. Crider,0
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,977,516,State Senate,25,D,Kenny Yuko,0
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,977,516,State House of Representatives,60,R,George M. Phillips,0
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,977,516,State House of Representatives,60,D,John M. Rogers,0
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,977,516,State House of Representatives,61,D,Rick Walker,154
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,977,516,State House of Representatives,61,R,Ron Young,337
Lake,AFK,PRECINCT CONCORD TWP B,Northeast,Cleveland,1420,749,Governor/Lieutenant Governor,,D,Edward FitzGerald,127
