County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Madison,Central,Columbus,"23,641","5,122",Governor,,R,John Kasich,"2,813"
Madison,Central,Columbus,"23,641","5,122",Attorney General,,R,Mike DeWine,"2,745"
Madison,Central,Columbus,"23,641","5,122",Auditor of State,,R,Dave Yost,"2,547"
Madison,Central,Columbus,"23,641","5,122",Secretary of State,,R,Jon Husted,"2,529"
Madison,Central,Columbus,"23,641","5,122",Treasurer of State,,R,Josh Mandel,"2,438"
Madison,Central,Columbus,"23,641","5,122",U.S. House of Representatives,15,R,Charles S. Chope,303
Madison,Central,Columbus,"23,641","5,122",U.S. House of Representatives,15,R,Steve Stivers,"2,839"
Madison,Central,Columbus,"23,641","5,122",State House of Representatives,74,R,Robert D. Hackett,"2,436"
