County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Wood,Northwest,Toledo,"96,071","9,825",Governor,,D,Larry Ealy,378
Wood,Northwest,Toledo,"96,071","9,825",Governor,,D,Ed FitzGerald,"2,434"
Wood,Northwest,Toledo,"96,071","9,825",Attorney General,,D,David Pepper,"2,393"
Wood,Northwest,Toledo,"96,071","9,825",Auditor of State,,D,John Patrick Carney,"2,409"
Wood,Northwest,Toledo,"96,071","9,825",Secretary of State,,D,Nina Turner,"2,416"
Wood,Northwest,Toledo,"96,071","9,825",Treasurer of State,,D,Connie Pillich,"2,365"
Wood,Northwest,Toledo,"96,071","9,825",U.S. House of Representatives,05,D,Robert Fry,"2,370"
Wood,Northwest,Toledo,"96,071","9,825",State House of Representatives,03,D,Steve Long (WI)*,225
