County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Hardin,Central,Columbus,"17,870","4,030",Governor,,R,John Kasich,"2,372"
Hardin,Central,Columbus,"17,870","4,030",Attorney General,,R,Mike DeWine,"2,340"
Hardin,Central,Columbus,"17,870","4,030",Auditor of State,,R,Dave Yost,"2,201"
Hardin,Central,Columbus,"17,870","4,030",Secretary of State,,R,Jon Husted,"2,219"
Hardin,Central,Columbus,"17,870","4,030",Treasurer of State,,R,Josh Mandel,"2,189"
Hardin,Central,Columbus,"17,870","4,030",U.S. House of Representatives,05,R,Bob Latta,"2,235"
Hardin,Central,Columbus,"17,870","4,030",State Senate,01,R,Cliff Hite,"1,921"
Hardin,Central,Columbus,"17,870","4,030",State Senate,01,R,Milo Schaffner,300
Hardin,Central,Columbus,"17,870","4,030",State Senate,01,R,Corey Shankleton,361
Hardin,Central,Columbus,"17,870","4,030",State House of Representatives,83,R,Robert Cole Sprague,"2,176"
