County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Athens,ABW,ALBANY VILLAGE,Southeast,Charleston,609,81,Governor/Lieutenant Governor,,D,"Ealy, Larry",6
Athens,ABW,ALBANY VILLAGE,Southeast,Charleston,609,81,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",40
Athens,ABW,ALBANY VILLAGE,Southeast,Charleston,609,81,Attorney General,,D,"Pepper, David",41
Athens,ABW,ALBANY VILLAGE,Southeast,Charleston,609,81,Auditor of State,,D,"Carney, John Patrick",39
Athens,ABW,ALBANY VILLAGE,Southeast,Charleston,609,81,Secretary of State,,D,"Turner, Nina",38
Athens,ABW,ALBANY VILLAGE,Southeast,Charleston,609,81,Treasurer of State,,D,"Pillich, Connie",38
Athens,ABW,ALBANY VILLAGE,Southeast,Charleston,609,81,U.S. House of Representatives,06,D,"Garrison, Jennifer",0
Athens,ABW,ALBANY VILLAGE,Southeast,Charleston,609,81,U.S. House of Representatives,06,D,"Howard, Gregory D.",0
Athens,ABW,ALBANY VILLAGE,Southeast,Charleston,609,81,U.S. House of Representatives,15,D,"Wharton, Scott",37
Athens,ABW,ALBANY VILLAGE,Southeast,Charleston,609,81,State House of Representatives,78,D,"Fetherolf Rogers, Laina",0
Athens,ABW,ALBANY VILLAGE,Southeast,Charleston,609,81,State House of Representatives,94,D,"Phillips, Debbie",47
Athens,ABF,ALEXANDER EAST,Southeast,Charleston,1214,107,Governor/Lieutenant Governor,,D,"Ealy, Larry",3
Athens,ABF,ALEXANDER EAST,Southeast,Charleston,1214,107,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",46
Athens,ABF,ALEXANDER EAST,Southeast,Charleston,1214,107,Attorney General,,D,"Pepper, David",41
Athens,ABF,ALEXANDER EAST,Southeast,Charleston,1214,107,Auditor of State,,D,"Carney, John Patrick",39
Athens,ABF,ALEXANDER EAST,Southeast,Charleston,1214,107,Secretary of State,,D,"Turner, Nina",37
Athens,ABF,ALEXANDER EAST,Southeast,Charleston,1214,107,Treasurer of State,,D,"Pillich, Connie",38
Athens,ABF,ALEXANDER EAST,Southeast,Charleston,1214,107,U.S. House of Representatives,06,D,"Garrison, Jennifer",0
Athens,ABF,ALEXANDER EAST,Southeast,Charleston,1214,107,U.S. House of Representatives,06,D,"Howard, Gregory D.",0
Athens,ABF,ALEXANDER EAST,Southeast,Charleston,1214,107,U.S. House of Representatives,15,D,"Wharton, Scott",36
Athens,ABF,ALEXANDER EAST,Southeast,Charleston,1214,107,State House of Representatives,78,D,"Fetherolf Rogers, Laina",0
Athens,ABF,ALEXANDER EAST,Southeast,Charleston,1214,107,State House of Representatives,94,D,"Phillips, Debbie",43
Athens,ABG,ALEXANDER WEST,Southeast,Charleston,720,94,Governor/Lieutenant Governor,,D,"Ealy, Larry",7
Athens,ABG,ALEXANDER WEST,Southeast,Charleston,720,94,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",31
Athens,ABG,ALEXANDER WEST,Southeast,Charleston,720,94,Attorney General,,D,"Pepper, David",33
Athens,ABG,ALEXANDER WEST,Southeast,Charleston,720,94,Auditor of State,,D,"Carney, John Patrick",32
Athens,ABG,ALEXANDER WEST,Southeast,Charleston,720,94,Secretary of State,,D,"Turner, Nina",34
Athens,ABG,ALEXANDER WEST,Southeast,Charleston,720,94,Treasurer of State,,D,"Pillich, Connie",33
Athens,ABG,ALEXANDER WEST,Southeast,Charleston,720,94,U.S. House of Representatives,06,D,"Garrison, Jennifer",0
Athens,ABG,ALEXANDER WEST,Southeast,Charleston,720,94,U.S. House of Representatives,06,D,"Howard, Gregory D.",0
Athens,ABG,ALEXANDER WEST,Southeast,Charleston,720,94,U.S. House of Representatives,15,D,"Wharton, Scott",34
Athens,ABG,ALEXANDER WEST,Southeast,Charleston,720,94,State House of Representatives,78,D,"Fetherolf Rogers, Laina",0
Athens,ABG,ALEXANDER WEST,Southeast,Charleston,720,94,State House of Representatives,94,D,"Phillips, Debbie",39
Athens,ABH,AMES TOWNSHIP,Southeast,Charleston,720,119,Governor/Lieutenant Governor,,D,"Ealy, Larry",13
Athens,ABH,AMES TOWNSHIP,Southeast,Charleston,720,119,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",67
Athens,ABH,AMES TOWNSHIP,Southeast,Charleston,720,119,Attorney General,,D,"Pepper, David",56
Athens,ABH,AMES TOWNSHIP,Southeast,Charleston,720,119,Auditor of State,,D,"Carney, John Patrick",57
Athens,ABH,AMES TOWNSHIP,Southeast,Charleston,720,119,Secretary of State,,D,"Turner, Nina",61
Athens,ABH,AMES TOWNSHIP,Southeast,Charleston,720,119,Treasurer of State,,D,"Pillich, Connie",60
Athens,ABH,AMES TOWNSHIP,Southeast,Charleston,720,119,U.S. House of Representatives,06,D,"Garrison, Jennifer",0
Athens,ABH,AMES TOWNSHIP,Southeast,Charleston,720,119,U.S. House of Representatives,06,D,"Howard, Gregory D.",0
Athens,ABH,AMES TOWNSHIP,Southeast,Charleston,720,119,U.S. House of Representatives,15,D,"Wharton, Scott",56
Athens,ABH,AMES TOWNSHIP,Southeast,Charleston,720,119,State House of Representatives,78,D,"Fetherolf Rogers, Laina",0
Athens,ABH,AMES TOWNSHIP,Southeast,Charleston,720,119,State House of Representatives,94,D,"Phillips, Debbie",74
Athens,ABI,AMESVILLE VLG,Southeast,Charleston,117,33,Governor/Lieutenant Governor,,D,"Ealy, Larry",2
Athens,ABI,AMESVILLE VLG,Southeast,Charleston,117,33,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",15
Athens,ABI,AMESVILLE VLG,Southeast,Charleston,117,33,Attorney General,,D,"Pepper, David",18
Athens,ABI,AMESVILLE VLG,Southeast,Charleston,117,33,Auditor of State,,D,"Carney, John Patrick",17
Athens,ABI,AMESVILLE VLG,Southeast,Charleston,117,33,Secretary of State,,D,"Turner, Nina",17
Athens,ABI,AMESVILLE VLG,Southeast,Charleston,117,33,Treasurer of State,,D,"Pillich, Connie",18
Athens,ABI,AMESVILLE VLG,Southeast,Charleston,117,33,U.S. House of Representatives,06,D,"Garrison, Jennifer",0
Athens,ABI,AMESVILLE VLG,Southeast,Charleston,117,33,U.S. House of Representatives,06,D,"Howard, Gregory D.",0
Athens,ABI,AMESVILLE VLG,Southeast,Charleston,117,33,U.S. House of Representatives,15,D,"Wharton, Scott",16
Athens,ABI,AMESVILLE VLG,Southeast,Charleston,117,33,State House of Representatives,78,D,"Fetherolf Rogers, Laina",0
Athens,ABI,AMESVILLE VLG,Southeast,Charleston,117,33,State House of Representatives,94,D,"Phillips, Debbie",20
Athens,AAA,ATHENS 1-1,Southeast,Charleston,1248,71,Governor/Lieutenant Governor,,D,"Ealy, Larry",4
Athens,AAA,ATHENS 1-1,Southeast,Charleston,1248,71,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",44
Athens,AAA,ATHENS 1-1,Southeast,Charleston,1248,71,Attorney General,,D,"Pepper, David",37
Athens,AAA,ATHENS 1-1,Southeast,Charleston,1248,71,Auditor of State,,D,"Carney, John Patrick",35
Athens,AAA,ATHENS 1-1,Southeast,Charleston,1248,71,Secretary of State,,D,"Turner, Nina",38
Athens,AAA,ATHENS 1-1,Southeast,Charleston,1248,71,Treasurer of State,,D,"Pillich, Connie",35
Athens,AAA,ATHENS 1-1,Southeast,Charleston,1248,71,U.S. House of Representatives,06,D,"Garrison, Jennifer",0
Athens,AAA,ATHENS 1-1,Southeast,Charleston,1248,71,U.S. House of Representatives,06,D,"Howard, Gregory D.",0
Athens,AAA,ATHENS 1-1,Southeast,Charleston,1248,71,U.S. House of Representatives,15,D,"Wharton, Scott",36
Athens,AAA,ATHENS 1-1,Southeast,Charleston,1248,71,State House of Representatives,78,D,"Fetherolf Rogers, Laina",0
Athens,AAA,ATHENS 1-1,Southeast,Charleston,1248,71,State House of Representatives,94,D,"Phillips, Debbie",42
Athens,AAB,ATHENS 1-2,Southeast,Charleston,561,105,Governor/Lieutenant Governor,,D,"Ealy, Larry",6
Athens,AAB,ATHENS 1-2,Southeast,Charleston,561,105,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",68
Athens,AAB,ATHENS 1-2,Southeast,Charleston,561,105,Attorney General,,D,"Pepper, David",61
Athens,AAB,ATHENS 1-2,Southeast,Charleston,561,105,Auditor of State,,D,"Carney, John Patrick",55
Athens,AAB,ATHENS 1-2,Southeast,Charleston,561,105,Secretary of State,,D,"Turner, Nina",61
Athens,AAB,ATHENS 1-2,Southeast,Charleston,561,105,Treasurer of State,,D,"Pillich, Connie",58
Athens,AAB,ATHENS 1-2,Southeast,Charleston,561,105,U.S. House of Representatives,06,D,"Garrison, Jennifer",0
Athens,AAB,ATHENS 1-2,Southeast,Charleston,561,105,U.S. House of Representatives,06,D,"Howard, Gregory D.",0
Athens,AAB,ATHENS 1-2,Southeast,Charleston,561,105,U.S. House of Representatives,15,D,"Wharton, Scott",62
Athens,AAB,ATHENS 1-2,Southeast,Charleston,561,105,State House of Representatives,78,D,"Fetherolf Rogers, Laina",0
Athens,AAB,ATHENS 1-2,Southeast,Charleston,561,105,State House of Representatives,94,D,"Phillips, Debbie",80
Athens,AAD,ATHENS 1-3,Southeast,Charleston,1038,53,Governor/Lieutenant Governor,,D,"Ealy, Larry",8
Athens,AAD,ATHENS 1-3,Southeast,Charleston,1038,53,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",31
Athens,AAD,ATHENS 1-3,Southeast,Charleston,1038,53,Attorney General,,D,"Pepper, David",39
Athens,AAD,ATHENS 1-3,Southeast,Charleston,1038,53,Auditor of State,,D,"Carney, John Patrick",36
Athens,AAD,ATHENS 1-3,Southeast,Charleston,1038,53,Secretary of State,,D,"Turner, Nina",39
Athens,AAD,ATHENS 1-3,Southeast,Charleston,1038,53,Treasurer of State,,D,"Pillich, Connie",35
Athens,AAD,ATHENS 1-3,Southeast,Charleston,1038,53,U.S. House of Representatives,06,D,"Garrison, Jennifer",0
Athens,AAD,ATHENS 1-3,Southeast,Charleston,1038,53,U.S. House of Representatives,06,D,"Howard, Gregory D.",0
Athens,AAD,ATHENS 1-3,Southeast,Charleston,1038,53,U.S. House of Representatives,15,D,"Wharton, Scott",32
Athens,AAD,ATHENS 1-3,Southeast,Charleston,1038,53,State House of Representatives,78,D,"Fetherolf Rogers, Laina",0
Athens,AAD,ATHENS 1-3,Southeast,Charleston,1038,53,State House of Representatives,94,D,"Phillips, Debbie",40
Athens,AAE,ATHENS 1-4,Southeast,Charleston,1385,1,Governor/Lieutenant Governor,,D,"Ealy, Larry",0
Athens,AAE,ATHENS 1-4,Southeast,Charleston,1385,1,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",1
Athens,AAE,ATHENS 1-4,Southeast,Charleston,1385,1,Attorney General,,D,"Pepper, David",1
Athens,AAE,ATHENS 1-4,Southeast,Charleston,1385,1,Auditor of State,,D,"Carney, John Patrick",1
Athens,AAE,ATHENS 1-4,Southeast,Charleston,1385,1,Secretary of State,,D,"Turner, Nina",1
Athens,AAE,ATHENS 1-4,Southeast,Charleston,1385,1,Treasurer of State,,D,"Pillich, Connie",1
Athens,AAE,ATHENS 1-4,Southeast,Charleston,1385,1,U.S. House of Representatives,06,D,"Garrison, Jennifer",0
Athens,AAE,ATHENS 1-4,Southeast,Charleston,1385,1,U.S. House of Representatives,06,D,"Howard, Gregory D.",0
Athens,AAE,ATHENS 1-4,Southeast,Charleston,1385,1,U.S. House of Representatives,15,D,"Wharton, Scott",1
Athens,AAE,ATHENS 1-4,Southeast,Charleston,1385,1,State House of Representatives,78,D,"Fetherolf Rogers, Laina",0
Athens,AAE,ATHENS 1-4,Southeast,Charleston,1385,1,State House of Representatives,94,D,"Phillips, Debbie",1
Athens,AAF,ATHENS 1-5,Southeast,Charleston,291,8,Governor/Lieutenant Governor,,D,"Ealy, Larry",0
Athens,AAF,ATHENS 1-5,Southeast,Charleston,291,8,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",6
Athens,AAF,ATHENS 1-5,Southeast,Charleston,291,8,Attorney General,,D,"Pepper, David",6
Athens,AAF,ATHENS 1-5,Southeast,Charleston,291,8,Auditor of State,,D,"Carney, John Patrick",6
Athens,AAF,ATHENS 1-5,Southeast,Charleston,291,8,Secretary of State,,D,"Turner, Nina",6
Athens,AAF,ATHENS 1-5,Southeast,Charleston,291,8,Treasurer of State,,D,"Pillich, Connie",6
Athens,AAF,ATHENS 1-5,Southeast,Charleston,291,8,U.S. House of Representatives,06,D,"Garrison, Jennifer",0
Athens,AAF,ATHENS 1-5,Southeast,Charleston,291,8,U.S. House of Representatives,06,D,"Howard, Gregory D.",0
Athens,AAF,ATHENS 1-5,Southeast,Charleston,291,8,U.S. House of Representatives,15,D,"Wharton, Scott",6
Athens,AAF,ATHENS 1-5,Southeast,Charleston,291,8,State House of Representatives,78,D,"Fetherolf Rogers, Laina",0
Athens,AAF,ATHENS 1-5,Southeast,Charleston,291,8,State House of Representatives,94,D,"Phillips, Debbie",6
Athens,AAG,ATHENS 2-1,Southeast,Charleston,924,1,Governor/Lieutenant Governor,,D,"Ealy, Larry",0
Athens,AAG,ATHENS 2-1,Southeast,Charleston,924,1,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",0
Athens,AAG,ATHENS 2-1,Southeast,Charleston,924,1,Attorney General,,D,"Pepper, David",0
Athens,AAG,ATHENS 2-1,Southeast,Charleston,924,1,Auditor of State,,D,"Carney, John Patrick",0
Athens,AAG,ATHENS 2-1,Southeast,Charleston,924,1,Secretary of State,,D,"Turner, Nina",0
Athens,AAG,ATHENS 2-1,Southeast,Charleston,924,1,Treasurer of State,,D,"Pillich, Connie",0
Athens,AAG,ATHENS 2-1,Southeast,Charleston,924,1,U.S. House of Representatives,06,D,"Garrison, Jennifer",0
Athens,AAG,ATHENS 2-1,Southeast,Charleston,924,1,U.S. House of Representatives,06,D,"Howard, Gregory D.",0
Athens,AAG,ATHENS 2-1,Southeast,Charleston,924,1,U.S. House of Representatives,15,D,"Wharton, Scott",0
Athens,AAG,ATHENS 2-1,Southeast,Charleston,924,1,State House of Representatives,78,D,"Fetherolf Rogers, Laina",0
Athens,AAG,ATHENS 2-1,Southeast,Charleston,924,1,State House of Representatives,94,D,"Phillips, Debbie",0
Athens,AAH,ATHENS 2-2,Southeast,Charleston,571,8,Governor/Lieutenant Governor,,D,"Ealy, Larry",1
Athens,AAH,ATHENS 2-2,Southeast,Charleston,571,8,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",5
Athens,AAH,ATHENS 2-2,Southeast,Charleston,571,8,Attorney General,,D,"Pepper, David",5
Athens,AAH,ATHENS 2-2,Southeast,Charleston,571,8,Auditor of State,,D,"Carney, John Patrick",5
Athens,AAH,ATHENS 2-2,Southeast,Charleston,571,8,Secretary of State,,D,"Turner, Nina",5
Athens,AAH,ATHENS 2-2,Southeast,Charleston,571,8,Treasurer of State,,D,"Pillich, Connie",5
Athens,AAH,ATHENS 2-2,Southeast,Charleston,571,8,U.S. House of Representatives,06,D,"Garrison, Jennifer",0
Athens,AAH,ATHENS 2-2,Southeast,Charleston,571,8,U.S. House of Representatives,06,D,"Howard, Gregory D.",0
Athens,AAH,ATHENS 2-2,Southeast,Charleston,571,8,U.S. House of Representatives,15,D,"Wharton, Scott",5
Athens,AAH,ATHENS 2-2,Southeast,Charleston,571,8,State House of Representatives,78,D,"Fetherolf Rogers, Laina",0
Athens,AAH,ATHENS 2-2,Southeast,Charleston,571,8,State House of Representatives,94,D,"Phillips, Debbie",5
Athens,AAI,ATHENS 2-3,Southeast,Charleston,600,121,Governor/Lieutenant Governor,,D,"Ealy, Larry",8
Athens,AAI,ATHENS 2-3,Southeast,Charleston,600,121,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",65
Athens,AAI,ATHENS 2-3,Southeast,Charleston,600,121,Attorney General,,D,"Pepper, David",67
Athens,AAI,ATHENS 2-3,Southeast,Charleston,600,121,Auditor of State,,D,"Carney, John Patrick",68
Athens,AAI,ATHENS 2-3,Southeast,Charleston,600,121,Secretary of State,,D,"Turner, Nina",68
Athens,AAI,ATHENS 2-3,Southeast,Charleston,600,121,Treasurer of State,,D,"Pillich, Connie",63
Athens,AAI,ATHENS 2-3,Southeast,Charleston,600,121,U.S. House of Representatives,06,D,"Garrison, Jennifer",0
Athens,AAI,ATHENS 2-3,Southeast,Charleston,600,121,U.S. House of Representatives,06,D,"Howard, Gregory D.",0
Athens,AAI,ATHENS 2-3,Southeast,Charleston,600,121,U.S. House of Representatives,15,D,"Wharton, Scott",64
Athens,AAI,ATHENS 2-3,Southeast,Charleston,600,121,State House of Representatives,78,D,"Fetherolf Rogers, Laina",0
Athens,AAI,ATHENS 2-3,Southeast,Charleston,600,121,State House of Representatives,94,D,"Phillips, Debbie",78
Athens,AAJ,ATHENS 2-4,Southeast,Charleston,812,128,Governor/Lieutenant Governor,,D,"Ealy, Larry",13
Athens,AAJ,ATHENS 2-4,Southeast,Charleston,812,128,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",77
Athens,AAJ,ATHENS 2-4,Southeast,Charleston,812,128,Attorney General,,D,"Pepper, David",62
Athens,AAJ,ATHENS 2-4,Southeast,Charleston,812,128,Auditor of State,,D,"Carney, John Patrick",62
Athens,AAJ,ATHENS 2-4,Southeast,Charleston,812,128,Secretary of State,,D,"Turner, Nina",64
Athens,AAJ,ATHENS 2-4,Southeast,Charleston,812,128,Treasurer of State,,D,"Pillich, Connie",63
Athens,AAJ,ATHENS 2-4,Southeast,Charleston,812,128,U.S. House of Representatives,06,D,"Garrison, Jennifer",0
Athens,AAJ,ATHENS 2-4,Southeast,Charleston,812,128,U.S. House of Representatives,06,D,"Howard, Gregory D.",0
Athens,AAJ,ATHENS 2-4,Southeast,Charleston,812,128,U.S. House of Representatives,15,D,"Wharton, Scott",65
