County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Paulding,West,Ft. Wayne,"12,781","2,784",Governor,,R,John Kasich,"1,434"
Paulding,West,Ft. Wayne,"12,781","2,784",Attorney General,,R,Mike DeWine,"1,456"
Paulding,West,Ft. Wayne,"12,781","2,784",Auditor of State,,R,Dave Yost,"1,335"
Paulding,West,Ft. Wayne,"12,781","2,784",Secretary of State,,R,Jon Husted,"1,377"
Paulding,West,Ft. Wayne,"12,781","2,784",Treasurer of State,,R,Josh Mandel,"1,406"
Paulding,West,Ft. Wayne,"12,781","2,784",U.S. House of Representatives,05,R,Bob Latta,"1,458"
Paulding,West,Ft. Wayne,"12,781","2,784",State Senate,01,R,Cliff Hite,858
Paulding,West,Ft. Wayne,"12,781","2,784",State Senate,01,R,Milo Schaffner,362
Paulding,West,Ft. Wayne,"12,781","2,784",State Senate,01,R,Corey Shankleton,324
Paulding,West,Ft. Wayne,"12,781","2,784",State House of Representatives,82,R,Tony Burkley,"1,513"
Paulding,West,Ft. Wayne,"12,781","2,784",State House of Representatives,82,R,Brett W. Eley,225
