County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Clark,West,Dayton,"88,403","22,190",Governor,,R,John Kasich,"11,979"
Clark,West,Dayton,"88,403","22,190",Attorney General,,R,Mike DeWine,"12,166"
Clark,West,Dayton,"88,403","22,190",Auditor of State,,R,Dave Yost,"10,840"
Clark,West,Dayton,"88,403","22,190",Secretary of State,,R,Jon Husted,"11,238"
Clark,West,Dayton,"88,403","22,190",Treasurer of State,,R,Josh Mandel,"10,924"
Clark,West,Dayton,"88,403","22,190",U.S. House of Representatives,08,R,John A. Boehner,"9,470"
Clark,West,Dayton,"88,403","22,190",U.S. House of Representatives,08,R,Eric Gurr,742
Clark,West,Dayton,"88,403","22,190",U.S. House of Representatives,08,R,J.D. Winteregg,"2,468"
Clark,West,Dayton,"88,403","22,190",State House of Representatives,74,R,Robert D. Hackett,"1,675"
Clark,West,Dayton,"88,403","22,190",State House of Representatives,79,R,Rick Chimento,"1,185"
Clark,West,Dayton,"88,403","22,190",State House of Representatives,79,R,Kyle Koehler,"6,221"
Clark,West,Dayton,"88,403","22,190",State House of Representatives,79,R,Argeri Lagos,"4,179"
