County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Clermont,Southwest,Cincinnati,"133,796","51,522",Governor,,D,Edward FitzGerald,"9,647"
Clermont,Southwest,Cincinnati,"133,796","51,522",Governor,,R,John Kasich,"39,395"
Clermont,Southwest,Cincinnati,"133,796","51,522",Governor,,G,Anita Rios,"1,514"
Clermont,Southwest,Cincinnati,"133,796","51,522",Attorney General,,R,Mike DeWine,"36,704"
Clermont,Southwest,Cincinnati,"133,796","51,522",Attorney General,,D,David Pepper,"14,113"
Clermont,Southwest,Cincinnati,"133,796","51,522",Auditor of State,,L,Bob Bridges,"3,127"
Clermont,Southwest,Cincinnati,"133,796","51,522",Auditor of State,,D,John Patrick Carney,"10,798"
Clermont,Southwest,Cincinnati,"133,796","51,522",Auditor of State,,R,Dave Yost,"36,423"
Clermont,Southwest,Cincinnati,"133,796","51,522",Secretary of State,,R,Jon Husted,"37,250"
Clermont,Southwest,Cincinnati,"133,796","51,522",Secretary of State,,L,Kevin Knedler,"2,961"
Clermont,Southwest,Cincinnati,"133,796","51,522",Secretary of State,,D,Nina Turner,"10,215"
Clermont,Southwest,Cincinnati,"133,796","51,522",Treasurer of State,,R,Josh Mandel,"38,501"
Clermont,Southwest,Cincinnati,"133,796","51,522",Treasurer of State,,D,Connie Pillich,"12,311"
Clermont,Southwest,Cincinnati,"133,796","51,522",U.S. House of Representatives,02,D,Marek Tyszkiewicz,"11,238"
Clermont,Southwest,Cincinnati,"133,796","51,522",U.S. House of Representatives,02,R,Brad Wenstrup,"39,277"
Clermont,Southwest,Cincinnati,"133,796","51,522",State House of Representatives,65,R,John Becker,"24,012"
Clermont,Southwest,Cincinnati,"133,796","51,522",State House of Representatives,65,D,Charlie Carlier,"7,895"
Clermont,Southwest,Cincinnati,"133,796","51,522",State House of Representatives,66,R,Doug Green,"13,724"
Clermont,Southwest,Cincinnati,"133,796","51,522",State House of Representatives,66,D,Ken P. McNeely Jr.,"4,163"
