County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Scioto,ABQ,PRECINCT BLOOM TOWNSHIP A,Southeast,Charleston,666,129,Governor/Lieutenant Governor,,R,"Kasich, John",62
Scioto,ABQ,PRECINCT BLOOM TOWNSHIP A,Southeast,Charleston,666,129,Attorney General,,R,"DeWine, Mike",67
Scioto,ABQ,PRECINCT BLOOM TOWNSHIP A,Southeast,Charleston,666,129,Auditor of State,,R,"Yost, Dave",59
Scioto,ABQ,PRECINCT BLOOM TOWNSHIP A,Southeast,Charleston,666,129,Secretary of State,,R,"Husted, Jon",56
Scioto,ABQ,PRECINCT BLOOM TOWNSHIP A,Southeast,Charleston,666,129,Treasurer of State,,R,"Mandel, Josh",58
Scioto,ABQ,PRECINCT BLOOM TOWNSHIP A,Southeast,Charleston,666,129,U.S. House of Representatives,02,R,"Wenstrup, Brad",0
Scioto,ABQ,PRECINCT BLOOM TOWNSHIP A,Southeast,Charleston,666,129,U.S. House of Representatives,06,R,"Johnson, Bill",65
Scioto,ABQ,PRECINCT BLOOM TOWNSHIP A,Southeast,Charleston,666,129,State House of Representatives,90,R,"Johnson, Terry A.",78
Scioto,ABR,PRECINCT BLOOM TOWNSHIP B,Southeast,Charleston,634,55,Governor/Lieutenant Governor,,R,"Kasich, John",26
Scioto,ABR,PRECINCT BLOOM TOWNSHIP B,Southeast,Charleston,634,55,Attorney General,,R,"DeWine, Mike",28
Scioto,ABR,PRECINCT BLOOM TOWNSHIP B,Southeast,Charleston,634,55,Auditor of State,,R,"Yost, Dave",28
Scioto,ABR,PRECINCT BLOOM TOWNSHIP B,Southeast,Charleston,634,55,Secretary of State,,R,"Husted, Jon",27
Scioto,ABR,PRECINCT BLOOM TOWNSHIP B,Southeast,Charleston,634,55,Treasurer of State,,R,"Mandel, Josh",27
Scioto,ABR,PRECINCT BLOOM TOWNSHIP B,Southeast,Charleston,634,55,U.S. House of Representatives,02,R,"Wenstrup, Brad",0
Scioto,ABR,PRECINCT BLOOM TOWNSHIP B,Southeast,Charleston,634,55,U.S. House of Representatives,06,R,"Johnson, Bill",28
Scioto,ABR,PRECINCT BLOOM TOWNSHIP B,Southeast,Charleston,634,55,State House of Representatives,90,R,"Johnson, Terry A.",30
Scioto,ABV,PRECINCT CLAY TOWNSHIP A,Southeast,Charleston,762,164,Governor/Lieutenant Governor,,R,"Kasich, John",79
Scioto,ABV,PRECINCT CLAY TOWNSHIP A,Southeast,Charleston,762,164,Attorney General,,R,"DeWine, Mike",80
Scioto,ABV,PRECINCT CLAY TOWNSHIP A,Southeast,Charleston,762,164,Auditor of State,,R,"Yost, Dave",73
Scioto,ABV,PRECINCT CLAY TOWNSHIP A,Southeast,Charleston,762,164,Secretary of State,,R,"Husted, Jon",73
Scioto,ABV,PRECINCT CLAY TOWNSHIP A,Southeast,Charleston,762,164,Treasurer of State,,R,"Mandel, Josh",74
Scioto,ABV,PRECINCT CLAY TOWNSHIP A,Southeast,Charleston,762,164,U.S. House of Representatives,02,R,"Wenstrup, Brad",75
Scioto,ABV,PRECINCT CLAY TOWNSHIP A,Southeast,Charleston,762,164,U.S. House of Representatives,06,R,"Johnson, Bill",0
Scioto,ABV,PRECINCT CLAY TOWNSHIP A,Southeast,Charleston,762,164,State House of Representatives,90,R,"Johnson, Terry A.",92
Scioto,ABW,PRECINCT CLAY TOWNSHIP B,Southeast,Charleston,604,102,Governor/Lieutenant Governor,,R,"Kasich, John",40
Scioto,ABW,PRECINCT CLAY TOWNSHIP B,Southeast,Charleston,604,102,Attorney General,,R,"DeWine, Mike",46
Scioto,ABW,PRECINCT CLAY TOWNSHIP B,Southeast,Charleston,604,102,Auditor of State,,R,"Yost, Dave",40
Scioto,ABW,PRECINCT CLAY TOWNSHIP B,Southeast,Charleston,604,102,Secretary of State,,R,"Husted, Jon",41
Scioto,ABW,PRECINCT CLAY TOWNSHIP B,Southeast,Charleston,604,102,Treasurer of State,,R,"Mandel, Josh",38
Scioto,ABW,PRECINCT CLAY TOWNSHIP B,Southeast,Charleston,604,102,U.S. House of Representatives,02,R,"Wenstrup, Brad",43
Scioto,ABW,PRECINCT CLAY TOWNSHIP B,Southeast,Charleston,604,102,U.S. House of Representatives,06,R,"Johnson, Bill",0
Scioto,ABW,PRECINCT CLAY TOWNSHIP B,Southeast,Charleston,604,102,State House of Representatives,90,R,"Johnson, Terry A.",48
Scioto,ABX,PRECINCT CLAY TOWNSHIP C,Southeast,Charleston,431,126,Governor/Lieutenant Governor,,R,"Kasich, John",70
Scioto,ABX,PRECINCT CLAY TOWNSHIP C,Southeast,Charleston,431,126,Attorney General,,R,"DeWine, Mike",67
Scioto,ABX,PRECINCT CLAY TOWNSHIP C,Southeast,Charleston,431,126,Auditor of State,,R,"Yost, Dave",62
