County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Crawford,Central,Columbus,"28,263","4,008",Governor,,D,Larry Ealy,237
Crawford,Central,Columbus,"28,263","4,008",Governor,,D,Ed FitzGerald,716
Crawford,Central,Columbus,"28,263","4,008",Attorney General,,D,David Pepper,813
Crawford,Central,Columbus,"28,263","4,008",Auditor of State,,D,John Patrick Carney,822
Crawford,Central,Columbus,"28,263","4,008",Secretary of State,,D,Nina Turner,828
Crawford,Central,Columbus,"28,263","4,008",Treasurer of State,,D,Connie Pillich,802
Crawford,Central,Columbus,"28,263","4,008",U.S. House of Representatives,04,D,Janet Garrett (WI)*,8
Crawford,Central,Columbus,"28,263","4,008",State House of Representatives,87,D,Jeffrey A. Lehart,783
