County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Fulton,AAA,AMBOY,Northwest,Toledo,829,115,Governor/Lieutenant Governor,,D,"Ealy, Larry",6
Fulton,AAA,AMBOY,Northwest,Toledo,829,115,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",15
Fulton,AAA,AMBOY,Northwest,Toledo,829,115,Attorney General,,D,"Pepper, David",20
Fulton,AAA,AMBOY,Northwest,Toledo,829,115,Auditor of State,,D,"Carney, John Patrick",19
Fulton,AAA,AMBOY,Northwest,Toledo,829,115,Secretary of State,,D,"Turner, Nina",19
Fulton,AAA,AMBOY,Northwest,Toledo,829,115,Treasurer of State,,D,"Pillich, Connie",20
Fulton,AAA,AMBOY,Northwest,Toledo,829,115,U.S. House of Representatives,05,D,"Fry, Robert",21
Fulton,AAA,AMBOY,Northwest,Toledo,829,115,State House of Representatives,81,D,"Lymanstall, John P.",0
Fulton,AAO,ARCHBOLD ONE,Northwest,Toledo,1137,147,Governor/Lieutenant Governor,,D,"Ealy, Larry",1
Fulton,AAO,ARCHBOLD ONE,Northwest,Toledo,1137,147,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",16
Fulton,AAO,ARCHBOLD ONE,Northwest,Toledo,1137,147,Attorney General,,D,"Pepper, David",15
Fulton,AAO,ARCHBOLD ONE,Northwest,Toledo,1137,147,Auditor of State,,D,"Carney, John Patrick",15
Fulton,AAO,ARCHBOLD ONE,Northwest,Toledo,1137,147,Secretary of State,,D,"Turner, Nina",16
Fulton,AAO,ARCHBOLD ONE,Northwest,Toledo,1137,147,Treasurer of State,,D,"Pillich, Connie",15
Fulton,AAO,ARCHBOLD ONE,Northwest,Toledo,1137,147,U.S. House of Representatives,05,D,"Fry, Robert",14
Fulton,AAO,ARCHBOLD ONE,Northwest,Toledo,1137,147,State House of Representatives,81,D,"Lymanstall, John P.",0
Fulton,AAQ,ARCHBOLD THREE,Northwest,Toledo,976,103,Governor/Lieutenant Governor,,D,"Ealy, Larry",1
Fulton,AAQ,ARCHBOLD THREE,Northwest,Toledo,976,103,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",7
Fulton,AAQ,ARCHBOLD THREE,Northwest,Toledo,976,103,Attorney General,,D,"Pepper, David",8
Fulton,AAQ,ARCHBOLD THREE,Northwest,Toledo,976,103,Auditor of State,,D,"Carney, John Patrick",8
Fulton,AAQ,ARCHBOLD THREE,Northwest,Toledo,976,103,Secretary of State,,D,"Turner, Nina",8
Fulton,AAQ,ARCHBOLD THREE,Northwest,Toledo,976,103,Treasurer of State,,D,"Pillich, Connie",8
Fulton,AAQ,ARCHBOLD THREE,Northwest,Toledo,976,103,U.S. House of Representatives,05,D,"Fry, Robert",8
Fulton,AAQ,ARCHBOLD THREE,Northwest,Toledo,976,103,State House of Representatives,81,D,"Lymanstall, John P.",0
Fulton,AAP,ARCHBOLD TWO,Northwest,Toledo,947,157,Governor/Lieutenant Governor,,D,"Ealy, Larry",0
Fulton,AAP,ARCHBOLD TWO,Northwest,Toledo,947,157,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",12
Fulton,AAP,ARCHBOLD TWO,Northwest,Toledo,947,157,Attorney General,,D,"Pepper, David",8
Fulton,AAP,ARCHBOLD TWO,Northwest,Toledo,947,157,Auditor of State,,D,"Carney, John Patrick",9
Fulton,AAP,ARCHBOLD TWO,Northwest,Toledo,947,157,Secretary of State,,D,"Turner, Nina",8
Fulton,AAP,ARCHBOLD TWO,Northwest,Toledo,947,157,Treasurer of State,,D,"Pillich, Connie",9
Fulton,AAP,ARCHBOLD TWO,Northwest,Toledo,947,157,U.S. House of Representatives,05,D,"Fry, Robert",8
Fulton,AAP,ARCHBOLD TWO,Northwest,Toledo,947,157,State House of Representatives,81,D,"Lymanstall, John P.",0
Fulton,AAC,CHESTERFIELD,Northwest,Toledo,653,87,Governor/Lieutenant Governor,,D,"Ealy, Larry",6
Fulton,AAC,CHESTERFIELD,Northwest,Toledo,653,87,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",11
Fulton,AAC,CHESTERFIELD,Northwest,Toledo,653,87,Attorney General,,D,"Pepper, David",16
Fulton,AAC,CHESTERFIELD,Northwest,Toledo,653,87,Auditor of State,,D,"Carney, John Patrick",16
Fulton,AAC,CHESTERFIELD,Northwest,Toledo,653,87,Secretary of State,,D,"Turner, Nina",15
Fulton,AAC,CHESTERFIELD,Northwest,Toledo,653,87,Treasurer of State,,D,"Pillich, Connie",14
Fulton,AAC,CHESTERFIELD,Northwest,Toledo,653,87,U.S. House of Representatives,05,D,"Fry, Robert",15
Fulton,AAC,CHESTERFIELD,Northwest,Toledo,653,87,State House of Representatives,81,D,"Lymanstall, John P.",0
Fulton,AAD,CLINTON EAST,Northwest,Toledo,796,101,Governor/Lieutenant Governor,,D,"Ealy, Larry",0
Fulton,AAD,CLINTON EAST,Northwest,Toledo,796,101,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",13
Fulton,AAD,CLINTON EAST,Northwest,Toledo,796,101,Attorney General,,D,"Pepper, David",10
Fulton,AAD,CLINTON EAST,Northwest,Toledo,796,101,Auditor of State,,D,"Carney, John Patrick",9
Fulton,AAD,CLINTON EAST,Northwest,Toledo,796,101,Secretary of State,,D,"Turner, Nina",9
Fulton,AAD,CLINTON EAST,Northwest,Toledo,796,101,Treasurer of State,,D,"Pillich, Connie",9
Fulton,AAD,CLINTON EAST,Northwest,Toledo,796,101,U.S. House of Representatives,05,D,"Fry, Robert",10
Fulton,AAD,CLINTON EAST,Northwest,Toledo,796,101,State House of Representatives,81,D,"Lymanstall, John P.",0
Fulton,ABH,DELTA ONE,Northwest,Toledo,931,385,Governor/Lieutenant Governor,,D,"Ealy, Larry",27
Fulton,ABH,DELTA ONE,Northwest,Toledo,931,385,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",79
Fulton,ABH,DELTA ONE,Northwest,Toledo,931,385,Attorney General,,D,"Pepper, David",90
Fulton,ABH,DELTA ONE,Northwest,Toledo,931,385,Auditor of State,,D,"Carney, John Patrick",93
Fulton,ABH,DELTA ONE,Northwest,Toledo,931,385,Secretary of State,,D,"Turner, Nina",90
Fulton,ABH,DELTA ONE,Northwest,Toledo,931,385,Treasurer of State,,D,"Pillich, Connie",90
Fulton,ABH,DELTA ONE,Northwest,Toledo,931,385,U.S. House of Representatives,05,D,"Fry, Robert",90
Fulton,ABH,DELTA ONE,Northwest,Toledo,931,385,State House of Representatives,81,D,"Lymanstall, John P.",91
Fulton,ABJ,DELTA THREE,Northwest,Toledo,540,128,Governor/Lieutenant Governor,,D,"Ealy, Larry",4
Fulton,ABJ,DELTA THREE,Northwest,Toledo,540,128,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",24
Fulton,ABJ,DELTA THREE,Northwest,Toledo,540,128,Attorney General,,D,"Pepper, David",25
Fulton,ABJ,DELTA THREE,Northwest,Toledo,540,128,Auditor of State,,D,"Carney, John Patrick",24
Fulton,ABJ,DELTA THREE,Northwest,Toledo,540,128,Secretary of State,,D,"Turner, Nina",25
Fulton,ABJ,DELTA THREE,Northwest,Toledo,540,128,Treasurer of State,,D,"Pillich, Connie",24
Fulton,ABJ,DELTA THREE,Northwest,Toledo,540,128,U.S. House of Representatives,05,D,"Fry, Robert",25
Fulton,ABJ,DELTA THREE,Northwest,Toledo,540,128,State House of Representatives,81,D,"Lymanstall, John P.",25
Fulton,ABI,DELTA TWO,Northwest,Toledo,653,210,Governor/Lieutenant Governor,,D,"Ealy, Larry",17
Fulton,ABI,DELTA TWO,Northwest,Toledo,653,210,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",35
Fulton,ABI,DELTA TWO,Northwest,Toledo,653,210,Attorney General,,D,"Pepper, David",44
Fulton,ABI,DELTA TWO,Northwest,Toledo,653,210,Auditor of State,,D,"Carney, John Patrick",38
Fulton,ABI,DELTA TWO,Northwest,Toledo,653,210,Secretary of State,,D,"Turner, Nina",43
Fulton,ABI,DELTA TWO,Northwest,Toledo,653,210,Treasurer of State,,D,"Pillich, Connie",37
Fulton,ABI,DELTA TWO,Northwest,Toledo,653,210,U.S. House of Representatives,05,D,"Fry, Robert",39
Fulton,ABI,DELTA TWO,Northwest,Toledo,653,210,State House of Representatives,81,D,"Lymanstall, John P.",37
Fulton,AAK,DOVER,Northwest,Toledo,1073,122,Governor/Lieutenant Governor,,D,"Ealy, Larry",1
Fulton,AAK,DOVER,Northwest,Toledo,1073,122,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",16
Fulton,AAK,DOVER,Northwest,Toledo,1073,122,Attorney General,,D,"Pepper, David",15
Fulton,AAK,DOVER,Northwest,Toledo,1073,122,Auditor of State,,D,"Carney, John Patrick",16
Fulton,AAK,DOVER,Northwest,Toledo,1073,122,Secretary of State,,D,"Turner, Nina",16
Fulton,AAK,DOVER,Northwest,Toledo,1073,122,Treasurer of State,,D,"Pillich, Connie",15
Fulton,AAK,DOVER,Northwest,Toledo,1073,122,U.S. House of Representatives,05,D,"Fry, Robert",15
Fulton,AAK,DOVER,Northwest,Toledo,1073,122,State House of Representatives,81,D,"Lymanstall, John P.",0
Fulton,AAS,FAYETTE,Northwest,Toledo,782,93,Governor/Lieutenant Governor,,D,"Ealy, Larry",2
Fulton,AAS,FAYETTE,Northwest,Toledo,782,93,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",20
Fulton,AAS,FAYETTE,Northwest,Toledo,782,93,Attorney General,,D,"Pepper, David",20
Fulton,AAS,FAYETTE,Northwest,Toledo,782,93,Auditor of State,,D,"Carney, John Patrick",21
Fulton,AAS,FAYETTE,Northwest,Toledo,782,93,Secretary of State,,D,"Turner, Nina",21
Fulton,AAS,FAYETTE,Northwest,Toledo,782,93,Treasurer of State,,D,"Pillich, Connie",20
Fulton,AAS,FAYETTE,Northwest,Toledo,782,93,U.S. House of Representatives,05,D,"Fry, Robert",21
Fulton,AAS,FAYETTE,Northwest,Toledo,782,93,State House of Representatives,81,D,"Lymanstall, John P.",0
Fulton,AAL,FRANKLIN,Northwest,Toledo,479,47,Governor/Lieutenant Governor,,D,"Ealy, Larry",2
Fulton,AAL,FRANKLIN,Northwest,Toledo,479,47,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",8
Fulton,AAL,FRANKLIN,Northwest,Toledo,479,47,Attorney General,,D,"Pepper, David",10
Fulton,AAL,FRANKLIN,Northwest,Toledo,479,47,Auditor of State,,D,"Carney, John Patrick",10
Fulton,AAL,FRANKLIN,Northwest,Toledo,479,47,Secretary of State,,D,"Turner, Nina",10
Fulton,AAL,FRANKLIN,Northwest,Toledo,479,47,Treasurer of State,,D,"Pillich, Connie",10
Fulton,AAL,FRANKLIN,Northwest,Toledo,479,47,U.S. House of Representatives,05,D,"Fry, Robert",10
Fulton,AAL,FRANKLIN,Northwest,Toledo,479,47,State House of Representatives,81,D,"Lymanstall, John P.",0
Fulton,AAM,FULTON,Northwest,Toledo,1036,176,Governor/Lieutenant Governor,,D,"Ealy, Larry",9
Fulton,AAM,FULTON,Northwest,Toledo,1036,176,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",22
Fulton,AAM,FULTON,Northwest,Toledo,1036,176,Attorney General,,D,"Pepper, David",25
Fulton,AAM,FULTON,Northwest,Toledo,1036,176,Auditor of State,,D,"Carney, John Patrick",25
Fulton,AAM,FULTON,Northwest,Toledo,1036,176,Secretary of State,,D,"Turner, Nina",27
Fulton,AAM,FULTON,Northwest,Toledo,1036,176,Treasurer of State,,D,"Pillich, Connie",26
Fulton,AAM,FULTON,Northwest,Toledo,1036,176,U.S. House of Representatives,05,D,"Fry, Robert",26
Fulton,AAM,FULTON,Northwest,Toledo,1036,176,State House of Representatives,81,D,"Lymanstall, John P.",0
Fulton,AAN,GERMAN,Northwest,Toledo,974,97,Governor/Lieutenant Governor,,D,"Ealy, Larry",1
Fulton,AAN,GERMAN,Northwest,Toledo,974,97,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",12
Fulton,AAN,GERMAN,Northwest,Toledo,974,97,Attorney General,,D,"Pepper, David",11
Fulton,AAN,GERMAN,Northwest,Toledo,974,97,Auditor of State,,D,"Carney, John Patrick",10
Fulton,AAN,GERMAN,Northwest,Toledo,974,97,Secretary of State,,D,"Turner, Nina",10
Fulton,AAN,GERMAN,Northwest,Toledo,974,97,Treasurer of State,,D,"Pillich, Connie",11
Fulton,AAN,GERMAN,Northwest,Toledo,974,97,U.S. House of Representatives,05,D,"Fry, Robert",11
Fulton,AAN,GERMAN,Northwest,Toledo,974,97,State House of Representatives,81,D,"Lymanstall, John P.",0
Fulton,AAR,GORHAM,Northwest,Toledo,654,78,Governor/Lieutenant Governor,,D,"Ealy, Larry",3
Fulton,AAR,GORHAM,Northwest,Toledo,654,78,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",10
Fulton,AAR,GORHAM,Northwest,Toledo,654,78,Attorney General,,D,"Pepper, David",13
Fulton,AAR,GORHAM,Northwest,Toledo,654,78,Auditor of State,,D,"Carney, John Patrick",13
Fulton,AAR,GORHAM,Northwest,Toledo,654,78,Secretary of State,,D,"Turner, Nina",13
Fulton,AAR,GORHAM,Northwest,Toledo,654,78,Treasurer of State,,D,"Pillich, Connie",12
Fulton,AAR,GORHAM,Northwest,Toledo,654,78,U.S. House of Representatives,05,D,"Fry, Robert",14
Fulton,AAR,GORHAM,Northwest,Toledo,654,78,State House of Representatives,81,D,"Lymanstall, John P.",0
Fulton,AAV,LYONS,Northwest,Toledo,389,44,Governor/Lieutenant Governor,,D,"Ealy, Larry",4
Fulton,AAV,LYONS,Northwest,Toledo,389,44,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",6
Fulton,AAV,LYONS,Northwest,Toledo,389,44,Attorney General,,D,"Pepper, David",10
Fulton,AAV,LYONS,Northwest,Toledo,389,44,Auditor of State,,D,"Carney, John Patrick",10
Fulton,AAV,LYONS,Northwest,Toledo,389,44,Secretary of State,,D,"Turner, Nina",11
Fulton,AAV,LYONS,Northwest,Toledo,389,44,Treasurer of State,,D,"Pillich, Connie",10
Fulton,AAV,LYONS,Northwest,Toledo,389,44,U.S. House of Representatives,05,D,"Fry, Robert",11
Fulton,AAV,LYONS,Northwest,Toledo,389,44,State House of Representatives,81,D,"Lymanstall, John P.",0
Fulton,AAB,METAMORA,Northwest,Toledo,387,57,Governor/Lieutenant Governor,,D,"Ealy, Larry",4
Fulton,AAB,METAMORA,Northwest,Toledo,387,57,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",8
