County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Mahoning,ASM,PRECINCT AUS  1,Northeast,Youngstown,802,233,Governor/Lieutenant Governor,,R,"Kasich, John",37
Mahoning,ASM,PRECINCT AUS  1,Northeast,Youngstown,802,233,Attorney General,,R,"DeWine, Mike",36
Mahoning,ASM,PRECINCT AUS  1,Northeast,Youngstown,802,233,Auditor of State,,R,"Yost, Dave",32
Mahoning,ASM,PRECINCT AUS  1,Northeast,Youngstown,802,233,Secretary of State,,R,"Husted, Jon",33
Mahoning,ASM,PRECINCT AUS  1,Northeast,Youngstown,802,233,Treasurer of State,,R,"Mandel, Josh",34
Mahoning,ASM,PRECINCT AUS  1,Northeast,Youngstown,802,233,U.S. House of Representatives,06,R,"Johnson, Bill",0
Mahoning,ASM,PRECINCT AUS  1,Northeast,Youngstown,802,233,State House of Representatives,59,R,"Mitchell, Paul",0
Mahoning,ASN,PRECINCT AUS  2,Northeast,Youngstown,686,259,Governor/Lieutenant Governor,,R,"Kasich, John",56
Mahoning,ASN,PRECINCT AUS  2,Northeast,Youngstown,686,259,Attorney General,,R,"DeWine, Mike",50
Mahoning,ASN,PRECINCT AUS  2,Northeast,Youngstown,686,259,Auditor of State,,R,"Yost, Dave",41
Mahoning,ASN,PRECINCT AUS  2,Northeast,Youngstown,686,259,Secretary of State,,R,"Husted, Jon",41
Mahoning,ASN,PRECINCT AUS  2,Northeast,Youngstown,686,259,Treasurer of State,,R,"Mandel, Josh",47
Mahoning,ASN,PRECINCT AUS  2,Northeast,Youngstown,686,259,U.S. House of Representatives,06,R,"Johnson, Bill",0
Mahoning,ASN,PRECINCT AUS  2,Northeast,Youngstown,686,259,State House of Representatives,59,R,"Mitchell, Paul",0
Mahoning,AHZ,PRECINCT AUS  3,Northeast,Youngstown,443,165,Governor/Lieutenant Governor,,R,"Kasich, John",23
Mahoning,AHZ,PRECINCT AUS  3,Northeast,Youngstown,443,165,Attorney General,,R,"DeWine, Mike",21
Mahoning,AHZ,PRECINCT AUS  3,Northeast,Youngstown,443,165,Auditor of State,,R,"Yost, Dave",18
Mahoning,AHZ,PRECINCT AUS  3,Northeast,Youngstown,443,165,Secretary of State,,R,"Husted, Jon",17
Mahoning,AHZ,PRECINCT AUS  3,Northeast,Youngstown,443,165,Treasurer of State,,R,"Mandel, Josh",18
Mahoning,AHZ,PRECINCT AUS  3,Northeast,Youngstown,443,165,U.S. House of Representatives,06,R,"Johnson, Bill",0
Mahoning,AHZ,PRECINCT AUS  3,Northeast,Youngstown,443,165,State House of Representatives,59,R,"Mitchell, Paul",0
Mahoning,AIK,PRECINCT AUS  4,Northeast,Youngstown,671,102,Governor/Lieutenant Governor,,R,"Kasich, John",11
Mahoning,AIK,PRECINCT AUS  4,Northeast,Youngstown,671,102,Attorney General,,R,"DeWine, Mike",11
Mahoning,AIK,PRECINCT AUS  4,Northeast,Youngstown,671,102,Auditor of State,,R,"Yost, Dave",10
Mahoning,AIK,PRECINCT AUS  4,Northeast,Youngstown,671,102,Secretary of State,,R,"Husted, Jon",10
Mahoning,AIK,PRECINCT AUS  4,Northeast,Youngstown,671,102,Treasurer of State,,R,"Mandel, Josh",9
Mahoning,AIK,PRECINCT AUS  4,Northeast,Youngstown,671,102,U.S. House of Representatives,06,R,"Johnson, Bill",0
Mahoning,AIK,PRECINCT AUS  4,Northeast,Youngstown,671,102,State House of Representatives,59,R,"Mitchell, Paul",0
Mahoning,AIV,PRECINCT AUS  5,Northeast,Youngstown,764,251,Governor/Lieutenant Governor,,R,"Kasich, John",52
Mahoning,AIV,PRECINCT AUS  5,Northeast,Youngstown,764,251,Attorney General,,R,"DeWine, Mike",49
Mahoning,AIV,PRECINCT AUS  5,Northeast,Youngstown,764,251,Auditor of State,,R,"Yost, Dave",42
Mahoning,AIV,PRECINCT AUS  5,Northeast,Youngstown,764,251,Secretary of State,,R,"Husted, Jon",43
Mahoning,AIV,PRECINCT AUS  5,Northeast,Youngstown,764,251,Treasurer of State,,R,"Mandel, Josh",42
Mahoning,AIV,PRECINCT AUS  5,Northeast,Youngstown,764,251,U.S. House of Representatives,06,R,"Johnson, Bill",0
Mahoning,AIV,PRECINCT AUS  5,Northeast,Youngstown,764,251,State House of Representatives,59,R,"Mitchell, Paul",38
Mahoning,AJG,PRECINCT AUS  6,Northeast,Youngstown,796,266,Governor/Lieutenant Governor,,R,"Kasich, John",53
Mahoning,AJG,PRECINCT AUS  6,Northeast,Youngstown,796,266,Attorney General,,R,"DeWine, Mike",48
Mahoning,AJG,PRECINCT AUS  6,Northeast,Youngstown,796,266,Auditor of State,,R,"Yost, Dave",42
Mahoning,AJG,PRECINCT AUS  6,Northeast,Youngstown,796,266,Secretary of State,,R,"Husted, Jon",43
Mahoning,AJG,PRECINCT AUS  6,Northeast,Youngstown,796,266,Treasurer of State,,R,"Mandel, Josh",45
Mahoning,AJG,PRECINCT AUS  6,Northeast,Youngstown,796,266,U.S. House of Representatives,06,R,"Johnson, Bill",0
Mahoning,AJG,PRECINCT AUS  6,Northeast,Youngstown,796,266,State House of Representatives,59,R,"Mitchell, Paul",0
Mahoning,AJJ,PRECINCT AUS  7,Northeast,Youngstown,856,219,Governor/Lieutenant Governor,,R,"Kasich, John",34
Mahoning,AJJ,PRECINCT AUS  7,Northeast,Youngstown,856,219,Attorney General,,R,"DeWine, Mike",29
Mahoning,AJJ,PRECINCT AUS  7,Northeast,Youngstown,856,219,Auditor of State,,R,"Yost, Dave",29
Mahoning,AJJ,PRECINCT AUS  7,Northeast,Youngstown,856,219,Secretary of State,,R,"Husted, Jon",26
Mahoning,AJJ,PRECINCT AUS  7,Northeast,Youngstown,856,219,Treasurer of State,,R,"Mandel, Josh",32
Mahoning,AJJ,PRECINCT AUS  7,Northeast,Youngstown,856,219,U.S. House of Representatives,06,R,"Johnson, Bill",0
Mahoning,AJJ,PRECINCT AUS  7,Northeast,Youngstown,856,219,State House of Representatives,59,R,"Mitchell, Paul",0
Mahoning,AJK,PRECINCT AUS  8,Northeast,Youngstown,798,280,Governor/Lieutenant Governor,,R,"Kasich, John",47
Mahoning,AJK,PRECINCT AUS  8,Northeast,Youngstown,798,280,Attorney General,,R,"DeWine, Mike",43
Mahoning,AJK,PRECINCT AUS  8,Northeast,Youngstown,798,280,Auditor of State,,R,"Yost, Dave",41
Mahoning,AJK,PRECINCT AUS  8,Northeast,Youngstown,798,280,Secretary of State,,R,"Husted, Jon",38
Mahoning,AJK,PRECINCT AUS  8,Northeast,Youngstown,798,280,Treasurer of State,,R,"Mandel, Josh",39
