County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Wayne,Northeast,Cleveland,"72,959","27,297",Governor,,D,Edward FitzGerald,"5,951"
Wayne,Northeast,Cleveland,"72,959","27,297",Governor,,R,John Kasich,"19,962"
Wayne,Northeast,Cleveland,"72,959","27,297",Governor,,G,Anita Rios,828
Wayne,Northeast,Cleveland,"72,959","27,297",Attorney General,,R,Mike DeWine,"19,579"
Wayne,Northeast,Cleveland,"72,959","27,297",Attorney General,,D,David Pepper,"7,135"
Wayne,Northeast,Cleveland,"72,959","27,297",Auditor of State,,L,Bob Bridges,"1,199"
Wayne,Northeast,Cleveland,"72,959","27,297",Auditor of State,,D,John Patrick Carney,"7,181"
Wayne,Northeast,Cleveland,"72,959","27,297",Auditor of State,,R,Dave Yost,"18,081"
Wayne,Northeast,Cleveland,"72,959","27,297",Secretary of State,,R,Jon Husted,"18,971"
Wayne,Northeast,Cleveland,"72,959","27,297",Secretary of State,,L,Kevin Knedler,"1,137"
Wayne,Northeast,Cleveland,"72,959","27,297",Secretary of State,,D,Nina Turner,"6,420"
Wayne,Northeast,Cleveland,"72,959","27,297",Treasurer of State,,R,Josh Mandel,"18,572"
Wayne,Northeast,Cleveland,"72,959","27,297",Treasurer of State,,D,Connie Pillich,"8,130"
Wayne,Northeast,Cleveland,"72,959","27,297",U.S. House of Representatives,16,D,Pete Crossland,"7,775"
Wayne,Northeast,Cleveland,"72,959","27,297",U.S. House of Representatives,16,R,Jim Renacci,"18,911"
Wayne,Northeast,Cleveland,"72,959","27,297",State Senate,27,R,Frank LaRose,"19,095"
Wayne,Northeast,Cleveland,"72,959","27,297",State Senate,27,D,George S. Rusiska,"7,216"
Wayne,Northeast,Cleveland,"72,959","27,297",State House of Representatives,01,R,Ron Amstutz,"21,440"
