County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Warren,Southwest,Cincinnati,"146,974","60,050",Governor,,D,Edward FitzGerald,"11,427"
Warren,Southwest,Cincinnati,"146,974","60,050",Governor,,R,John Kasich,"46,167"
Warren,Southwest,Cincinnati,"146,974","60,050",Governor,,G,Anita Rios,"1,279"
Warren,Southwest,Cincinnati,"146,974","60,050",Attorney General,,R,Mike DeWine,"43,977"
Warren,Southwest,Cincinnati,"146,974","60,050",Attorney General,,D,David Pepper,"15,150"
Warren,Southwest,Cincinnati,"146,974","60,050",Auditor of State,,L,Bob Bridges,"2,873"
Warren,Southwest,Cincinnati,"146,974","60,050",Auditor of State,,D,John Patrick Carney,"12,200"
Warren,Southwest,Cincinnati,"146,974","60,050",Auditor of State,,R,Dave Yost,"43,420"
Warren,Southwest,Cincinnati,"146,974","60,050",Secretary of State,,R,Jon Husted,"44,277"
Warren,Southwest,Cincinnati,"146,974","60,050",Secretary of State,,L,Kevin Knedler,"2,784"
Warren,Southwest,Cincinnati,"146,974","60,050",Secretary of State,,D,Nina Turner,"11,780"
Warren,Southwest,Cincinnati,"146,974","60,050",Treasurer of State,,R,Josh Mandel,"44,332"
Warren,Southwest,Cincinnati,"146,974","60,050",Treasurer of State,,D,Connie Pillich,"14,725"
Warren,Southwest,Cincinnati,"146,974","60,050",U.S. House of Representatives,01,R,Steve Chabot,"44,865"
Warren,Southwest,Cincinnati,"146,974","60,050",U.S. House of Representatives,01,D,Fred Kundrata,"14,037"
Warren,Southwest,Cincinnati,"146,974","60,050",State Senate,07,R,Shannon Jones,"45,740"
Warren,Southwest,Cincinnati,"146,974","60,050",State House of Representatives,54,D,Rick Smith,"6,877"
Warren,Southwest,Cincinnati,"146,974","60,050",State House of Representatives,54,R,Paul Zeltwanger,"18,829"
Warren,Southwest,Cincinnati,"146,974","60,050",State House of Representatives,62,R,Ron Maag,"23,164"
Warren,Southwest,Cincinnati,"146,974","60,050",State House of Representatives,62,L,Scott C. Pettigrew,"1,918"
Warren,Southwest,Cincinnati,"146,974","60,050",State House of Representatives,62,D,Charlene Schneider,"7,125"
