County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Knox,AAO,PRECINCT BERLIN A,Central,Columbus,598,71,Governor/Lieutenant Governor,,R,"Kasich, John",50
Knox,AAO,PRECINCT BERLIN A,Central,Columbus,598,71,Attorney General,,R,"DeWine, Mike",47
Knox,AAO,PRECINCT BERLIN A,Central,Columbus,598,71,Auditor of State,,R,"Yost, Dave",46
Knox,AAO,PRECINCT BERLIN A,Central,Columbus,598,71,Secretary of State,,R,"Husted, Jon",48
Knox,AAO,PRECINCT BERLIN A,Central,Columbus,598,71,Treasurer of State,,R,"Mandel, Josh",48
Knox,AAO,PRECINCT BERLIN A,Central,Columbus,598,71,U.S. House of Representatives,07,R,"Gibbs, Bob",44
Knox,AAO,PRECINCT BERLIN A,Central,Columbus,598,71,State Senate,19,R,"Jordan, Kris",43
Knox,AAO,PRECINCT BERLIN A,Central,Columbus,598,71,State House of Representatives,68,R,"Rogers, Jason",14
Knox,AAO,PRECINCT BERLIN A,Central,Columbus,598,71,State House of Representatives,68,R,"Ruhl, Margaret Ann",45
Knox,AAP,PRECINCT BERLIN B,Central,Columbus,566,76,Governor/Lieutenant Governor,,R,"Kasich, John",44
Knox,AAP,PRECINCT BERLIN B,Central,Columbus,566,76,Attorney General,,R,"DeWine, Mike",45
Knox,AAP,PRECINCT BERLIN B,Central,Columbus,566,76,Auditor of State,,R,"Yost, Dave",45
Knox,AAP,PRECINCT BERLIN B,Central,Columbus,566,76,Secretary of State,,R,"Husted, Jon",44
Knox,AAP,PRECINCT BERLIN B,Central,Columbus,566,76,Treasurer of State,,R,"Mandel, Josh",45
Knox,AAP,PRECINCT BERLIN B,Central,Columbus,566,76,U.S. House of Representatives,07,R,"Gibbs, Bob",44
Knox,AAP,PRECINCT BERLIN B,Central,Columbus,566,76,State Senate,19,R,"Jordan, Kris",43
Knox,AAP,PRECINCT BERLIN B,Central,Columbus,566,76,State House of Representatives,68,R,"Rogers, Jason",12
Knox,AAP,PRECINCT BERLIN B,Central,Columbus,566,76,State House of Representatives,68,R,"Ruhl, Margaret Ann",37
Knox,AAQ,PRECINCT BROWN,Central,Columbus,982,194,Governor/Lieutenant Governor,,R,"Kasich, John",97
Knox,AAQ,PRECINCT BROWN,Central,Columbus,982,194,Attorney General,,R,"DeWine, Mike",96
Knox,AAQ,PRECINCT BROWN,Central,Columbus,982,194,Auditor of State,,R,"Yost, Dave",82
Knox,AAQ,PRECINCT BROWN,Central,Columbus,982,194,Secretary of State,,R,"Husted, Jon",89
Knox,AAQ,PRECINCT BROWN,Central,Columbus,982,194,Treasurer of State,,R,"Mandel, Josh",92
Knox,AAQ,PRECINCT BROWN,Central,Columbus,982,194,U.S. House of Representatives,07,R,"Gibbs, Bob",94
Knox,AAQ,PRECINCT BROWN,Central,Columbus,982,194,State Senate,19,R,"Jordan, Kris",79
