County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Ashtabula,Northeast,Cleveland,"60,989","14,309",Governor,,R,John Kasich,"4,944"
Ashtabula,Northeast,Cleveland,"60,989","14,309",Attorney General,,R,Mike DeWine,"4,853"
Ashtabula,Northeast,Cleveland,"60,989","14,309",Auditor of State,,R,Dave Yost,"4,643"
Ashtabula,Northeast,Cleveland,"60,989","14,309",Secretary of State,,R,Jon Husted,"4,603"
Ashtabula,Northeast,Cleveland,"60,989","14,309",Treasurer of State,,R,Josh Mandel,"4,804"
Ashtabula,Northeast,Cleveland,"60,989","14,309",U.S. House of Representatives,14,R,David P. Joyce,"3,042"
Ashtabula,Northeast,Cleveland,"60,989","14,309",U.S. House of Representatives,14,R,Matt Lynch,"2,545"
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,64,R,Randy Law,447
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,R,Nancy McArthur,"3,849"
