County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,982,295,Governor/Lieutenant Governor,,R,"Kasich, John",162
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,982,295,Attorney General,,R,"DeWine, Mike",148
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,982,295,Auditor of State,,R,"Yost, Dave",137
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,982,295,Secretary of State,,R,"Husted, Jon",139
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,982,295,Treasurer of State,,R,"Mandel, Josh",137
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,982,295,U.S. House of Representatives,14,R,"Joyce, David P.",99
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,982,295,U.S. House of Representatives,14,R,"Lynch, Matt",80
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,982,295,State House of Representatives,60,R,"Phillips, George M.",0
Lake,AFJ,PRECINCT CONCORD TWP A,Northeast,Cleveland,982,295,State House of Representatives,61,R,"Young, Ron",146
Lake,AFK,PRECINCT CONCORD TWP B,Northeast,Cleveland,1402,371,Governor/Lieutenant Governor,,R,"Kasich, John",213
Lake,AFK,PRECINCT CONCORD TWP B,Northeast,Cleveland,1402,371,Attorney General,,R,"DeWine, Mike",209
Lake,AFK,PRECINCT CONCORD TWP B,Northeast,Cleveland,1402,371,Auditor of State,,R,"Yost, Dave",181
Lake,AFK,PRECINCT CONCORD TWP B,Northeast,Cleveland,1402,371,Secretary of State,,R,"Husted, Jon",186
Lake,AFK,PRECINCT CONCORD TWP B,Northeast,Cleveland,1402,371,Treasurer of State,,R,"Mandel, Josh",191
Lake,AFK,PRECINCT CONCORD TWP B,Northeast,Cleveland,1402,371,U.S. House of Representatives,14,R,"Joyce, David P.",134
Lake,AFK,PRECINCT CONCORD TWP B,Northeast,Cleveland,1402,371,U.S. House of Representatives,14,R,"Lynch, Matt",92
Lake,AFK,PRECINCT CONCORD TWP B,Northeast,Cleveland,1402,371,State House of Representatives,60,R,"Phillips, George M.",0
Lake,AFK,PRECINCT CONCORD TWP B,Northeast,Cleveland,1402,371,State House of Representatives,61,R,"Young, Ron",192
Lake,AFL,PRECINCT CONCORD TWP C,Northeast,Cleveland,1190,371,Governor/Lieutenant Governor,,R,"Kasich, John",170
Lake,AFL,PRECINCT CONCORD TWP C,Northeast,Cleveland,1190,371,Attorney General,,R,"DeWine, Mike",169
Lake,AFL,PRECINCT CONCORD TWP C,Northeast,Cleveland,1190,371,Auditor of State,,R,"Yost, Dave",151
Lake,AFL,PRECINCT CONCORD TWP C,Northeast,Cleveland,1190,371,Secretary of State,,R,"Husted, Jon",155
Lake,AFL,PRECINCT CONCORD TWP C,Northeast,Cleveland,1190,371,Treasurer of State,,R,"Mandel, Josh",167
Lake,AFL,PRECINCT CONCORD TWP C,Northeast,Cleveland,1190,371,U.S. House of Representatives,14,R,"Joyce, David P.",93
Lake,AFL,PRECINCT CONCORD TWP C,Northeast,Cleveland,1190,371,U.S. House of Representatives,14,R,"Lynch, Matt",100
Lake,AFL,PRECINCT CONCORD TWP C,Northeast,Cleveland,1190,371,State House of Representatives,60,R,"Phillips, George M.",0
Lake,AFL,PRECINCT CONCORD TWP C,Northeast,Cleveland,1190,371,State House of Representatives,61,R,"Young, Ron",165
Lake,AFM,PRECINCT CONCORD TWP D,Northeast,Cleveland,817,175,Governor/Lieutenant Governor,,R,"Kasich, John",89
Lake,AFM,PRECINCT CONCORD TWP D,Northeast,Cleveland,817,175,Attorney General,,R,"DeWine, Mike",97
Lake,AFM,PRECINCT CONCORD TWP D,Northeast,Cleveland,817,175,Auditor of State,,R,"Yost, Dave",82
Lake,AFM,PRECINCT CONCORD TWP D,Northeast,Cleveland,817,175,Secretary of State,,R,"Husted, Jon",88
Lake,AFM,PRECINCT CONCORD TWP D,Northeast,Cleveland,817,175,Treasurer of State,,R,"Mandel, Josh",88
Lake,AFM,PRECINCT CONCORD TWP D,Northeast,Cleveland,817,175,U.S. House of Representatives,14,R,"Joyce, David P.",64
Lake,AFM,PRECINCT CONCORD TWP D,Northeast,Cleveland,817,175,U.S. House of Representatives,14,R,"Lynch, Matt",46
Lake,AFM,PRECINCT CONCORD TWP D,Northeast,Cleveland,817,175,State House of Representatives,60,R,"Phillips, George M.",0
Lake,AFM,PRECINCT CONCORD TWP D,Northeast,Cleveland,817,175,State House of Representatives,61,R,"Young, Ron",91
Lake,AFN,PRECINCT CONCORD TWP E,Northeast,Cleveland,881,130,Governor/Lieutenant Governor,,R,"Kasich, John",70
Lake,AFN,PRECINCT CONCORD TWP E,Northeast,Cleveland,881,130,Attorney General,,R,"DeWine, Mike",66
Lake,AFN,PRECINCT CONCORD TWP E,Northeast,Cleveland,881,130,Auditor of State,,R,"Yost, Dave",62
Lake,AFN,PRECINCT CONCORD TWP E,Northeast,Cleveland,881,130,Secretary of State,,R,"Husted, Jon",69
Lake,AFN,PRECINCT CONCORD TWP E,Northeast,Cleveland,881,130,Treasurer of State,,R,"Mandel, Josh",66
Lake,AFN,PRECINCT CONCORD TWP E,Northeast,Cleveland,881,130,U.S. House of Representatives,14,R,"Joyce, David P.",46
Lake,AFN,PRECINCT CONCORD TWP E,Northeast,Cleveland,881,130,U.S. House of Representatives,14,R,"Lynch, Matt",26
Lake,AFN,PRECINCT CONCORD TWP E,Northeast,Cleveland,881,130,State House of Representatives,60,R,"Phillips, George M.",0
Lake,AFN,PRECINCT CONCORD TWP E,Northeast,Cleveland,881,130,State House of Representatives,61,R,"Young, Ron",67
Lake,AFO,PRECINCT CONCORD TWP F,Northeast,Cleveland,1044,254,Governor/Lieutenant Governor,,R,"Kasich, John",121
Lake,AFO,PRECINCT CONCORD TWP F,Northeast,Cleveland,1044,254,Attorney General,,R,"DeWine, Mike",122
Lake,AFO,PRECINCT CONCORD TWP F,Northeast,Cleveland,1044,254,Auditor of State,,R,"Yost, Dave",112
Lake,AFO,PRECINCT CONCORD TWP F,Northeast,Cleveland,1044,254,Secretary of State,,R,"Husted, Jon",112
Lake,AFO,PRECINCT CONCORD TWP F,Northeast,Cleveland,1044,254,Treasurer of State,,R,"Mandel, Josh",115
Lake,AFO,PRECINCT CONCORD TWP F,Northeast,Cleveland,1044,254,U.S. House of Representatives,14,R,"Joyce, David P.",81
Lake,AFO,PRECINCT CONCORD TWP F,Northeast,Cleveland,1044,254,U.S. House of Representatives,14,R,"Lynch, Matt",63
Lake,AFO,PRECINCT CONCORD TWP F,Northeast,Cleveland,1044,254,State House of Representatives,60,R,"Phillips, George M.",0
Lake,AFO,PRECINCT CONCORD TWP F,Northeast,Cleveland,1044,254,State House of Representatives,61,R,"Young, Ron",125
Lake,AFP,PRECINCT CONCORD TWP G,Northeast,Cleveland,1001,293,Governor/Lieutenant Governor,,R,"Kasich, John",147
Lake,AFP,PRECINCT CONCORD TWP G,Northeast,Cleveland,1001,293,Attorney General,,R,"DeWine, Mike",149
Lake,AFP,PRECINCT CONCORD TWP G,Northeast,Cleveland,1001,293,Auditor of State,,R,"Yost, Dave",129
Lake,AFP,PRECINCT CONCORD TWP G,Northeast,Cleveland,1001,293,Secretary of State,,R,"Husted, Jon",130
Lake,AFP,PRECINCT CONCORD TWP G,Northeast,Cleveland,1001,293,Treasurer of State,,R,"Mandel, Josh",135
Lake,AFP,PRECINCT CONCORD TWP G,Northeast,Cleveland,1001,293,U.S. House of Representatives,14,R,"Joyce, David P.",88
Lake,AFP,PRECINCT CONCORD TWP G,Northeast,Cleveland,1001,293,U.S. House of Representatives,14,R,"Lynch, Matt",82
Lake,AFP,PRECINCT CONCORD TWP G,Northeast,Cleveland,1001,293,State House of Representatives,60,R,"Phillips, George M.",0
Lake,AFP,PRECINCT CONCORD TWP G,Northeast,Cleveland,1001,293,State House of Representatives,61,R,"Young, Ron",135
Lake,AFQ,PRECINCT CONCORD TWP H,Northeast,Cleveland,801,133,Governor/Lieutenant Governor,,R,"Kasich, John",63
Lake,AFQ,PRECINCT CONCORD TWP H,Northeast,Cleveland,801,133,Attorney General,,R,"DeWine, Mike",63
Lake,AFQ,PRECINCT CONCORD TWP H,Northeast,Cleveland,801,133,Auditor of State,,R,"Yost, Dave",58
Lake,AFQ,PRECINCT CONCORD TWP H,Northeast,Cleveland,801,133,Secretary of State,,R,"Husted, Jon",59
Lake,AFQ,PRECINCT CONCORD TWP H,Northeast,Cleveland,801,133,Treasurer of State,,R,"Mandel, Josh",63
Lake,AFQ,PRECINCT CONCORD TWP H,Northeast,Cleveland,801,133,U.S. House of Representatives,14,R,"Joyce, David P.",42
Lake,AFQ,PRECINCT CONCORD TWP H,Northeast,Cleveland,801,133,U.S. House of Representatives,14,R,"Lynch, Matt",42
Lake,AFQ,PRECINCT CONCORD TWP H,Northeast,Cleveland,801,133,State House of Representatives,60,R,"Phillips, George M.",0
Lake,AFQ,PRECINCT CONCORD TWP H,Northeast,Cleveland,801,133,State House of Representatives,61,R,"Young, Ron",66
Lake,AFR,PRECINCT CONCORD TWP I,Northeast,Cleveland,1377,381,Governor/Lieutenant Governor,,R,"Kasich, John",252
Lake,AFR,PRECINCT CONCORD TWP I,Northeast,Cleveland,1377,381,Attorney General,,R,"DeWine, Mike",230
Lake,AFR,PRECINCT CONCORD TWP I,Northeast,Cleveland,1377,381,Auditor of State,,R,"Yost, Dave",215
Lake,AFR,PRECINCT CONCORD TWP I,Northeast,Cleveland,1377,381,Secretary of State,,R,"Husted, Jon",217
Lake,AFR,PRECINCT CONCORD TWP I,Northeast,Cleveland,1377,381,Treasurer of State,,R,"Mandel, Josh",212
Lake,AFR,PRECINCT CONCORD TWP I,Northeast,Cleveland,1377,381,U.S. House of Representatives,14,R,"Joyce, David P.",167
Lake,AFR,PRECINCT CONCORD TWP I,Northeast,Cleveland,1377,381,U.S. House of Representatives,14,R,"Lynch, Matt",92
Lake,AFR,PRECINCT CONCORD TWP I,Northeast,Cleveland,1377,381,State House of Representatives,60,R,"Phillips, George M.",0
Lake,AFR,PRECINCT CONCORD TWP I,Northeast,Cleveland,1377,381,State House of Representatives,61,R,"Young, Ron",210
Lake,AFS,PRECINCT CONCORD TWP J,Northeast,Cleveland,1031,175,Governor/Lieutenant Governor,,R,"Kasich, John",109
Lake,AFS,PRECINCT CONCORD TWP J,Northeast,Cleveland,1031,175,Attorney General,,R,"DeWine, Mike",100
Lake,AFS,PRECINCT CONCORD TWP J,Northeast,Cleveland,1031,175,Auditor of State,,R,"Yost, Dave",89
Lake,AFS,PRECINCT CONCORD TWP J,Northeast,Cleveland,1031,175,Secretary of State,,R,"Husted, Jon",92
Lake,AFS,PRECINCT CONCORD TWP J,Northeast,Cleveland,1031,175,Treasurer of State,,R,"Mandel, Josh",90
Lake,AFS,PRECINCT CONCORD TWP J,Northeast,Cleveland,1031,175,U.S. House of Representatives,14,R,"Joyce, David P.",67
Lake,AFS,PRECINCT CONCORD TWP J,Northeast,Cleveland,1031,175,U.S. House of Representatives,14,R,"Lynch, Matt",51
Lake,AFS,PRECINCT CONCORD TWP J,Northeast,Cleveland,1031,175,State House of Representatives,60,R,"Phillips, George M.",0
Lake,AFS,PRECINCT CONCORD TWP J,Northeast,Cleveland,1031,175,State House of Representatives,61,R,"Young, Ron",94
Lake,AHX,PRECINCT CONCORD TWP K,Northeast,Cleveland,642,140,Governor/Lieutenant Governor,,R,"Kasich, John",83
Lake,AHX,PRECINCT CONCORD TWP K,Northeast,Cleveland,642,140,Attorney General,,R,"DeWine, Mike",80
Lake,AHX,PRECINCT CONCORD TWP K,Northeast,Cleveland,642,140,Auditor of State,,R,"Yost, Dave",69
Lake,AHX,PRECINCT CONCORD TWP K,Northeast,Cleveland,642,140,Secretary of State,,R,"Husted, Jon",71
Lake,AHX,PRECINCT CONCORD TWP K,Northeast,Cleveland,642,140,Treasurer of State,,R,"Mandel, Josh",66
Lake,AHX,PRECINCT CONCORD TWP K,Northeast,Cleveland,642,140,U.S. House of Representatives,14,R,"Joyce, David P.",55
Lake,AHX,PRECINCT CONCORD TWP K,Northeast,Cleveland,642,140,U.S. House of Representatives,14,R,"Lynch, Matt",37
Lake,AHX,PRECINCT CONCORD TWP K,Northeast,Cleveland,642,140,State House of Representatives,60,R,"Phillips, George M.",0
Lake,AHX,PRECINCT CONCORD TWP K,Northeast,Cleveland,642,140,State House of Representatives,61,R,"Young, Ron",76
Lake,AHY,PRECINCT CONCORD TWP L,Northeast,Cleveland,740,184,Governor/Lieutenant Governor,,R,"Kasich, John",107
Lake,AHY,PRECINCT CONCORD TWP L,Northeast,Cleveland,740,184,Attorney General,,R,"DeWine, Mike",104
Lake,AHY,PRECINCT CONCORD TWP L,Northeast,Cleveland,740,184,Auditor of State,,R,"Yost, Dave",99
Lake,AHY,PRECINCT CONCORD TWP L,Northeast,Cleveland,740,184,Secretary of State,,R,"Husted, Jon",103
Lake,AHY,PRECINCT CONCORD TWP L,Northeast,Cleveland,740,184,Treasurer of State,,R,"Mandel, Josh",96
Lake,AHY,PRECINCT CONCORD TWP L,Northeast,Cleveland,740,184,U.S. House of Representatives,14,R,"Joyce, David P.",71
Lake,AHY,PRECINCT CONCORD TWP L,Northeast,Cleveland,740,184,U.S. House of Representatives,14,R,"Lynch, Matt",47
Lake,AHY,PRECINCT CONCORD TWP L,Northeast,Cleveland,740,184,State House of Representatives,60,R,"Phillips, George M.",0
Lake,AHY,PRECINCT CONCORD TWP L,Northeast,Cleveland,740,184,State House of Representatives,61,R,"Young, Ron",106
Lake,AHZ,PRECINCT CONCORD TWP M,Northeast,Cleveland,1017,165,Governor/Lieutenant Governor,,R,"Kasich, John",73
Lake,AHZ,PRECINCT CONCORD TWP M,Northeast,Cleveland,1017,165,Attorney General,,R,"DeWine, Mike",73
Lake,AHZ,PRECINCT CONCORD TWP M,Northeast,Cleveland,1017,165,Auditor of State,,R,"Yost, Dave",66
Lake,AHZ,PRECINCT CONCORD TWP M,Northeast,Cleveland,1017,165,Secretary of State,,R,"Husted, Jon",67
Lake,AHZ,PRECINCT CONCORD TWP M,Northeast,Cleveland,1017,165,Treasurer of State,,R,"Mandel, Josh",70
Lake,AHZ,PRECINCT CONCORD TWP M,Northeast,Cleveland,1017,165,U.S. House of Representatives,14,R,"Joyce, David P.",39
Lake,AHZ,PRECINCT CONCORD TWP M,Northeast,Cleveland,1017,165,U.S. House of Representatives,14,R,"Lynch, Matt",49
Lake,AHZ,PRECINCT CONCORD TWP M,Northeast,Cleveland,1017,165,State House of Representatives,60,R,"Phillips, George M.",0
Lake,AHZ,PRECINCT CONCORD TWP M,Northeast,Cleveland,1017,165,State House of Representatives,61,R,"Young, Ron",71
Lake,AIA,PRECINCT CONCORD TWP N,Northeast,Cleveland,648,207,Governor/Lieutenant Governor,,R,"Kasich, John",105
Lake,AIA,PRECINCT CONCORD TWP N,Northeast,Cleveland,648,207,Attorney General,,R,"DeWine, Mike",110
Lake,AIA,PRECINCT CONCORD TWP N,Northeast,Cleveland,648,207,Auditor of State,,R,"Yost, Dave",98
Lake,AIA,PRECINCT CONCORD TWP N,Northeast,Cleveland,648,207,Secretary of State,,R,"Husted, Jon",99
Lake,AIA,PRECINCT CONCORD TWP N,Northeast,Cleveland,648,207,Treasurer of State,,R,"Mandel, Josh",107
Lake,AIA,PRECINCT CONCORD TWP N,Northeast,Cleveland,648,207,U.S. House of Representatives,14,R,"Joyce, David P.",55
Lake,AIA,PRECINCT CONCORD TWP N,Northeast,Cleveland,648,207,U.S. House of Representatives,14,R,"Lynch, Matt",74
Lake,AIA,PRECINCT CONCORD TWP N,Northeast,Cleveland,648,207,State House of Representatives,60,R,"Phillips, George M.",0
Lake,AIA,PRECINCT CONCORD TWP N,Northeast,Cleveland,648,207,State House of Representatives,61,R,"Young, Ron",103
Lake,AAA,PRECINCT EASTLAKE CITY 1A,Northeast,Cleveland,1086,115,Governor/Lieutenant Governor,,R,"Kasich, John",39
Lake,AAA,PRECINCT EASTLAKE CITY 1A,Northeast,Cleveland,1086,115,Attorney General,,R,"DeWine, Mike",39
Lake,AAA,PRECINCT EASTLAKE CITY 1A,Northeast,Cleveland,1086,115,Auditor of State,,R,"Yost, Dave",36
Lake,AAA,PRECINCT EASTLAKE CITY 1A,Northeast,Cleveland,1086,115,Secretary of State,,R,"Husted, Jon",38
Lake,AAA,PRECINCT EASTLAKE CITY 1A,Northeast,Cleveland,1086,115,Treasurer of State,,R,"Mandel, Josh",40
Lake,AAA,PRECINCT EASTLAKE CITY 1A,Northeast,Cleveland,1086,115,U.S. House of Representatives,14,R,"Joyce, David P.",22
Lake,AAA,PRECINCT EASTLAKE CITY 1A,Northeast,Cleveland,1086,115,U.S. House of Representatives,14,R,"Lynch, Matt",23
