County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Shelby,West,Dayton,"32,902","14,122",Governor,,D,Edward FitzGerald,"2,420"
Shelby,West,Dayton,"32,902","14,122",Governor,,R,John Kasich,"11,200"
Shelby,West,Dayton,"32,902","14,122",Governor,,G,Anita Rios,291
Shelby,West,Dayton,"32,902","14,122",Attorney General,,R,Mike DeWine,"10,868"
Shelby,West,Dayton,"32,902","14,122",Attorney General,,D,David Pepper,"3,063"
Shelby,West,Dayton,"32,902","14,122",Auditor of State,,L,Bob Bridges,626
Shelby,West,Dayton,"32,902","14,122",Auditor of State,,D,John Patrick Carney,"2,412"
Shelby,West,Dayton,"32,902","14,122",Auditor of State,,R,Dave Yost,"10,727"
Shelby,West,Dayton,"32,902","14,122",Secretary of State,,R,Jon Husted,"10,898"
Shelby,West,Dayton,"32,902","14,122",Secretary of State,,L,Kevin Knedler,622
Shelby,West,Dayton,"32,902","14,122",Secretary of State,,D,Nina Turner,"2,308"
Shelby,West,Dayton,"32,902","14,122",Treasurer of State,,R,Josh Mandel,"10,398"
Shelby,West,Dayton,"32,902","14,122",Treasurer of State,,D,Connie Pillich,"3,436"
Shelby,West,Dayton,"32,902","14,122",U.S. House of Representatives,04,D,Janet Garrett,"2,713"
Shelby,West,Dayton,"32,902","14,122",U.S. House of Representatives,04,R,Jim Jordan,"11,235"
Shelby,West,Dayton,"32,902","14,122",State House of Representatives,84,R,Jim Buchy,"5,092"
Shelby,West,Dayton,"32,902","14,122",State House of Representatives,85,R,Nino Vitale,"6,432"
