County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Muskingum,AAX,PRECINCT ADAMS,Central,Zanesville,249,70,Governor/Lieutenant Governor,,D,"Ealy, Larry",2
Muskingum,AAX,PRECINCT ADAMS,Central,Zanesville,249,70,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",4
Muskingum,AAX,PRECINCT ADAMS,Central,Zanesville,249,70,Attorney General,,D,"Pepper, David",4
Muskingum,AAX,PRECINCT ADAMS,Central,Zanesville,249,70,Auditor of State,,D,"Carney, John Patrick",4
Muskingum,AAX,PRECINCT ADAMS,Central,Zanesville,249,70,Secretary of State,,D,"Turner, Nina",4
Muskingum,AAX,PRECINCT ADAMS,Central,Zanesville,249,70,Treasurer of State,,D,"Pillich, Connie",3
Muskingum,AAX,PRECINCT ADAMS,Central,Zanesville,249,70,U.S. House of Representatives,06,D,"Garrison, Jennifer",3
Muskingum,AAX,PRECINCT ADAMS,Central,Zanesville,249,70,U.S. House of Representatives,06,D,"Howard, Gregory D.",3
Muskingum,AAX,PRECINCT ADAMS,Central,Zanesville,249,70,U.S. House of Representatives,12,D,"Tibbs, David Arthur",0
Muskingum,AAX,PRECINCT ADAMS,Central,Zanesville,249,70,State House of Representatives,78,D,"Fetherolf Rogers, Laina",0
Muskingum,AAY,PRECINCT BLUE ROCK,Central,Zanesville,424,136,Governor/Lieutenant Governor,,D,"Ealy, Larry",3
Muskingum,AAY,PRECINCT BLUE ROCK,Central,Zanesville,424,136,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",14
Muskingum,AAY,PRECINCT BLUE ROCK,Central,Zanesville,424,136,Attorney General,,D,"Pepper, David",16
Muskingum,AAY,PRECINCT BLUE ROCK,Central,Zanesville,424,136,Auditor of State,,D,"Carney, John Patrick",16
Muskingum,AAY,PRECINCT BLUE ROCK,Central,Zanesville,424,136,Secretary of State,,D,"Turner, Nina",17
Muskingum,AAY,PRECINCT BLUE ROCK,Central,Zanesville,424,136,Treasurer of State,,D,"Pillich, Connie",16
Muskingum,AAY,PRECINCT BLUE ROCK,Central,Zanesville,424,136,U.S. House of Representatives,06,D,"Garrison, Jennifer",0
Muskingum,AAY,PRECINCT BLUE ROCK,Central,Zanesville,424,136,U.S. House of Representatives,06,D,"Howard, Gregory D.",0
Muskingum,AAY,PRECINCT BLUE ROCK,Central,Zanesville,424,136,U.S. House of Representatives,12,D,"Tibbs, David Arthur",15
Muskingum,AAY,PRECINCT BLUE ROCK,Central,Zanesville,424,136,State House of Representatives,78,D,"Fetherolf Rogers, Laina",0
Muskingum,AAZ,PRECINCT BRUSH CREEK,Central,Zanesville,777,188,Governor/Lieutenant Governor,,D,"Ealy, Larry",19
Muskingum,AAZ,PRECINCT BRUSH CREEK,Central,Zanesville,777,188,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",33
Muskingum,AAZ,PRECINCT BRUSH CREEK,Central,Zanesville,777,188,Attorney General,,D,"Pepper, David",40
Muskingum,AAZ,PRECINCT BRUSH CREEK,Central,Zanesville,777,188,Auditor of State,,D,"Carney, John Patrick",36
Muskingum,AAZ,PRECINCT BRUSH CREEK,Central,Zanesville,777,188,Secretary of State,,D,"Turner, Nina",39
Muskingum,AAZ,PRECINCT BRUSH CREEK,Central,Zanesville,777,188,Treasurer of State,,D,"Pillich, Connie",40
Muskingum,AAZ,PRECINCT BRUSH CREEK,Central,Zanesville,777,188,U.S. House of Representatives,06,D,"Garrison, Jennifer",0
Muskingum,AAZ,PRECINCT BRUSH CREEK,Central,Zanesville,777,188,U.S. House of Representatives,06,D,"Howard, Gregory D.",0
Muskingum,AAZ,PRECINCT BRUSH CREEK,Central,Zanesville,777,188,U.S. House of Representatives,12,D,"Tibbs, David Arthur",39
