County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1122,567,Governor/Lieutenant Governor,,D,Edward FitzGerald,102
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1122,567,Governor/Lieutenant Governor,,R,John Kasich,442
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1122,567,Governor/Lieutenant Governor,,G,Anita Rios,10
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1122,567,Attorney General,,R,Mike DeWine,435
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1122,567,Attorney General,,D,David Pepper,117
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1122,567,Auditor of State,,L,Bob Bridges,30
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1122,567,Auditor of State,,D,John Patrick Carney,104
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1122,567,Auditor of State,,R,Dave Yost,415
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1122,567,Secretary of State,,R,Jon Husted,431
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1122,567,Secretary of State,,L,Kevin Knedler,28
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1122,567,Secretary of State,,D,Nina Turner,94
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1122,567,Treasurer of State,,R,Josh Mandel,390
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1122,567,Treasurer of State,,D,Connie Pillich,156
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1122,567,U.S. House of Representatives,12,G,Bob Hart,15
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1122,567,U.S. House of Representatives,12,D,David Arthur Tibbs,94
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1122,567,U.S. House of Representatives,12,R,Pat Tiberi,446
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1122,567,State Senate,31,D,John Carlisle,121
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1122,567,State Senate,31,R,Jay Hottinger,430
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1122,567,State House of Representatives,71,D,Ann Rader,113
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1122,567,State House of Representatives,71,R,Scott K. Ryan,425
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1122,567,State House of Representatives,72,D,Janee L. Bowman,0
Licking,ACJ,BENNINGTON TOWNSHIP,Central,Columbus,1122,567,State House of Representatives,72,R,Bill Hayes,0
Licking,ACK,BOWLING GREEN TOWNSHIP,Central,Columbus,1202,552,Governor/Lieutenant Governor,,D,Edward FitzGerald,115
Licking,ACK,BOWLING GREEN TOWNSHIP,Central,Columbus,1202,552,Governor/Lieutenant Governor,,R,John Kasich,399
Licking,ACK,BOWLING GREEN TOWNSHIP,Central,Columbus,1202,552,Governor/Lieutenant Governor,,G,Anita Rios,24
Licking,ACK,BOWLING GREEN TOWNSHIP,Central,Columbus,1202,552,Attorney General,,R,Mike DeWine,394
Licking,ACK,BOWLING GREEN TOWNSHIP,Central,Columbus,1202,552,Attorney General,,D,David Pepper,143
