County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Noble,Southeast,Wheeling,"8,247","4,063",Governor,,D,Edward FitzGerald,"1,319"
Noble,Southeast,Wheeling,"8,247","4,063",Governor,,R,John Kasich,"2,331"
Noble,Southeast,Wheeling,"8,247","4,063",Governor,,G,Anita Rios,133
Noble,Southeast,Wheeling,"8,247","4,063",Attorney General,,R,Mike DeWine,"2,388"
Noble,Southeast,Wheeling,"8,247","4,063",Attorney General,,D,David Pepper,"1,442"
Noble,Southeast,Wheeling,"8,247","4,063",Auditor of State,,L,Bob Bridges,207
Noble,Southeast,Wheeling,"8,247","4,063",Auditor of State,,D,John Patrick Carney,"1,285"
Noble,Southeast,Wheeling,"8,247","4,063",Auditor of State,,R,Dave Yost,"2,226"
Noble,Southeast,Wheeling,"8,247","4,063",Secretary of State,,R,Jon Husted,"2,354"
Noble,Southeast,Wheeling,"8,247","4,063",Secretary of State,,L,Kevin Knedler,207
Noble,Southeast,Wheeling,"8,247","4,063",Secretary of State,,D,Nina Turner,"1,139"
Noble,Southeast,Wheeling,"8,247","4,063",Treasurer of State,,R,Josh Mandel,"2,359"
Noble,Southeast,Wheeling,"8,247","4,063",Treasurer of State,,D,Connie Pillich,"1,410"
Noble,Southeast,Wheeling,"8,247","4,063",U.S. House of Representatives,06,D,Jennifer Garrison,"1,641"
Noble,Southeast,Wheeling,"8,247","4,063",U.S. House of Representatives,06,R,Bill Johnson,"2,109"
Noble,Southeast,Wheeling,"8,247","4,063",U.S. House of Representatives,06,G,Dennis Lambert,128
Noble,Southeast,Wheeling,"8,247","4,063",State House of Representatives,95,D,Charlie Daniels,"1,631"
Noble,Southeast,Wheeling,"8,247","4,063",State House of Representatives,95,R,Andy Thompson,"2,177"
