County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Knox,Central,Columbus,"38,881","5,590",Governor,,R,John Kasich,"3,236"
Knox,Central,Columbus,"38,881","5,590",Attorney General,,R,Mike DeWine,"3,136"
Knox,Central,Columbus,"38,881","5,590",Auditor of State,,R,Dave Yost,"2,921"
Knox,Central,Columbus,"38,881","5,590",Secretary of State,,R,Jon Husted,"2,952"
Knox,Central,Columbus,"38,881","5,590",Treasurer of State,,R,Josh Mandel,"2,916"
Knox,Central,Columbus,"38,881","5,590",U.S. House of Representatives,07,R,Bob Gibbs,"3,012"
Knox,Central,Columbus,"38,881","5,590",State Senate,19,R,Kris Jordan,"2,715"
Knox,Central,Columbus,"38,881","5,590",State House of Representatives,68,R,Jason Rogers,"1,160"
Knox,Central,Columbus,"38,881","5,590",State House of Representatives,68,R,Margaret Ann Ruhl,"2,380"
