County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Van Wert,ABG,PRECINCT CONVOY,West,Ft. Wayne,657,72,Governor/Lieutenant Governor,,R,"Kasich, John",42
Van Wert,ABG,PRECINCT CONVOY,West,Ft. Wayne,657,72,Attorney General,,R,"DeWine, Mike",44
Van Wert,ABG,PRECINCT CONVOY,West,Ft. Wayne,657,72,Auditor of State,,R,"Yost, Dave",40
Van Wert,ABG,PRECINCT CONVOY,West,Ft. Wayne,657,72,Secretary of State,,R,"Husted, Jon",40
Van Wert,ABG,PRECINCT CONVOY,West,Ft. Wayne,657,72,Treasurer of State,,R,"Mandel, Josh",41
Van Wert,ABG,PRECINCT CONVOY,West,Ft. Wayne,657,72,U.S. House of Representatives,05,R,"Latta, Bob",40
Van Wert,ABG,PRECINCT CONVOY,West,Ft. Wayne,657,72,State Senate,01,R,"Hite, Cliff",19
Van Wert,ABG,PRECINCT CONVOY,West,Ft. Wayne,657,72,State Senate,01,R,"Schaffner, Milo",25
Van Wert,ABG,PRECINCT CONVOY,West,Ft. Wayne,657,72,State Senate,01,R,"Shankleton, Corey",6
Van Wert,ABG,PRECINCT CONVOY,West,Ft. Wayne,657,72,State House of Representatives,82,R,"Burkley, Tony",34
Van Wert,ABG,PRECINCT CONVOY,West,Ft. Wayne,657,72,State House of Representatives,82,R,"Eley, Brett W.",13
Van Wert,AAA,PRECINCT DELPHOS 3A,West,Ft. Wayne,307,85,Governor/Lieutenant Governor,,R,"Kasich, John",48
Van Wert,AAA,PRECINCT DELPHOS 3A,West,Ft. Wayne,307,85,Attorney General,,R,"DeWine, Mike",43
Van Wert,AAA,PRECINCT DELPHOS 3A,West,Ft. Wayne,307,85,Auditor of State,,R,"Yost, Dave",30
Van Wert,AAA,PRECINCT DELPHOS 3A,West,Ft. Wayne,307,85,Secretary of State,,R,"Husted, Jon",36
Van Wert,AAA,PRECINCT DELPHOS 3A,West,Ft. Wayne,307,85,Treasurer of State,,R,"Mandel, Josh",40
Van Wert,AAA,PRECINCT DELPHOS 3A,West,Ft. Wayne,307,85,U.S. House of Representatives,05,R,"Latta, Bob",43
Van Wert,AAA,PRECINCT DELPHOS 3A,West,Ft. Wayne,307,85,State Senate,01,R,"Hite, Cliff",22
Van Wert,AAA,PRECINCT DELPHOS 3A,West,Ft. Wayne,307,85,State Senate,01,R,"Schaffner, Milo",17
Van Wert,AAA,PRECINCT DELPHOS 3A,West,Ft. Wayne,307,85,State Senate,01,R,"Shankleton, Corey",5
