County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Seneca,ABJ,PRECINCT ADAMS TOWNSHIP,Northwest,Toledo,862,114,Governor/Lieutenant Governor,,R,"Kasich, John",64
Seneca,ABJ,PRECINCT ADAMS TOWNSHIP,Northwest,Toledo,862,114,Attorney General,,R,"DeWine, Mike",60
Seneca,ABJ,PRECINCT ADAMS TOWNSHIP,Northwest,Toledo,862,114,Auditor of State,,R,"Yost, Dave",63
Seneca,ABJ,PRECINCT ADAMS TOWNSHIP,Northwest,Toledo,862,114,Secretary of State,,R,"Husted, Jon",67
Seneca,ABJ,PRECINCT ADAMS TOWNSHIP,Northwest,Toledo,862,114,Treasurer of State,,R,"Mandel, Josh",65
Seneca,ABJ,PRECINCT ADAMS TOWNSHIP,Northwest,Toledo,862,114,U.S. House of Representatives,04,R,"Jordan, Jim",68
Seneca,ABJ,PRECINCT ADAMS TOWNSHIP,Northwest,Toledo,862,114,State House of Representatives,87,R,"McClain, Jeff",0
Seneca,ACT,PRECINCT ATTICA VILLAGE,Northwest,Toledo,587,132,Governor/Lieutenant Governor,,R,"Kasich, John",66
Seneca,ACT,PRECINCT ATTICA VILLAGE,Northwest,Toledo,587,132,Attorney General,,R,"DeWine, Mike",67
Seneca,ACT,PRECINCT ATTICA VILLAGE,Northwest,Toledo,587,132,Auditor of State,,R,"Yost, Dave",64
Seneca,ACT,PRECINCT ATTICA VILLAGE,Northwest,Toledo,587,132,Secretary of State,,R,"Husted, Jon",64
Seneca,ACT,PRECINCT ATTICA VILLAGE,Northwest,Toledo,587,132,Treasurer of State,,R,"Mandel, Josh",62
Seneca,ACT,PRECINCT ATTICA VILLAGE,Northwest,Toledo,587,132,U.S. House of Representatives,04,R,"Jordan, Jim",62
Seneca,ACT,PRECINCT ATTICA VILLAGE,Northwest,Toledo,587,132,State House of Representatives,87,R,"McClain, Jeff",0
Seneca,ACD,PRECINCT BETTSVILLE VILLAGE,Northwest,Toledo,416,54,Governor/Lieutenant Governor,,R,"Kasich, John",26
Seneca,ACD,PRECINCT BETTSVILLE VILLAGE,Northwest,Toledo,416,54,Attorney General,,R,"DeWine, Mike",27
Seneca,ACD,PRECINCT BETTSVILLE VILLAGE,Northwest,Toledo,416,54,Auditor of State,,R,"Yost, Dave",21
Seneca,ACD,PRECINCT BETTSVILLE VILLAGE,Northwest,Toledo,416,54,Secretary of State,,R,"Husted, Jon",22
Seneca,ACD,PRECINCT BETTSVILLE VILLAGE,Northwest,Toledo,416,54,Treasurer of State,,R,"Mandel, Josh",26
Seneca,ACD,PRECINCT BETTSVILLE VILLAGE,Northwest,Toledo,416,54,U.S. House of Representatives,04,R,"Jordan, Jim",24
Seneca,ACD,PRECINCT BETTSVILLE VILLAGE,Northwest,Toledo,416,54,State House of Representatives,87,R,"McClain, Jeff",0
Seneca,ABM,PRECINCT BIG SPRING TOWNSHIP,Northwest,Toledo,1019,150,Governor/Lieutenant Governor,,R,"Kasich, John",92
Seneca,ABM,PRECINCT BIG SPRING TOWNSHIP,Northwest,Toledo,1019,150,Attorney General,,R,"DeWine, Mike",93
Seneca,ABM,PRECINCT BIG SPRING TOWNSHIP,Northwest,Toledo,1019,150,Auditor of State,,R,"Yost, Dave",89
Seneca,ABM,PRECINCT BIG SPRING TOWNSHIP,Northwest,Toledo,1019,150,Secretary of State,,R,"Husted, Jon",88
Seneca,ABM,PRECINCT BIG SPRING TOWNSHIP,Northwest,Toledo,1019,150,Treasurer of State,,R,"Mandel, Josh",87
Seneca,ABM,PRECINCT BIG SPRING TOWNSHIP,Northwest,Toledo,1019,150,U.S. House of Representatives,04,R,"Jordan, Jim",89
