County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Highland,Southwest,Cincinnati,"25,954","7,598",Governor,,R,John Kasich,"5,097"
Highland,Southwest,Cincinnati,"25,954","7,598",Attorney General,,R,Mike DeWine,"5,208"
Highland,Southwest,Cincinnati,"25,954","7,598",Auditor of State,,R,Dave Yost,"4,491"
Highland,Southwest,Cincinnati,"25,954","7,598",Secretary of State,,R,Jon Husted,"4,488"
Highland,Southwest,Cincinnati,"25,954","7,598",Treasurer of State,,R,Josh Mandel,"4,678"
Highland,Southwest,Cincinnati,"25,954","7,598",U.S. House of Representatives,02,R,Brad Wenstrup,"4,908"
Highland,Southwest,Cincinnati,"25,954","7,598",State Senate,17,R,Bob Peterson,"4,368"
Highland,Southwest,Cincinnati,"25,954","7,598",State House of Representatives,91,R,Barb Cole,"2,358"
Highland,Southwest,Cincinnati,"25,954","7,598",State House of Representatives,91,R,Cliff Rosenberger,"3,584"
