County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Henry,Northwest,Toledo,"19,169","5,206",Governor,,D,Larry Ealy,204
Henry,Northwest,Toledo,"19,169","5,206",Governor,,D,Ed FitzGerald,582
Henry,Northwest,Toledo,"19,169","5,206",Attorney General,,D,David Pepper,724
Henry,Northwest,Toledo,"19,169","5,206",Auditor of State,,D,John Patrick Carney,706
Henry,Northwest,Toledo,"19,169","5,206",Secretary of State,,D,Nina Turner,703
Henry,Northwest,Toledo,"19,169","5,206",Treasurer of State,,D,Connie Pillich,696
Henry,Northwest,Toledo,"19,169","5,206",U.S. House of Representatives,05,D,Robert Fry,691
Henry,Northwest,Toledo,"19,169","5,206",State House of Representatives,81,D,John P. Lymanstall,725
