County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Gallia,Southeast,Charleston,"18,854","1,685",Governor,,R,John Kasich,907
Gallia,Southeast,Charleston,"18,854","1,685",Attorney General,,R,Mike DeWine,925
Gallia,Southeast,Charleston,"18,854","1,685",Auditor of State,,R,Dave Yost,848
Gallia,Southeast,Charleston,"18,854","1,685",Secretary of State,,R,Jon Husted,865
Gallia,Southeast,Charleston,"18,854","1,685",Treasurer of State,,R,Josh Mandel,853
Gallia,Southeast,Charleston,"18,854","1,685",U.S. House of Representatives,06,R,Bill Johnson,940
Gallia,Southeast,Charleston,"18,854","1,685",State Senate,17,R,Bob Peterson,816
Gallia,Southeast,Charleston,"18,854","1,685",State House of Representatives,93,R,Ryan Smith,968
