County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Medina,ACY,BRHILLS TP A,Northeast,Cleveland,958,197,Governor/Lieutenant Governor,,R,"Kasich, John",86
Medina,ACY,BRHILLS TP A,Northeast,Cleveland,958,197,Attorney General,,R,"DeWine, Mike",84
Medina,ACY,BRHILLS TP A,Northeast,Cleveland,958,197,Auditor of State,,R,"Yost, Dave",77
Medina,ACY,BRHILLS TP A,Northeast,Cleveland,958,197,Secretary of State,,R,"Husted, Jon",76
Medina,ACY,BRHILLS TP A,Northeast,Cleveland,958,197,Treasurer of State,,R,"Mandel, Josh",78
Medina,ACY,BRHILLS TP A,Northeast,Cleveland,958,197,U.S. House of Representatives,07,R,"Gibbs, Bob",75
Medina,ACY,BRHILLS TP A,Northeast,Cleveland,958,197,U.S. House of Representatives,16,R,"Renacci, Jim",0
Medina,ACY,BRHILLS TP A,Northeast,Cleveland,958,197,State House of Representatives,69,R,"Hambley, Steve",0
Medina,ACY,BRHILLS TP A,Northeast,Cleveland,958,197,State House of Representatives,69,R,"Sawicki, Chris M.",0
Medina,ACY,BRHILLS TP A,Northeast,Cleveland,958,197,State House of Representatives,70,R,"Hall, Dave",60
Medina,ACY,BRHILLS TP A,Northeast,Cleveland,958,197,State House of Representatives,70,R,"Lavinder, Tom",20
Medina,ACZ,BRHILLS TP B,Northeast,Cleveland,1129,206,Governor/Lieutenant Governor,,R,"Kasich, John",84
Medina,ACZ,BRHILLS TP B,Northeast,Cleveland,1129,206,Attorney General,,R,"DeWine, Mike",82
Medina,ACZ,BRHILLS TP B,Northeast,Cleveland,1129,206,Auditor of State,,R,"Yost, Dave",76
Medina,ACZ,BRHILLS TP B,Northeast,Cleveland,1129,206,Secretary of State,,R,"Husted, Jon",79
Medina,ACZ,BRHILLS TP B,Northeast,Cleveland,1129,206,Treasurer of State,,R,"Mandel, Josh",82
Medina,ACZ,BRHILLS TP B,Northeast,Cleveland,1129,206,U.S. House of Representatives,07,R,"Gibbs, Bob",75
Medina,ACZ,BRHILLS TP B,Northeast,Cleveland,1129,206,U.S. House of Representatives,16,R,"Renacci, Jim",0
Medina,ACZ,BRHILLS TP B,Northeast,Cleveland,1129,206,State House of Representatives,69,R,"Hambley, Steve",0
Medina,ACZ,BRHILLS TP B,Northeast,Cleveland,1129,206,State House of Representatives,69,R,"Sawicki, Chris M.",0
Medina,ACZ,BRHILLS TP B,Northeast,Cleveland,1129,206,State House of Representatives,70,R,"Hall, Dave",62
Medina,ACZ,BRHILLS TP B,Northeast,Cleveland,1129,206,State House of Representatives,70,R,"Lavinder, Tom",18
Medina,ADA,BRHILLS TP C,Northeast,Cleveland,1416,276,Governor/Lieutenant Governor,,R,"Kasich, John",91
Medina,ADA,BRHILLS TP C,Northeast,Cleveland,1416,276,Attorney General,,R,"DeWine, Mike",84
Medina,ADA,BRHILLS TP C,Northeast,Cleveland,1416,276,Auditor of State,,R,"Yost, Dave",75
Medina,ADA,BRHILLS TP C,Northeast,Cleveland,1416,276,Secretary of State,,R,"Husted, Jon",76
Medina,ADA,BRHILLS TP C,Northeast,Cleveland,1416,276,Treasurer of State,,R,"Mandel, Josh",81
Medina,ADA,BRHILLS TP C,Northeast,Cleveland,1416,276,U.S. House of Representatives,07,R,"Gibbs, Bob",70
