County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Belmont,Southeast,Wheeling,"49,431","19,678",Governor,,D,Edward FitzGerald,"8,410"
Belmont,Southeast,Wheeling,"49,431","19,678",Governor,,R,John Kasich,"10,205"
Belmont,Southeast,Wheeling,"49,431","19,678",Governor,,G,Anita Rios,529
Belmont,Southeast,Wheeling,"49,431","19,678",Attorney General,,R,Mike DeWine,"10,297"
Belmont,Southeast,Wheeling,"49,431","19,678",Attorney General,,D,David Pepper,"8,876"
Belmont,Southeast,Wheeling,"49,431","19,678",Auditor of State,,L,Bob Bridges,909
Belmont,Southeast,Wheeling,"49,431","19,678",Auditor of State,,D,John Patrick Carney,"8,664"
Belmont,Southeast,Wheeling,"49,431","19,678",Auditor of State,,R,Dave Yost,"9,183"
Belmont,Southeast,Wheeling,"49,431","19,678",Secretary of State,,R,Jon Husted,"10,521"
Belmont,Southeast,Wheeling,"49,431","19,678",Secretary of State,,L,Kevin Knedler,861
Belmont,Southeast,Wheeling,"49,431","19,678",Secretary of State,,D,Nina Turner,"7,487"
Belmont,Southeast,Wheeling,"49,431","19,678",Treasurer of State,,R,Josh Mandel,"10,661"
Belmont,Southeast,Wheeling,"49,431","19,678",Treasurer of State,,D,Connie Pillich,"8,208"
Belmont,Southeast,Wheeling,"49,431","19,678",U.S. House of Representatives,06,D,Jennifer Garrison,"9,019"
Belmont,Southeast,Wheeling,"49,431","19,678",U.S. House of Representatives,06,R,Bill Johnson,"9,712"
Belmont,Southeast,Wheeling,"49,431","19,678",U.S. House of Representatives,06,G,Dennis Lambert,536
Belmont,Southeast,Wheeling,"49,431","19,678",State House of Representatives,95,D,Charlie Daniels,"4,045"
Belmont,Southeast,Wheeling,"49,431","19,678",State House of Representatives,95,R,Andy Thompson,"4,964"
Belmont,Southeast,Wheeling,"49,431","19,678",State House of Representatives,96,D,Jack Cera,"6,748"
Belmont,Southeast,Wheeling,"49,431","19,678",State House of Representatives,96,R,Ron Ferguson,"3,469"
