County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Wyandot,AAM,ANTRIM TWP,Northwest,Toledo,556,114,Governor/Lieutenant Governor,,D,"Ealy, Larry",2
Wyandot,AAM,ANTRIM TWP,Northwest,Toledo,556,114,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",19
Wyandot,AAM,ANTRIM TWP,Northwest,Toledo,556,114,Attorney General,,D,"Pepper, David",19
Wyandot,AAM,ANTRIM TWP,Northwest,Toledo,556,114,Auditor of State,,D,"Carney, John Patrick",21
Wyandot,AAM,ANTRIM TWP,Northwest,Toledo,556,114,Secretary of State,,D,"Turner, Nina",21
Wyandot,AAM,ANTRIM TWP,Northwest,Toledo,556,114,Treasurer of State,,D,"Pillich, Connie",22
Wyandot,AAM,ANTRIM TWP,Northwest,Toledo,556,114,U.S. House of Representatives,05,D,"Fry, Robert",21
Wyandot,AAM,ANTRIM TWP,Northwest,Toledo,556,114,State House of Representatives,87,D,"Lehart, Jeffrey A.",20
Wyandot,AAQ,CAREY A,Northwest,Toledo,666,103,Governor/Lieutenant Governor,,D,"Ealy, Larry",3
Wyandot,AAQ,CAREY A,Northwest,Toledo,666,103,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",27
Wyandot,AAQ,CAREY A,Northwest,Toledo,666,103,Attorney General,,D,"Pepper, David",21
Wyandot,AAQ,CAREY A,Northwest,Toledo,666,103,Auditor of State,,D,"Carney, John Patrick",23
Wyandot,AAQ,CAREY A,Northwest,Toledo,666,103,Secretary of State,,D,"Turner, Nina",23
Wyandot,AAQ,CAREY A,Northwest,Toledo,666,103,Treasurer of State,,D,"Pillich, Connie",23
Wyandot,AAQ,CAREY A,Northwest,Toledo,666,103,U.S. House of Representatives,05,D,"Fry, Robert",20
Wyandot,AAQ,CAREY A,Northwest,Toledo,666,103,State House of Representatives,87,D,"Lehart, Jeffrey A.",21
Wyandot,AAT,CAREY B,Northwest,Toledo,755,130,Governor/Lieutenant Governor,,D,"Ealy, Larry",7
Wyandot,AAT,CAREY B,Northwest,Toledo,755,130,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",27
Wyandot,AAT,CAREY B,Northwest,Toledo,755,130,Attorney General,,D,"Pepper, David",30
Wyandot,AAT,CAREY B,Northwest,Toledo,755,130,Auditor of State,,D,"Carney, John Patrick",30
