County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Sandusky,ABN,BALLVILLE TOWNSHIP A-3,Northwest,Toledo,815,235,Governor/Lieutenant Governor,,R,"Kasich, John",154
Sandusky,ABN,BALLVILLE TOWNSHIP A-3,Northwest,Toledo,815,235,Attorney General,,R,"DeWine, Mike",146
Sandusky,ABN,BALLVILLE TOWNSHIP A-3,Northwest,Toledo,815,235,Auditor of State,,R,"Yost, Dave",132
Sandusky,ABN,BALLVILLE TOWNSHIP A-3,Northwest,Toledo,815,235,Secretary of State,,R,"Husted, Jon",138
Sandusky,ABN,BALLVILLE TOWNSHIP A-3,Northwest,Toledo,815,235,Treasurer of State,,R,"Mandel, Josh",138
Sandusky,ABN,BALLVILLE TOWNSHIP A-3,Northwest,Toledo,815,235,U.S. House of Representatives,04,R,"Jordan, Jim",132
Sandusky,ABO,BALLVILLE TOWNSHIP B,Northwest,Toledo,453,143,Governor/Lieutenant Governor,,R,"Kasich, John",93
Sandusky,ABO,BALLVILLE TOWNSHIP B,Northwest,Toledo,453,143,Attorney General,,R,"DeWine, Mike",88
Sandusky,ABO,BALLVILLE TOWNSHIP B,Northwest,Toledo,453,143,Auditor of State,,R,"Yost, Dave",82
Sandusky,ABO,BALLVILLE TOWNSHIP B,Northwest,Toledo,453,143,Secretary of State,,R,"Husted, Jon",82
Sandusky,ABO,BALLVILLE TOWNSHIP B,Northwest,Toledo,453,143,Treasurer of State,,R,"Mandel, Josh",81
Sandusky,ABO,BALLVILLE TOWNSHIP B,Northwest,Toledo,453,143,U.S. House of Representatives,04,R,"Jordan, Jim",82
Sandusky,ABP,BALLVILLE TOWNSHIP C,Northwest,Toledo,576,165,Governor/Lieutenant Governor,,R,"Kasich, John",105
Sandusky,ABP,BALLVILLE TOWNSHIP C,Northwest,Toledo,576,165,Attorney General,,R,"DeWine, Mike",99
Sandusky,ABP,BALLVILLE TOWNSHIP C,Northwest,Toledo,576,165,Auditor of State,,R,"Yost, Dave",95
Sandusky,ABP,BALLVILLE TOWNSHIP C,Northwest,Toledo,576,165,Secretary of State,,R,"Husted, Jon",96
Sandusky,ABP,BALLVILLE TOWNSHIP C,Northwest,Toledo,576,165,Treasurer of State,,R,"Mandel, Josh",98
Sandusky,ABP,BALLVILLE TOWNSHIP C,Northwest,Toledo,576,165,U.S. House of Representatives,04,R,"Jordan, Jim",97
Sandusky,ABR,BALLVILLE TOWNSHIP D,Northwest,Toledo,828,283,Governor/Lieutenant Governor,,R,"Kasich, John",163
Sandusky,ABR,BALLVILLE TOWNSHIP D,Northwest,Toledo,828,283,Attorney General,,R,"DeWine, Mike",163
Sandusky,ABR,BALLVILLE TOWNSHIP D,Northwest,Toledo,828,283,Auditor of State,,R,"Yost, Dave",145
