County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Vinton,AAA,PRECINCT BROWN TOWNSHIP,Southeast,Charleston,205,30,Governor/Lieutenant Governor,,R,"Kasich, John",17
Vinton,AAA,PRECINCT BROWN TOWNSHIP,Southeast,Charleston,205,30,Attorney General,,R,"DeWine, Mike",17
Vinton,AAA,PRECINCT BROWN TOWNSHIP,Southeast,Charleston,205,30,Auditor of State,,R,"Yost, Dave",16
Vinton,AAA,PRECINCT BROWN TOWNSHIP,Southeast,Charleston,205,30,Secretary of State,,R,"Husted, Jon",15
Vinton,AAA,PRECINCT BROWN TOWNSHIP,Southeast,Charleston,205,30,Treasurer of State,,R,"Mandel, Josh",15
Vinton,AAA,PRECINCT BROWN TOWNSHIP,Southeast,Charleston,205,30,U.S. House of Representatives,15,R,"Chope, Charles S.",3
Vinton,AAA,PRECINCT BROWN TOWNSHIP,Southeast,Charleston,205,30,U.S. House of Representatives,15,R,"Stivers, Steve",16
Vinton,AAA,PRECINCT BROWN TOWNSHIP,Southeast,Charleston,205,30,State Senate,17,R,"Peterson, Bob",0
Vinton,AAA,PRECINCT BROWN TOWNSHIP,Southeast,Charleston,205,30,State House of Representatives,93,R,"Smith, Ryan",0
Vinton,AAA,PRECINCT BROWN TOWNSHIP,Southeast,Charleston,205,30,State House of Representatives,94,R,"Dennis, Yolan G.",14
Vinton,AAA,PRECINCT BROWN TOWNSHIP,Southeast,Charleston,205,30,State House of Representatives,94,R,"Lantz, Daniel W.",4
Vinton,AAB,PRECINCT CLINTON TOWNSHIP,Southeast,Charleston,653,72,Governor/Lieutenant Governor,,R,"Kasich, John",41
Vinton,AAB,PRECINCT CLINTON TOWNSHIP,Southeast,Charleston,653,72,Attorney General,,R,"DeWine, Mike",41
Vinton,AAB,PRECINCT CLINTON TOWNSHIP,Southeast,Charleston,653,72,Auditor of State,,R,"Yost, Dave",39
Vinton,AAB,PRECINCT CLINTON TOWNSHIP,Southeast,Charleston,653,72,Secretary of State,,R,"Husted, Jon",41
Vinton,AAB,PRECINCT CLINTON TOWNSHIP,Southeast,Charleston,653,72,Treasurer of State,,R,"Mandel, Josh",39
Vinton,AAB,PRECINCT CLINTON TOWNSHIP,Southeast,Charleston,653,72,U.S. House of Representatives,15,R,"Chope, Charles S.",5
Vinton,AAB,PRECINCT CLINTON TOWNSHIP,Southeast,Charleston,653,72,U.S. House of Representatives,15,R,"Stivers, Steve",32
Vinton,AAB,PRECINCT CLINTON TOWNSHIP,Southeast,Charleston,653,72,State Senate,17,R,"Peterson, Bob",0
Vinton,AAB,PRECINCT CLINTON TOWNSHIP,Southeast,Charleston,653,72,State House of Representatives,93,R,"Smith, Ryan",0
Vinton,AAB,PRECINCT CLINTON TOWNSHIP,Southeast,Charleston,653,72,State House of Representatives,94,R,"Dennis, Yolan G.",14
Vinton,AAB,PRECINCT CLINTON TOWNSHIP,Southeast,Charleston,653,72,State House of Representatives,94,R,"Lantz, Daniel W.",23
Vinton,AAF,PRECINCT EAGLE TOWNSHIP,Southeast,Charleston,387,31,Governor/Lieutenant Governor,,R,"Kasich, John",14
Vinton,AAF,PRECINCT EAGLE TOWNSHIP,Southeast,Charleston,387,31,Attorney General,,R,"DeWine, Mike",17
Vinton,AAF,PRECINCT EAGLE TOWNSHIP,Southeast,Charleston,387,31,Auditor of State,,R,"Yost, Dave",15
Vinton,AAF,PRECINCT EAGLE TOWNSHIP,Southeast,Charleston,387,31,Secretary of State,,R,"Husted, Jon",16
Vinton,AAF,PRECINCT EAGLE TOWNSHIP,Southeast,Charleston,387,31,Treasurer of State,,R,"Mandel, Josh",15
Vinton,AAF,PRECINCT EAGLE TOWNSHIP,Southeast,Charleston,387,31,U.S. House of Representatives,15,R,"Chope, Charles S.",0
Vinton,AAF,PRECINCT EAGLE TOWNSHIP,Southeast,Charleston,387,31,U.S. House of Representatives,15,R,"Stivers, Steve",16
