County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Ashtabula,ABZ,PRECINCT ANDOVER TWP. 1,Northeast,Cleveland,663,82,Governor/Lieutenant Governor,,R,"Kasich, John",43
Ashtabula,ABZ,PRECINCT ANDOVER TWP. 1,Northeast,Cleveland,663,82,Attorney General,,R,"DeWine, Mike",40
Ashtabula,ABZ,PRECINCT ANDOVER TWP. 1,Northeast,Cleveland,663,82,Auditor of State,,R,"Yost, Dave",39
Ashtabula,ABZ,PRECINCT ANDOVER TWP. 1,Northeast,Cleveland,663,82,Secretary of State,,R,"Husted, Jon",40
Ashtabula,ABZ,PRECINCT ANDOVER TWP. 1,Northeast,Cleveland,663,82,Treasurer of State,,R,"Mandel, Josh",42
Ashtabula,ABZ,PRECINCT ANDOVER TWP. 1,Northeast,Cleveland,663,82,U.S. House of Representatives,14,R,"Joyce, David P.",32
Ashtabula,ABZ,PRECINCT ANDOVER TWP. 1,Northeast,Cleveland,663,82,U.S. House of Representatives,14,R,"Lynch, Matt",17
Ashtabula,ABZ,PRECINCT ANDOVER TWP. 1,Northeast,Cleveland,663,82,State House of Representatives,64,R,"Law, Randy",34
Ashtabula,ABZ,PRECINCT ANDOVER TWP. 1,Northeast,Cleveland,663,82,State House of Representatives,99,R,"McArthur, Nancy",0
Ashtabula,ABZ,PRECINCT ANDOVER TWP. 1,Northeast,Cleveland,663,82,State House of Representatives,99,R,,
Ashtabula,ABZ,PRECINCT ANDOVER TWP. 1,Northeast,Cleveland,663,82,State House of Representatives,99,R,,
Ashtabula,ABZ,PRECINCT ANDOVER TWP. 1,Northeast,Cleveland,663,82,State House of Representatives,99,R,,
Ashtabula,ACA,PRECINCT ANDOVER TWP. 2,Northeast,Cleveland,471,98,Governor/Lieutenant Governor,,R,"Kasich, John",52
Ashtabula,ACA,PRECINCT ANDOVER TWP. 2,Northeast,Cleveland,471,98,Attorney General,,R,"DeWine, Mike",52
Ashtabula,ACA,PRECINCT ANDOVER TWP. 2,Northeast,Cleveland,471,98,Auditor of State,,R,"Yost, Dave",48
Ashtabula,ACA,PRECINCT ANDOVER TWP. 2,Northeast,Cleveland,471,98,Secretary of State,,R,"Husted, Jon",48
Ashtabula,ACA,PRECINCT ANDOVER TWP. 2,Northeast,Cleveland,471,98,Treasurer of State,,R,"Mandel, Josh",50
