County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Wyandot,Northwest,Toledo,"15,331","2,526",Governor,,R,John Kasich,"1,527"
Wyandot,Northwest,Toledo,"15,331","2,526",Attorney General,,R,Mike DeWine,"1,510"
Wyandot,Northwest,Toledo,"15,331","2,526",Auditor of State,,R,Dave Yost,"1,382"
Wyandot,Northwest,Toledo,"15,331","2,526",Secretary of State,,R,Jon Husted,"1,426"
Wyandot,Northwest,Toledo,"15,331","2,526",Treasurer of State,,R,Josh Mandel,"1,407"
Wyandot,Northwest,Toledo,"15,331","2,526",U.S. House of Representatives,05,R,Bob Latta,"1,510"
Wyandot,Northwest,Toledo,"15,331","2,526",State House of Representatives,87,R,Jeff McClain,"1,512"
