County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Williams,Northwest,Toledo,"24,732","9,989",Governor,,D,Edward FitzGerald,"2,245"
Williams,Northwest,Toledo,"24,732","9,989",Governor,,R,John Kasich,"7,066"
Williams,Northwest,Toledo,"24,732","9,989",Governor,,G,Anita Rios,304
Williams,Northwest,Toledo,"24,732","9,989",Attorney General,,R,Mike DeWine,"6,835"
Williams,Northwest,Toledo,"24,732","9,989",Attorney General,,D,David Pepper,"2,789"
Williams,Northwest,Toledo,"24,732","9,989",Auditor of State,,L,Bob Bridges,602
Williams,Northwest,Toledo,"24,732","9,989",Auditor of State,,D,John Patrick Carney,"2,336"
Williams,Northwest,Toledo,"24,732","9,989",Auditor of State,,R,Dave Yost,"6,470"
Williams,Northwest,Toledo,"24,732","9,989",Secretary of State,,R,Jon Husted,"7,174"
Williams,Northwest,Toledo,"24,732","9,989",Secretary of State,,L,Kevin Knedler,451
Williams,Northwest,Toledo,"24,732","9,989",Secretary of State,,D,Nina Turner,"2,020"
Williams,Northwest,Toledo,"24,732","9,989",Treasurer of State,,R,Josh Mandel,"6,516"
Williams,Northwest,Toledo,"24,732","9,989",Treasurer of State,,D,Connie Pillich,"3,111"
Williams,Northwest,Toledo,"24,732","9,989",U.S. House of Representatives,05,L,Eric Eberly,461
Williams,Northwest,Toledo,"24,732","9,989",U.S. House of Representatives,05,D,Robert Fry,"2,298"
Williams,Northwest,Toledo,"24,732","9,989",U.S. House of Representatives,05,R,Bob Latta,"6,990"
Williams,Northwest,Toledo,"24,732","9,989",State Senate,01,R,Cliff Hite,"7,190"
Williams,Northwest,Toledo,"24,732","9,989",State House of Representatives,81,D,John P. Lymanstall,"2,803"
Williams,Northwest,Toledo,"24,732","9,989",State House of Representatives,81,R,Robert McColley,"6,433"
