County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Coshocton,AAP,PRECINCT BEDFORD/WASHINGTON,Central,Columbus,834,95,Governor/Lieutenant Governor,,R,"Kasich, John",44
Coshocton,AAP,PRECINCT BEDFORD/WASHINGTON,Central,Columbus,834,95,Attorney General,,R,"DeWine, Mike",44
Coshocton,AAP,PRECINCT BEDFORD/WASHINGTON,Central,Columbus,834,95,Auditor of State,,R,"Yost, Dave",43
Coshocton,AAP,PRECINCT BEDFORD/WASHINGTON,Central,Columbus,834,95,Secretary of State,,R,"Husted, Jon",43
Coshocton,AAP,PRECINCT BEDFORD/WASHINGTON,Central,Columbus,834,95,Treasurer of State,,R,"Mandel, Josh",45
Coshocton,AAP,PRECINCT BEDFORD/WASHINGTON,Central,Columbus,834,95,U.S. House of Representatives,07,R,"Gibbs, Bob",48
Coshocton,AAP,PRECINCT BEDFORD/WASHINGTON,Central,Columbus,834,95,State Senate,31,R,"Hottinger, Jay",40
Coshocton,AAP,PRECINCT BEDFORD/WASHINGTON,Central,Columbus,834,95,State House of Representatives,72,R,"Hayes, Bill",45
Coshocton,AAQ,PRECINCT BETHLEHEM,Central,Columbus,755,158,Governor/Lieutenant Governor,,R,"Kasich, John",89
Coshocton,AAQ,PRECINCT BETHLEHEM,Central,Columbus,755,158,Attorney General,,R,"DeWine, Mike",82
Coshocton,AAQ,PRECINCT BETHLEHEM,Central,Columbus,755,158,Auditor of State,,R,"Yost, Dave",76
Coshocton,AAQ,PRECINCT BETHLEHEM,Central,Columbus,755,158,Secretary of State,,R,"Husted, Jon",80
Coshocton,AAQ,PRECINCT BETHLEHEM,Central,Columbus,755,158,Treasurer of State,,R,"Mandel, Josh",79
Coshocton,AAQ,PRECINCT BETHLEHEM,Central,Columbus,755,158,U.S. House of Representatives,07,R,"Gibbs, Bob",82
Coshocton,AAQ,PRECINCT BETHLEHEM,Central,Columbus,755,158,State Senate,31,R,"Hottinger, Jay",64
Coshocton,AAQ,PRECINCT BETHLEHEM,Central,Columbus,755,158,State House of Representatives,72,R,"Hayes, Bill",72
Coshocton,AAR,PRECINCT CLARK/MONROE/TIVERTON,Central,Columbus,819,102,Governor/Lieutenant Governor,,R,"Kasich, John",53
Coshocton,AAR,PRECINCT CLARK/MONROE/TIVERTON,Central,Columbus,819,102,Attorney General,,R,"DeWine, Mike",52
Coshocton,AAR,PRECINCT CLARK/MONROE/TIVERTON,Central,Columbus,819,102,Auditor of State,,R,"Yost, Dave",51
Coshocton,AAR,PRECINCT CLARK/MONROE/TIVERTON,Central,Columbus,819,102,Secretary of State,,R,"Husted, Jon",51
Coshocton,AAR,PRECINCT CLARK/MONROE/TIVERTON,Central,Columbus,819,102,Treasurer of State,,R,"Mandel, Josh",46
Coshocton,AAR,PRECINCT CLARK/MONROE/TIVERTON,Central,Columbus,819,102,U.S. House of Representatives,07,R,"Gibbs, Bob",55
Coshocton,AAR,PRECINCT CLARK/MONROE/TIVERTON,Central,Columbus,819,102,State Senate,31,R,"Hottinger, Jay",45
Coshocton,AAR,PRECINCT CLARK/MONROE/TIVERTON,Central,Columbus,819,102,State House of Representatives,72,R,"Hayes, Bill",52
Coshocton,AAA,PRECINCT COSHOCTON 1-A,Central,Columbus,550,97,Governor/Lieutenant Governor,,R,"Kasich, John",47
Coshocton,AAA,PRECINCT COSHOCTON 1-A,Central,Columbus,550,97,Attorney General,,R,"DeWine, Mike",44
Coshocton,AAA,PRECINCT COSHOCTON 1-A,Central,Columbus,550,97,Auditor of State,,R,"Yost, Dave",39
Coshocton,AAA,PRECINCT COSHOCTON 1-A,Central,Columbus,550,97,Secretary of State,,R,"Husted, Jon",41
Coshocton,AAA,PRECINCT COSHOCTON 1-A,Central,Columbus,550,97,Treasurer of State,,R,"Mandel, Josh",40
Coshocton,AAA,PRECINCT COSHOCTON 1-A,Central,Columbus,550,97,U.S. House of Representatives,07,R,"Gibbs, Bob",44
Coshocton,AAA,PRECINCT COSHOCTON 1-A,Central,Columbus,550,97,State Senate,31,R,"Hottinger, Jay",37
Coshocton,AAA,PRECINCT COSHOCTON 1-A,Central,Columbus,550,97,State House of Representatives,72,R,"Hayes, Bill",40
Coshocton,AAB,PRECINCT COSHOCTON 1-B,Central,Columbus,1082,118,Governor/Lieutenant Governor,,R,"Kasich, John",33
Coshocton,AAB,PRECINCT COSHOCTON 1-B,Central,Columbus,1082,118,Attorney General,,R,"DeWine, Mike",35
Coshocton,AAB,PRECINCT COSHOCTON 1-B,Central,Columbus,1082,118,Auditor of State,,R,"Yost, Dave",31
Coshocton,AAB,PRECINCT COSHOCTON 1-B,Central,Columbus,1082,118,Secretary of State,,R,"Husted, Jon",32
Coshocton,AAB,PRECINCT COSHOCTON 1-B,Central,Columbus,1082,118,Treasurer of State,,R,"Mandel, Josh",31
Coshocton,AAB,PRECINCT COSHOCTON 1-B,Central,Columbus,1082,118,U.S. House of Representatives,07,R,"Gibbs, Bob",34
Coshocton,AAB,PRECINCT COSHOCTON 1-B,Central,Columbus,1082,118,State Senate,31,R,"Hottinger, Jay",29
Coshocton,AAB,PRECINCT COSHOCTON 1-B,Central,Columbus,1082,118,State House of Representatives,72,R,"Hayes, Bill",30
Coshocton,AAD,PRECINCT COSHOCTON 2-A,Central,Columbus,739,168,Governor/Lieutenant Governor,,R,"Kasich, John",70
Coshocton,AAD,PRECINCT COSHOCTON 2-A,Central,Columbus,739,168,Attorney General,,R,"DeWine, Mike",71
Coshocton,AAD,PRECINCT COSHOCTON 2-A,Central,Columbus,739,168,Auditor of State,,R,"Yost, Dave",60
Coshocton,AAD,PRECINCT COSHOCTON 2-A,Central,Columbus,739,168,Secretary of State,,R,"Husted, Jon",66
Coshocton,AAD,PRECINCT COSHOCTON 2-A,Central,Columbus,739,168,Treasurer of State,,R,"Mandel, Josh",63
Coshocton,AAD,PRECINCT COSHOCTON 2-A,Central,Columbus,739,168,U.S. House of Representatives,07,R,"Gibbs, Bob",65
Coshocton,AAD,PRECINCT COSHOCTON 2-A,Central,Columbus,739,168,State Senate,31,R,"Hottinger, Jay",57
Coshocton,AAD,PRECINCT COSHOCTON 2-A,Central,Columbus,739,168,State House of Representatives,72,R,"Hayes, Bill",59
Coshocton,AAE,PRECINCT COSHOCTON 2-B,Central,Columbus,921,116,Governor/Lieutenant Governor,,R,"Kasich, John",39
Coshocton,AAE,PRECINCT COSHOCTON 2-B,Central,Columbus,921,116,Attorney General,,R,"DeWine, Mike",36
Coshocton,AAE,PRECINCT COSHOCTON 2-B,Central,Columbus,921,116,Auditor of State,,R,"Yost, Dave",33
Coshocton,AAE,PRECINCT COSHOCTON 2-B,Central,Columbus,921,116,Secretary of State,,R,"Husted, Jon",33
Coshocton,AAE,PRECINCT COSHOCTON 2-B,Central,Columbus,921,116,Treasurer of State,,R,"Mandel, Josh",36
Coshocton,AAE,PRECINCT COSHOCTON 2-B,Central,Columbus,921,116,U.S. House of Representatives,07,R,"Gibbs, Bob",37
Coshocton,AAE,PRECINCT COSHOCTON 2-B,Central,Columbus,921,116,State Senate,31,R,"Hottinger, Jay",32
Coshocton,AAE,PRECINCT COSHOCTON 2-B,Central,Columbus,921,116,State House of Representatives,72,R,"Hayes, Bill",34
Coshocton,AAG,PRECINCT COSHOCTON 3-A,Central,Columbus,990,192,Governor/Lieutenant Governor,,R,"Kasich, John",85
Coshocton,AAG,PRECINCT COSHOCTON 3-A,Central,Columbus,990,192,Attorney General,,R,"DeWine, Mike",80
Coshocton,AAG,PRECINCT COSHOCTON 3-A,Central,Columbus,990,192,Auditor of State,,R,"Yost, Dave",77
Coshocton,AAG,PRECINCT COSHOCTON 3-A,Central,Columbus,990,192,Secretary of State,,R,"Husted, Jon",77
Coshocton,AAG,PRECINCT COSHOCTON 3-A,Central,Columbus,990,192,Treasurer of State,,R,"Mandel, Josh",76
